
Spine Center Intensity Max Ch=3 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
117,,Spine,3,0,Image 1,1,1,100000000,610000000428,
97,,Spine,3,5,Image 1,2,1,100000000,610000000433,
49,,Spine,3,2,Image 1,1,1,100000000,610000000436,
104,,Spine,3,3,Image 1,1,1,100000000,610000000441,
35,,Spine,3,5,Image 1,1,1,100000000,610000000443,
87,,Spine,3,0,Image 1,1,1,100000000,610000000447,
108,,Spine,3,3,Image 1,1,1,100000000,610000000451,
74,,Spine,3,5,Image 1,2,1,100000000,610000000454,
80,,Spine,3,0,Image 1,1,1,100000000,610000000458,
75,,Spine,3,0,Image 1,1,1,100000000,610000000461,
110,,Spine,3,3,Image 1,1,1,100000000,610000000465,
111,,Spine,3,0,Image 1,1,1,100000000,610000000469,
77,,Spine,3,0,Image 1,1,1,100000000,610000000472,
93,,Spine,3,5,Image 1,1,1,100000000,610000000474,
104,,Spine,3,3,Image 1,1,1,100000000,610000000477,
97,,Spine,3,5,Image 1,2,1,100000000,610000000480,
75,,Spine,3,2,Image 1,1,1,100000000,610000000482,
106,,Spine,3,0,Image 1,1,1,100000000,610000000487,
95,,Spine,3,2,Image 1,1,1,100000000,610000000491,
63,,Spine,3,0,Image 1,1,1,100000000,610000000494,
80,,Spine,3,0,Image 1,1,1,100000000,610000000496,
99,,Spine,3,3,Image 1,1,1,100000000,610000000498,
121,,Spine,3,0,Image 1,1,1,100000000,610000000501,
97,,Spine,3,5,Image 1,2,1,100000000,610000000508,
112,,Spine,3,2,Image 1,1,1,100000000,610000000511,
128,,Spine,3,0,Image 1,1,1,100000000,610000000516,
130,,Spine,3,0,Image 1,1,1,100000000,610000000521,
56,,Spine,3,5,Image 1,1,1,100000000,610000000522,
46,,Spine,3,5,Image 1,1,1,100000000,610000000523,
71,,Spine,3,5,Image 1,1,1,100000000,610000000524,
54,,Spine,3,5,Image 1,1,1,100000000,610000000525,
42,,Spine,3,5,Image 1,2,1,100000000,610000000526,
77,,Spine,3,5,Image 1,2,1,100000000,610000000527,
74,,Spine,3,5,Image 1,2,1,100000000,610000000528,
34,,Spine,3,5,Image 1,2,1,100000000,610000000529,
49,,Spine,3,3,Image 1,2,1,100000000,610000000530,
87,,Spine,3,2,Image 1,1,1,100000000,610000000531,
79,,Spine,3,1,Image 1,1,1,100000000,610000000532,
54,,Spine,3,0,Image 1,1,1,100000000,610000000534,
19,,Spine,3,0,Image 1,1,1,100000000,610000000535,
52,,Spine,3,0,Image 1,1,1,100000000,610000000538,
