
Spine Number of Voxel Ch=2 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
466,,Spine,2,0,Image 1,1,1,100000000,610000000428,
424,,Spine,2,5,Image 1,2,1,100000000,610000000433,
339,,Spine,2,2,Image 1,1,1,100000000,610000000436,
1947,,Spine,2,3,Image 1,1,1,100000000,610000000441,
129,,Spine,2,5,Image 1,1,1,100000000,610000000443,
546,,Spine,2,0,Image 1,1,1,100000000,610000000447,
1588,,Spine,2,3,Image 1,1,1,100000000,610000000451,
125,,Spine,2,5,Image 1,2,1,100000000,610000000454,
248,,Spine,2,0,Image 1,1,1,100000000,610000000458,
532,,Spine,2,0,Image 1,1,1,100000000,610000000461,
1017,,Spine,2,3,Image 1,1,1,100000000,610000000465,
427,,Spine,2,0,Image 1,1,1,100000000,610000000469,
605,,Spine,2,0,Image 1,1,1,100000000,610000000472,
157,,Spine,2,5,Image 1,1,1,100000000,610000000474,
1974,,Spine,2,3,Image 1,1,1,100000000,610000000477,
434,,Spine,2,5,Image 1,2,1,100000000,610000000480,
423,,Spine,2,2,Image 1,1,1,100000000,610000000482,
630,,Spine,2,0,Image 1,1,1,100000000,610000000487,
513,,Spine,2,2,Image 1,1,1,100000000,610000000491,
226,,Spine,2,0,Image 1,1,1,100000000,610000000494,
111,,Spine,2,0,Image 1,1,1,100000000,610000000496,
850,,Spine,2,3,Image 1,1,1,100000000,610000000498,
230,,Spine,2,0,Image 1,1,1,100000000,610000000501,
417,,Spine,2,5,Image 1,2,1,100000000,610000000508,
575,,Spine,2,2,Image 1,1,1,100000000,610000000511,
219,,Spine,2,0,Image 1,1,1,100000000,610000000516,
339,,Spine,2,0,Image 1,1,1,100000000,610000000521,
53,,Spine,2,5,Image 1,1,1,100000000,610000000522,
156,,Spine,2,5,Image 1,1,1,100000000,610000000523,
131,,Spine,2,5,Image 1,1,1,100000000,610000000524,
176,,Spine,2,5,Image 1,1,1,100000000,610000000525,
54,,Spine,2,5,Image 1,2,1,100000000,610000000526,
53,,Spine,2,5,Image 1,2,1,100000000,610000000527,
114,,Spine,2,5,Image 1,2,1,100000000,610000000528,
133,,Spine,2,5,Image 1,2,1,100000000,610000000529,
155,,Spine,2,3,Image 1,2,1,100000000,610000000530,
426,,Spine,2,2,Image 1,1,1,100000000,610000000531,
167,,Spine,2,1,Image 1,1,1,100000000,610000000532,
138,,Spine,2,0,Image 1,1,1,100000000,610000000534,
52,,Spine,2,0,Image 1,1,1,100000000,610000000535,
168,,Spine,2,0,Image 1,1,1,100000000,610000000538,
