
Segment Intensity Max Ch=5 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,5,5,Image 1,1,1,100000000,510000000104,
0,,Segment,5,4,Image 1,1,1,100000000,510000000114,
0,,Segment,5,3,Image 1,1,1,100000000,510000000130,
0,,Segment,5,2,Image 1,1,1,100000000,510000000148,
0,,Segment,5,1,Image 1,1,1,100000000,510000000164,
0,,Segment,5,0,Image 1,1,1,100000000,510000000189,
0,,Segment,5,5,Image 1,2,1,100000000,510000000218,
48,,Segment,5,5,Image 1,2,1,100000000,510000000244,
0,,Segment,5,4,Image 1,2,1,100000000,510000000261,
0,,Segment,5,5,Image 1,3,1,100000000,510000000263,
0,,Segment,5,4,Image 1,3,1,100000000,510000000267,
24,,Segment,5,3,Image 1,2,1,100000000,510000000289,
8,,Segment,5,4,Image 1,2,1,100000000,510000000292,
0,,Segment,5,2,Image 1,2,1,100000000,510000000297,
0,,Segment,5,0,Image 1,1,1,100000000,510000000327,
0,,Segment,5,0,Image 1,1,1,100000000,510000000360,
0,,Segment,5,1,Image 1,2,1,100000000,510000000395,
