
Spine Center Number of Voxel Ch=1 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
10,,Spine,1,0,Image 1,1,1,100000000,610000000428,
6,,Spine,1,5,Image 1,2,1,100000000,610000000433,
4,,Spine,1,2,Image 1,1,1,100000000,610000000436,
6,,Spine,1,3,Image 1,1,1,100000000,610000000441,
3,,Spine,1,5,Image 1,1,1,100000000,610000000443,
4,,Spine,1,0,Image 1,1,1,100000000,610000000447,
5,,Spine,1,3,Image 1,1,1,100000000,610000000451,
3,,Spine,1,5,Image 1,2,1,100000000,610000000454,
4,,Spine,1,0,Image 1,1,1,100000000,610000000458,
3,,Spine,1,0,Image 1,1,1,100000000,610000000461,
5,,Spine,1,3,Image 1,1,1,100000000,610000000465,
4,,Spine,1,0,Image 1,1,1,100000000,610000000469,
3,,Spine,1,0,Image 1,1,1,100000000,610000000472,
3,,Spine,1,5,Image 1,1,1,100000000,610000000474,
4,,Spine,1,3,Image 1,1,1,100000000,610000000477,
4,,Spine,1,5,Image 1,2,1,100000000,610000000480,
3,,Spine,1,2,Image 1,1,1,100000000,610000000482,
4,,Spine,1,0,Image 1,1,1,100000000,610000000487,
3,,Spine,1,2,Image 1,1,1,100000000,610000000491,
2,,Spine,1,0,Image 1,1,1,100000000,610000000494,
2,,Spine,1,0,Image 1,1,1,100000000,610000000496,
3,,Spine,1,3,Image 1,1,1,100000000,610000000498,
3,,Spine,1,0,Image 1,1,1,100000000,610000000501,
3,,Spine,1,5,Image 1,2,1,100000000,610000000508,
3,,Spine,1,2,Image 1,1,1,100000000,610000000511,
2,,Spine,1,0,Image 1,1,1,100000000,610000000516,
2,,Spine,1,0,Image 1,1,1,100000000,610000000521,
2,,Spine,1,5,Image 1,1,1,100000000,610000000522,
2,,Spine,1,5,Image 1,1,1,100000000,610000000523,
2,,Spine,1,5,Image 1,1,1,100000000,610000000524,
2,,Spine,1,5,Image 1,1,1,100000000,610000000525,
2,,Spine,1,5,Image 1,2,1,100000000,610000000526,
2,,Spine,1,5,Image 1,2,1,100000000,610000000527,
2,,Spine,1,5,Image 1,2,1,100000000,610000000528,
2,,Spine,1,5,Image 1,2,1,100000000,610000000529,
2,,Spine,1,3,Image 1,2,1,100000000,610000000530,
2,,Spine,1,2,Image 1,1,1,100000000,610000000531,
2,,Spine,1,1,Image 1,1,1,100000000,610000000532,
2,,Spine,1,0,Image 1,1,1,100000000,610000000534,
2,,Spine,1,0,Image 1,1,1,100000000,610000000535,
2,,Spine,1,0,Image 1,1,1,100000000,610000000538,
