
Segment Time Index
 ==================== 
Segment Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Segment,5,1,1,100000000,510000000104,
1,,Segment,4,1,1,100000000,510000000114,
1,,Segment,3,1,1,100000000,510000000130,
1,,Segment,2,1,1,100000000,510000000148,
1,,Segment,1,1,1,100000000,510000000164,
1,,Segment,0,1,1,100000000,510000000189,
1,,Segment,5,2,1,100000000,510000000218,
1,,Segment,5,2,1,100000000,510000000244,
1,,Segment,4,2,1,100000000,510000000261,
1,,Segment,5,3,1,100000000,510000000263,
1,,Segment,4,3,1,100000000,510000000267,
1,,Segment,3,2,1,100000000,510000000289,
1,,Segment,4,2,1,100000000,510000000292,
1,,Segment,2,2,1,100000000,510000000297,
1,,Segment,0,1,1,100000000,510000000327,
1,,Segment,0,1,1,100000000,510000000360,
1,,Segment,1,2,1,100000000,510000000395,
