
Segment Position
 ==================== 
Segment Position X,Segment Position Y,Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
-18456.9,16051.1,1493.71,µm,Segment,Segment Position,2,3,1,100000001,510000000560,
-18450.6,16049,1494.74,µm,Segment,Segment Position,2,3,1,100000001,510000000902,
-18453.2,16047.6,1493.81,µm,Segment,Segment Position,2,3,1,100000001,510000001751,
-18456.9,16047.4,1494.18,µm,Segment,Segment Position,3,1,1,100000001,510000001171,
-18465.7,16065.2,1493.42,µm,Segment,Segment Position,3,1,1,100000002,510000001763,
-18465.8,16064.3,1493.99,µm,Segment,Segment Position,3,2,1,100000002,510000000069,
-18446.6,16031.9,1496,µm,Segment,Segment Position,3,2,1,100000000,510000000342,
-18458.9,16050.5,1495.32,µm,Segment,Segment Position,3,2,1,100000001,510000001255,
-18451.5,16047.9,1493.91,µm,Segment,Segment Position,3,2,1,100000001,510000001473,
-18456.5,16047.3,1494,µm,Segment,Segment Position,3,2,1,100000001,510000001660,
-18447,16032.2,1496.43,µm,Segment,Segment Position,3,3,1,100000000,510000000473,
-18456.9,16053.1,1493.97,µm,Segment,Segment Position,3,3,1,100000001,510000000521,
-18448.8,16050.4,1495.05,µm,Segment,Segment Position,3,3,1,100000001,510000000865,
-18459.8,16051.4,1494.65,µm,Segment,Segment Position,3,3,1,100000001,510000001355,
-18452.1,16048.5,1494.1,µm,Segment,Segment Position,3,3,1,100000001,510000001819,
-18455.7,16053.5,1493.72,µm,Segment,Segment Position,3,4,1,100000001,510000000660,
-18448,16049.8,1494.61,µm,Segment,Segment Position,3,4,1,100000001,510000001384,
-18458.7,16045.9,1494.14,µm,Segment,Segment Position,4,1,1,100000001,510000001167,
-18465.7,16063.3,1494.26,µm,Segment,Segment Position,4,2,1,100000002,510000000046,
-18446,16031.2,1495.84,µm,Segment,Segment Position,4,2,1,100000000,510000000463,
-18459.7,16050.4,1496.44,µm,Segment,Segment Position,4,2,1,100000001,510000001305,
-18451.6,16046.1,1493.95,µm,Segment,Segment Position,4,2,1,100000001,510000001453,
-18456.9,16047,1494.29,µm,Segment,Segment Position,4,2,1,100000001,510000001636,
-18456.2,16046.9,1494,µm,Segment,Segment Position,4,2,1,100000001,510000001653,
-18465.3,16063.3,1494.51,µm,Segment,Segment Position,4,3,1,100000002,510000000234,
-18445.7,16030.7,1496.49,µm,Segment,Segment Position,4,3,1,100000000,510000000329,
-18457.5,16054.5,1494.31,µm,Segment,Segment Position,4,3,1,100000001,510000000631,
-18447.7,16052,1495.15,µm,Segment,Segment Position,4,3,1,100000001,510000000846,
-18458.3,16050.9,1496.13,µm,Segment,Segment Position,4,3,1,100000001,510000001250,
-18456.2,16046.9,1493.97,µm,Segment,Segment Position,4,3,1,100000001,510000001813,
-18451.1,16047.1,1493.86,µm,Segment,Segment Position,4,3,1,100000001,510000001818,
-18456.7,16054.8,1494.47,µm,Segment,Segment Position,4,4,1,100000001,510000000506,
-18449,16051.1,1496.06,µm,Segment,Segment Position,4,4,1,100000001,510000001204,
-18460.9,16045.3,1494.29,µm,Segment,Segment Position,5,1,1,100000001,510000001114,
-18465.2,16062.6,1494.28,µm,Segment,Segment Position,5,2,1,100000002,510000000184,
-18460.1,16044.8,1494.46,µm,Segment,Segment Position,5,2,1,100000001,510000001318,
-18452.9,16043.9,1493.66,µm,Segment,Segment Position,5,2,1,100000001,510000001425,
-18456.6,16046.6,1494.67,µm,Segment,Segment Position,5,2,1,100000001,510000001633,
-18466.3,16063.1,1493.89,µm,Segment,Segment Position,5,3,1,100000002,510000000032,
-18447,16052.9,1495.47,µm,Segment,Segment Position,5,3,1,100000001,510000000996,
-18457.5,16051.8,1496.41,µm,Segment,Segment Position,5,3,1,100000001,510000001230,
-18450,16046.9,1493.92,µm,Segment,Segment Position,5,3,1,100000001,510000001523,
-18452,16044.9,1494.26,µm,Segment,Segment Position,5,3,1,100000001,510000001562,
-18456.7,16046.7,1494.39,µm,Segment,Segment Position,5,3,1,100000001,510000001651,
-18446.3,16053.7,1495.17,µm,Segment,Segment Position,5,4,1,100000001,510000000819,
-18450.8,16046.5,1493.51,µm,Segment,Segment Position,5,4,1,100000001,510000001649,
-18457.7,16051.5,1496.28,µm,Segment,Segment Position,5,4,1,100000001,510000001810,
-18462.1,16045.1,1495.2,µm,Segment,Segment Position,6,1,1,100000001,510000001099,
-18461.9,16045.3,1494.3,µm,Segment,Segment Position,6,2,1,100000001,510000001284,
-18465.5,16061.4,1493.77,µm,Segment,Segment Position,6,3,1,100000002,510000000148,
-18448.6,16046.8,1493.96,µm,Segment,Segment Position,6,3,1,100000001,510000001497,
-18446.8,16053.1,1495.69,µm,Segment,Segment Position,6,3,1,100000001,510000001816,
-18467.2,16062.7,1493.65,µm,Segment,Segment Position,6,4,1,100000002,510000000024,
-18445.3,16054.6,1495.1,µm,Segment,Segment Position,6,4,1,100000001,510000000794,
-18446.5,16054,1496.56,µm,Segment,Segment Position,6,4,1,100000001,510000000994,
-18448.9,16046.8,1493.82,µm,Segment,Segment Position,6,4,1,100000001,510000001578,
-18445,16054.4,1494.71,µm,Segment,Segment Position,6,5,1,100000001,510000000967,
-18462.9,16044.8,1495.92,µm,Segment,Segment Position,7,1,1,100000001,510000001812,
-18463.1,16044.6,1495.96,µm,Segment,Segment Position,7,2,1,100000001,510000001076,
-18463.5,16060.5,1494,µm,Segment,Segment Position,7,3,1,100000002,510000000197,
-18446.2,16053.1,1495.6,µm,Segment,Segment Position,7,3,1,100000001,510000001220,
-18448.1,16046.8,1493.91,µm,Segment,Segment Position,7,3,1,100000001,510000001565,
-18463.4,16060.4,1494.4,µm,Segment,Segment Position,7,4,1,100000002,510000000101,
-18444.2,16056.5,1495.16,µm,Segment,Segment Position,7,4,1,100000001,510000000792,
-18446.5,16053,1495.32,µm,Segment,Segment Position,7,4,1,100000001,510000001209,
-18447.9,16046.3,1493.96,µm,Segment,Segment Position,7,4,1,100000001,510000001488,
-18445.5,16054.9,1495.45,µm,Segment,Segment Position,7,5,1,100000001,510000000958,
-18443.8,16058.7,1494.97,µm,Segment,Segment Position,8,4,1,100000001,510000001814,
-18443.5,16059.6,1495.3,µm,Segment,Segment Position,8,5,1,100000001,510000000735,
-18443,16060.9,1495.92,µm,Segment,Segment Position,9,5,1,100000001,510000000948,
-18443.3,16061.8,1495.79,µm,Segment,Segment Position,9,6,1,100000001,510000000709,
