
Segment Number of Voxel Ch=4 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
84,,Segment,4,6,Image 1,4,1,100000002,510000000024,
34,,Segment,4,5,Image 1,3,1,100000002,510000000032,
52,,Segment,4,4,Image 1,2,1,100000002,510000000046,
597,,Segment,4,3,Image 1,2,1,100000002,510000000069,
198,,Segment,4,2,Image 1,1,1,100000002,510000000072,
288,,Segment,4,1,Image 1,1,1,100000002,510000000080,
199,,Segment,4,0,Image 1,1,1,100000002,510000000086,
99,,Segment,4,7,Image 1,4,1,100000002,510000000101,
228,,Segment,4,6,Image 1,3,1,100000002,510000000148,
168,,Segment,4,5,Image 1,2,1,100000002,510000000184,
78,,Segment,4,7,Image 1,3,1,100000002,510000000197,
378,,Segment,4,1,Image 1,2,1,100000002,510000000231,
36,,Segment,4,4,Image 1,3,1,100000002,510000000234,
111,,Segment,4,1,Image 1,2,1,100000002,510000000256,
267,,Segment,4,0,Image 1,1,1,100000002,510000000294,
415,,Segment,4,4,Image 1,3,1,100000000,510000000329,
240,,Segment,4,3,Image 1,2,1,100000000,510000000342,
915,,Segment,4,2,Image 1,2,1,100000000,510000000413,
300,,Segment,4,1,Image 1,1,1,100000000,510000000424,
188,,Segment,4,0,Image 1,1,1,100000000,510000000450,
190,,Segment,4,4,Image 1,2,1,100000000,510000000463,
144,,Segment,4,3,Image 1,3,1,100000000,510000000473,
36,,Segment,4,1,Image 1,1,1,100000002,510000000476,
445,,Segment,4,4,Image 1,4,1,100000001,510000000506,
315,,Segment,4,3,Image 1,3,1,100000001,510000000521,
318,,Segment,4,2,Image 1,3,1,100000001,510000000560,
344,,Segment,4,1,Image 1,2,1,100000001,510000000582,
176,,Segment,4,0,Image 1,1,1,100000001,510000000593,
286,,Segment,4,4,Image 1,3,1,100000001,510000000631,
475,,Segment,4,3,Image 1,4,1,100000001,510000000660,
106,,Segment,4,12,Image 1,8,1,100000001,510000000668,
190,,Segment,4,11,Image 1,7,1,100000001,510000000676,
173,,Segment,4,10,Image 1,7,1,100000001,510000000686,
317,,Segment,4,9,Image 1,6,1,100000001,510000000709,
405,,Segment,4,8,Image 1,5,1,100000001,510000000735,
861,,Segment,4,7,Image 1,4,1,100000001,510000000792,
71,,Segment,4,6,Image 1,4,1,100000001,510000000794,
420,,Segment,4,5,Image 1,4,1,100000001,510000000819,
416,,Segment,4,4,Image 1,3,1,100000001,510000000846,
314,,Segment,4,3,Image 1,3,1,100000001,510000000865,
1104,,Segment,4,2,Image 1,3,1,100000001,510000000902,
248,,Segment,4,1,Image 1,2,1,100000001,510000000906,
176,,Segment,4,0,Image 1,1,1,100000001,510000000920,
127,,Segment,4,12,Image 1,7,1,100000001,510000000926,
272,,Segment,4,11,Image 1,8,1,100000001,510000000941,
106,,Segment,4,10,Image 1,6,1,100000001,510000000944,
154,,Segment,4,9,Image 1,5,1,100000001,510000000948,
138,,Segment,4,7,Image 1,5,1,100000001,510000000958,
192,,Segment,4,6,Image 1,5,1,100000001,510000000967,
349,,Segment,4,6,Image 1,4,1,100000001,510000000994,
106,,Segment,4,5,Image 1,3,1,100000001,510000000996,
935,,Segment,4,1,Image 1,2,1,100000000,510000001069,
105,,Segment,4,7,Image 1,2,1,100000001,510000001076,
300,,Segment,4,6,Image 1,1,1,100000001,510000001099,
190,,Segment,4,5,Image 1,1,1,100000001,510000001114,
740,,Segment,4,4,Image 1,1,1,100000001,510000001167,
102,,Segment,4,3,Image 1,1,1,100000001,510000001171,
239,,Segment,4,1,Image 1,1,1,100000001,510000001181,
434,,Segment,4,4,Image 1,4,1,100000001,510000001204,
95,,Segment,4,7,Image 1,4,1,100000001,510000001209,
136,,Segment,4,7,Image 1,3,1,100000001,510000001220,
162,,Segment,4,5,Image 1,3,1,100000001,510000001230,
257,,Segment,4,4,Image 1,3,1,100000001,510000001250,
116,,Segment,4,3,Image 1,2,1,100000001,510000001255,
243,,Segment,4,2,Image 1,2,1,100000001,510000001276,
107,,Segment,4,6,Image 1,2,1,100000001,510000001284,
375,,Segment,4,4,Image 1,2,1,100000001,510000001305,
224,,Segment,4,5,Image 1,2,1,100000001,510000001318,
360,,Segment,4,3,Image 1,3,1,100000001,510000001355,
375,,Segment,4,3,Image 1,4,1,100000001,510000001384,
624,,Segment,4,5,Image 1,2,1,100000001,510000001425,
686,,Segment,4,4,Image 1,2,1,100000001,510000001453,
713,,Segment,4,3,Image 1,2,1,100000001,510000001473,
175,,Segment,4,7,Image 1,4,1,100000001,510000001488,
162,,Segment,4,6,Image 1,3,1,100000001,510000001497,
362,,Segment,4,5,Image 1,3,1,100000001,510000001523,
239,,Segment,4,5,Image 1,3,1,100000001,510000001562,
75,,Segment,4,7,Image 1,3,1,100000001,510000001565,
293,,Segment,4,2,Image 1,1,1,100000000,510000001575,
100,,Segment,4,6,Image 1,4,1,100000001,510000001578,
118,,Segment,4,5,Image 1,2,1,100000001,510000001633,
