
Spine Center Intensity Min Ch=4 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
9,,Spine,4,1,Image 1,2,1,100000000,610000001992,
5,,Spine,4,1,Image 1,2,1,100000000,610000002002,
26,,Spine,4,1,Image 1,2,1,100000000,610000002004,
6,,Spine,4,1,Image 1,2,1,100000002,610000002011,
0,,Spine,4,1,Image 1,2,1,100000000,610000002014,
0,,Spine,4,2,Image 1,1,1,100000000,610000002019,
13,,Spine,4,1,Image 1,2,1,100000000,610000002024,
25,,Spine,4,5,Image 1,2,1,100000001,610000002030,
0,,Spine,4,1,Image 1,2,1,100000000,610000002034,
7,,Spine,4,1,Image 1,2,1,100000002,610000002039,
13,,Spine,4,4,Image 1,1,1,100000001,610000002041,
18,,Spine,4,1,Image 1,2,1,100000000,610000002045,
0,,Spine,4,2,Image 1,3,1,100000001,610000002048,
0,,Spine,4,2,Image 1,3,1,100000001,610000002052,
11,,Spine,4,4,Image 1,2,1,100000000,610000002054,
16,,Spine,4,5,Image 1,3,1,100000001,610000002056,
42,,Spine,4,3,Image 1,2,1,100000001,610000002060,
4,,Spine,4,6,Image 1,5,1,100000001,610000002062,
14,,Spine,4,5,Image 1,2,1,100000001,610000002065,
37,,Spine,4,1,Image 1,2,1,100000000,610000002067,
37,,Spine,4,4,Image 1,3,1,100000001,610000002070,
33,,Spine,4,1,Image 1,2,1,100000002,610000002074,
68,,Spine,4,2,Image 1,3,1,100000001,610000002077,
42,,Spine,4,2,Image 1,1,1,100000000,610000002079,
0,,Spine,4,2,Image 1,3,1,100000001,610000002082,
27,,Spine,4,1,Image 1,2,1,100000001,610000002087,
34,,Spine,4,12,Image 1,7,1,100000001,610000002089,
37,,Spine,4,1,Image 1,2,1,100000000,610000002092,
19,,Spine,4,3,Image 1,2,1,100000001,610000002094,
35,,Spine,4,2,Image 1,3,1,100000001,610000002097,
49,,Spine,4,12,Image 1,7,1,100000001,610000002100,
0,,Spine,4,1,Image 1,2,1,100000000,610000002102,
31,,Spine,4,3,Image 1,2,1,100000002,610000002104,
40,,Spine,4,2,Image 1,1,1,100000000,610000002107,
0,,Spine,4,4,Image 1,2,1,100000001,610000002110,
24,,Spine,4,4,Image 1,2,1,100000001,610000002112,
34,,Spine,4,3,Image 1,2,1,100000002,610000002115,
29,,Spine,4,12,Image 1,7,1,100000001,610000002117,
45,,Spine,4,12,Image 1,7,1,100000001,610000002123,
38,,Spine,4,3,Image 1,2,1,100000001,610000002130,
33,,Spine,4,1,Image 1,2,1,100000001,610000002133,
33,,Spine,4,2,Image 1,3,1,100000001,610000002136,
0,,Spine,4,4,Image 1,2,1,100000001,610000002141,
0,,Spine,4,1,Image 1,2,1,100000002,610000002144,
21,,Spine,4,2,Image 1,3,1,100000001,610000002149,
22,,Spine,4,3,Image 1,2,1,100000002,610000002153,
36,,Spine,4,12,Image 1,7,1,100000001,610000002158,
21,,Spine,4,1,Image 1,2,1,100000002,610000002169,
16,,Spine,4,12,Image 1,7,1,100000001,610000002172,
34,,Spine,4,2,Image 1,1,1,100000000,610000002206,
57,,Spine,4,2,Image 1,1,1,100000000,610000002207,
32,,Spine,4,2,Image 1,1,1,100000000,610000002208,
45,,Spine,4,2,Image 1,1,1,100000000,610000002209,
6,,Spine,4,2,Image 1,1,1,100000000,610000002210,
9,,Spine,4,2,Image 1,1,1,100000000,610000002211,
16,,Spine,4,1,Image 1,1,1,100000000,610000002212,
22,,Spine,4,1,Image 1,1,1,100000000,610000002213,
19,,Spine,4,1,Image 1,1,1,100000000,610000002214,
16,,Spine,4,1,Image 1,2,1,100000000,610000002215,
37,,Spine,4,4,Image 1,3,1,100000001,610000002219,
53,,Spine,4,4,Image 1,3,1,100000001,610000002220,
40,,Spine,4,4,Image 1,3,1,100000001,610000002221,
26,,Spine,4,2,Image 1,3,1,100000001,610000002222,
77,,Spine,4,2,Image 1,3,1,100000001,610000002223,
76,,Spine,4,2,Image 1,3,1,100000001,610000002224,
24,,Spine,4,4,Image 1,3,1,100000001,610000002225,
25,,Spine,4,4,Image 1,2,1,100000001,610000002226,
42,,Spine,4,4,Image 1,1,1,100000001,610000002227,
29,,Spine,4,4,Image 1,1,1,100000001,610000002228,
18,,Spine,4,2,Image 1,2,1,100000001,610000002229,
0,,Spine,4,1,Image 1,1,1,100000001,610000002230,
0,,Spine,4,0,Image 1,1,1,100000001,610000002231,
31,,Spine,4,12,Image 1,7,1,100000001,610000002244,
14,,Spine,4,11,Image 1,7,1,100000001,610000002245,
36,,Spine,4,7,Image 1,4,1,100000001,610000002246,
18,,Spine,4,5,Image 1,4,1,100000001,610000002247,
5,,Spine,4,4,Image 1,4,1,100000001,610000002248,
24,,Spine,4,3,Image 1,4,1,100000001,610000002249,
12,,Spine,4,3,Image 1,4,1,100000001,610000002250,
25,,Spine,4,5,Image 1,2,1,100000001,610000002251,
38,,Spine,4,5,Image 1,2,1,100000001,610000002252,
34,,Spine,4,4,Image 1,2,1,100000001,610000002253,
45,,Spine,4,4,Image 1,2,1,100000001,610000002254,
18,,Spine,4,3,Image 1,2,1,100000001,610000002255,
60,,Spine,4,3,Image 1,2,1,100000001,610000002256,
54,,Spine,4,3,Image 1,2,1,100000001,610000002257,
73,,Spine,4,3,Image 1,2,1,100000001,610000002258,
73,,Spine,4,3,Image 1,2,1,100000001,610000002259,
31,,Spine,4,1,Image 1,2,1,100000001,610000002260,
40,,Spine,4,1,Image 1,2,1,100000001,610000002261,
58,,Spine,4,1,Image 1,2,1,100000001,610000002262,
43,,Spine,4,1,Image 1,2,1,100000001,610000002263,
0,,Spine,4,1,Image 1,1,1,100000001,610000002264,
34,,Spine,4,3,Image 1,2,1,100000002,610000002272,
45,,Spine,4,3,Image 1,2,1,100000002,610000002273,
54,,Spine,4,3,Image 1,2,1,100000002,610000002274,
25,,Spine,4,3,Image 1,2,1,100000002,610000002275,
32,,Spine,4,3,Image 1,1,1,100000002,610000002276,
32,,Spine,4,3,Image 1,1,1,100000002,610000002277,
26,,Spine,4,1,Image 1,1,1,100000002,610000002278,
19,,Spine,4,1,Image 1,2,1,100000002,610000002279,
29,,Spine,4,1,Image 1,2,1,100000002,610000002280,
