
Segment Orientation Angle
 ==================== 
Segment Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
-138.131,°,Segment,6,4,1,100000002,510000000024,
-171.311,°,Segment,5,3,1,100000002,510000000032,
-151.03,°,Segment,4,2,1,100000002,510000000046,
-74.0197,°,Segment,3,2,1,100000002,510000000069,
-44.1275,°,Segment,2,1,1,100000002,510000000072,
-71.1699,°,Segment,1,1,1,100000002,510000000080,
-50.686,°,Segment,0,1,1,100000002,510000000086,
59.2513,°,Segment,7,4,1,100000002,510000000101,
-46.5204,°,Segment,6,3,1,100000002,510000000148,
-24.6271,°,Segment,5,2,1,100000002,510000000184,
54.553,°,Segment,7,3,1,100000002,510000000197,
1.17996,°,Segment,1,2,1,100000002,510000000231,
-46.5894,°,Segment,4,3,1,100000002,510000000234,
30.0497,°,Segment,1,2,1,100000002,510000000256,
53.0327,°,Segment,0,1,1,100000002,510000000294,
-64.3356,°,Segment,4,3,1,100000000,510000000329,
-50.3528,°,Segment,3,2,1,100000000,510000000342,
-73.806,°,Segment,2,2,1,100000000,510000000413,
-90.328,°,Segment,1,1,1,100000000,510000000424,
-82.5563,°,Segment,0,1,1,100000000,510000000450,
-78.3627,°,Segment,4,2,1,100000000,510000000463,
-95.9941,°,Segment,3,3,1,100000000,510000000473,
13.1426,°,Segment,1,1,1,100000002,510000000476,
53.1229,°,Segment,4,4,1,100000001,510000000506,
113.189,°,Segment,3,3,1,100000001,510000000521,
76.6452,°,Segment,2,3,1,100000001,510000000560,
126.3,°,Segment,1,2,1,100000001,510000000582,
-151.669,°,Segment,0,1,1,100000001,510000000593,
132.217,°,Segment,4,3,1,100000001,510000000631,
54.013,°,Segment,3,4,1,100000001,510000000660,
115.15,°,Segment,12,8,1,100000001,510000000668,
72.519,°,Segment,11,7,1,100000001,510000000676,
93.8185,°,Segment,10,7,1,100000001,510000000686,
97.3417,°,Segment,9,6,1,100000001,510000000709,
72.7185,°,Segment,8,5,1,100000001,510000000735,
70.2397,°,Segment,7,4,1,100000001,510000000792,
53.2407,°,Segment,6,4,1,100000001,510000000794,
43.3634,°,Segment,5,4,1,100000001,510000000819,
52.7058,°,Segment,4,3,1,100000001,510000000846,
62.318,°,Segment,3,3,1,100000001,510000000865,
20.069,°,Segment,2,3,1,100000001,510000000902,
-42.2105,°,Segment,1,2,1,100000001,510000000906,
-26.4804,°,Segment,0,1,1,100000001,510000000920,
24.1887,°,Segment,12,7,1,100000001,510000000926,
168.729,°,Segment,11,8,1,100000001,510000000941,
10.3389,°,Segment,10,6,1,100000001,510000000944,
30.9638,°,Segment,9,5,1,100000001,510000000948,
168.273,°,Segment,7,5,1,100000001,510000000958,
-54.8827,°,Segment,6,5,1,100000001,510000000967,
72.9632,°,Segment,6,4,1,100000001,510000000994,
31.2826,°,Segment,5,3,1,100000001,510000000996,
6.25648,°,Segment,1,2,1,100000000,510000001069,
-144.293,°,Segment,7,2,1,100000001,510000001076,
-155.259,°,Segment,6,1,1,100000001,510000001099,
175.087,°,Segment,5,1,1,100000001,510000001114,
-151.917,°,Segment,4,1,1,100000001,510000001167,
-117.512,°,Segment,3,1,1,100000001,510000001171,
-128.562,°,Segment,1,1,1,100000001,510000001181,
-165.364,°,Segment,4,4,1,100000001,510000001204,
-39.1491,°,Segment,7,4,1,100000001,510000001209,
12.185,°,Segment,7,3,1,100000001,510000001220,
53.2924,°,Segment,5,3,1,100000001,510000001230,
41.8519,°,Segment,4,3,1,100000001,510000001250,
-123.111,°,Segment,3,2,1,100000001,510000001255,
