
Spine Center Number of Voxel Ch=1 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2,,Spine,1,2,Image 1,1,1,100000000,610000002206,
2,,Spine,1,2,Image 1,1,1,100000000,610000002207,
2,,Spine,1,2,Image 1,1,1,100000000,610000002208,
2,,Spine,1,2,Image 1,1,1,100000000,610000002209,
2,,Spine,1,2,Image 1,1,1,100000000,610000002210,
2,,Spine,1,2,Image 1,1,1,100000000,610000002211,
2,,Spine,1,1,Image 1,1,1,100000000,610000002212,
2,,Spine,1,1,Image 1,1,1,100000000,610000002213,
2,,Spine,1,1,Image 1,1,1,100000000,610000002214,
2,,Spine,1,1,Image 1,2,1,100000000,610000002215,
2,,Spine,1,4,Image 1,3,1,100000001,610000002219,
2,,Spine,1,4,Image 1,3,1,100000001,610000002220,
2,,Spine,1,4,Image 1,3,1,100000001,610000002221,
2,,Spine,1,2,Image 1,3,1,100000001,610000002222,
2,,Spine,1,2,Image 1,3,1,100000001,610000002223,
2,,Spine,1,2,Image 1,3,1,100000001,610000002224,
2,,Spine,1,4,Image 1,3,1,100000001,610000002225,
2,,Spine,1,4,Image 1,2,1,100000001,610000002226,
2,,Spine,1,4,Image 1,1,1,100000001,610000002227,
2,,Spine,1,4,Image 1,1,1,100000001,610000002228,
2,,Spine,1,2,Image 1,2,1,100000001,610000002229,
2,,Spine,1,1,Image 1,1,1,100000001,610000002230,
2,,Spine,1,0,Image 1,1,1,100000001,610000002231,
2,,Spine,1,12,Image 1,7,1,100000001,610000002244,
2,,Spine,1,11,Image 1,7,1,100000001,610000002245,
2,,Spine,1,7,Image 1,4,1,100000001,610000002246,
2,,Spine,1,5,Image 1,4,1,100000001,610000002247,
2,,Spine,1,4,Image 1,4,1,100000001,610000002248,
2,,Spine,1,3,Image 1,4,1,100000001,610000002249,
2,,Spine,1,3,Image 1,4,1,100000001,610000002250,
2,,Spine,1,5,Image 1,2,1,100000001,610000002251,
2,,Spine,1,5,Image 1,2,1,100000001,610000002252,
2,,Spine,1,4,Image 1,2,1,100000001,610000002253,
2,,Spine,1,4,Image 1,2,1,100000001,610000002254,
2,,Spine,1,3,Image 1,2,1,100000001,610000002255,
2,,Spine,1,3,Image 1,2,1,100000001,610000002256,
2,,Spine,1,3,Image 1,2,1,100000001,610000002257,
2,,Spine,1,3,Image 1,2,1,100000001,610000002258,
2,,Spine,1,3,Image 1,2,1,100000001,610000002259,
2,,Spine,1,1,Image 1,2,1,100000001,610000002260,
2,,Spine,1,1,Image 1,2,1,100000001,610000002261,
2,,Spine,1,1,Image 1,2,1,100000001,610000002262,
2,,Spine,1,1,Image 1,2,1,100000001,610000002263,
2,,Spine,1,1,Image 1,1,1,100000001,610000002264,
2,,Spine,1,3,Image 1,2,1,100000002,610000002272,
2,,Spine,1,3,Image 1,2,1,100000002,610000002273,
2,,Spine,1,3,Image 1,2,1,100000002,610000002274,
2,,Spine,1,3,Image 1,2,1,100000002,610000002275,
2,,Spine,1,3,Image 1,1,1,100000002,610000002276,
2,,Spine,1,3,Image 1,1,1,100000002,610000002277,
2,,Spine,1,1,Image 1,1,1,100000002,610000002278,
2,,Spine,1,1,Image 1,2,1,100000002,610000002279,
2,,Spine,1,1,Image 1,2,1,100000002,610000002280,
