
Segment Intensity Min Ch=2 Img=1
 ==================== 
Segment Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1,,Segment,2,6,Image 1,4,1,100000002,510000000024,
0,,Segment,2,5,Image 1,3,1,100000002,510000000032,
0,,Segment,2,4,Image 1,2,1,100000002,510000000046,
2,,Segment,2,3,Image 1,2,1,100000002,510000000069,
14,,Segment,2,2,Image 1,1,1,100000002,510000000072,
4,,Segment,2,1,Image 1,1,1,100000002,510000000080,
4,,Segment,2,0,Image 1,1,1,100000002,510000000086,
0,,Segment,2,7,Image 1,4,1,100000002,510000000101,
0,,Segment,2,6,Image 1,3,1,100000002,510000000148,
0,,Segment,2,5,Image 1,2,1,100000002,510000000184,
0,,Segment,2,7,Image 1,3,1,100000002,510000000197,
0,,Segment,2,1,Image 1,2,1,100000002,510000000231,
2,,Segment,2,4,Image 1,3,1,100000002,510000000234,
0,,Segment,2,1,Image 1,2,1,100000002,510000000256,
0,,Segment,2,0,Image 1,1,1,100000002,510000000294,
1,,Segment,2,4,Image 1,3,1,100000000,510000000329,
1,,Segment,2,3,Image 1,2,1,100000000,510000000342,
0,,Segment,2,2,Image 1,2,1,100000000,510000000413,
2,,Segment,2,1,Image 1,1,1,100000000,510000000424,
10,,Segment,2,0,Image 1,1,1,100000000,510000000450,
1,,Segment,2,4,Image 1,2,1,100000000,510000000463,
3,,Segment,2,3,Image 1,3,1,100000000,510000000473,
0,,Segment,2,1,Image 1,1,1,100000002,510000000476,
1,,Segment,2,4,Image 1,4,1,100000001,510000000506,
4,,Segment,2,3,Image 1,3,1,100000001,510000000521,
0,,Segment,2,2,Image 1,3,1,100000001,510000000560,
3,,Segment,2,1,Image 1,2,1,100000001,510000000582,
4,,Segment,2,0,Image 1,1,1,100000001,510000000593,
1,,Segment,2,4,Image 1,3,1,100000001,510000000631,
3,,Segment,2,3,Image 1,4,1,100000001,510000000660,
0,,Segment,2,12,Image 1,8,1,100000001,510000000668,
2,,Segment,2,11,Image 1,7,1,100000001,510000000676,
2,,Segment,2,10,Image 1,7,1,100000001,510000000686,
2,,Segment,2,9,Image 1,6,1,100000001,510000000709,
0,,Segment,2,8,Image 1,5,1,100000001,510000000735,
3,,Segment,2,7,Image 1,4,1,100000001,510000000792,
11,,Segment,2,6,Image 1,4,1,100000001,510000000794,
0,,Segment,2,5,Image 1,4,1,100000001,510000000819,
5,,Segment,2,4,Image 1,3,1,100000001,510000000846,
4,,Segment,2,3,Image 1,3,1,100000001,510000000865,
1,,Segment,2,2,Image 1,3,1,100000001,510000000902,
10,,Segment,2,1,Image 1,2,1,100000001,510000000906,
10,,Segment,2,0,Image 1,1,1,100000001,510000000920,
1,,Segment,2,12,Image 1,7,1,100000001,510000000926,
2,,Segment,2,11,Image 1,8,1,100000001,510000000941,
5,,Segment,2,10,Image 1,6,1,100000001,510000000944,
3,,Segment,2,9,Image 1,5,1,100000001,510000000948,
1,,Segment,2,7,Image 1,5,1,100000001,510000000958,
10,,Segment,2,6,Image 1,5,1,100000001,510000000967,
