
Spine Intensity Median Ch=2 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
37.0625,,Spine,2,1,Image 1,2,1,100000000,610000001992,
39.0625,,Spine,2,1,Image 1,2,1,100000000,610000002002,
22.0312,,Spine,2,1,Image 1,2,1,100000000,610000002004,
35.0312,,Spine,2,1,Image 1,2,1,100000002,610000002011,
19.0312,,Spine,2,1,Image 1,2,1,100000000,610000002014,
34.0625,,Spine,2,2,Image 1,1,1,100000000,610000002019,
42.5625,,Spine,2,1,Image 1,2,1,100000000,610000002024,
26.5625,,Spine,2,5,Image 1,2,1,100000001,610000002030,
33.0625,,Spine,2,1,Image 1,2,1,100000000,610000002034,
36.5312,,Spine,2,1,Image 1,2,1,100000002,610000002039,
20.5625,,Spine,2,4,Image 1,1,1,100000001,610000002041,
40.5625,,Spine,2,1,Image 1,2,1,100000000,610000002045,
33.0625,,Spine,2,2,Image 1,3,1,100000001,610000002048,
59.5625,,Spine,2,2,Image 1,3,1,100000001,610000002052,
22.0312,,Spine,2,4,Image 1,2,1,100000000,610000002054,
28.0312,,Spine,2,5,Image 1,3,1,100000001,610000002056,
42.0625,,Spine,2,3,Image 1,2,1,100000001,610000002060,
29.5625,,Spine,2,6,Image 1,5,1,100000001,610000002062,
28.0625,,Spine,2,5,Image 1,2,1,100000001,610000002065,
30.0312,,Spine,2,1,Image 1,2,1,100000000,610000002067,
28.0312,,Spine,2,4,Image 1,3,1,100000001,610000002070,
40.0156,,Spine,2,1,Image 1,2,1,100000002,610000002074,
73.0625,,Spine,2,2,Image 1,3,1,100000001,610000002077,
34.0625,,Spine,2,2,Image 1,1,1,100000000,610000002079,
62.0625,,Spine,2,2,Image 1,3,1,100000001,610000002082,
46.0312,,Spine,2,1,Image 1,2,1,100000001,610000002087,
27.0312,,Spine,2,12,Image 1,7,1,100000001,610000002089,
27.0312,,Spine,2,1,Image 1,2,1,100000000,610000002092,
47.5625,,Spine,2,3,Image 1,2,1,100000001,610000002094,
46.0625,,Spine,2,2,Image 1,3,1,100000001,610000002097,
33.5625,,Spine,2,12,Image 1,7,1,100000001,610000002100,
32.0625,,Spine,2,1,Image 1,2,1,100000000,610000002102,
35.0625,,Spine,2,3,Image 1,2,1,100000002,610000002104,
35.0625,,Spine,2,2,Image 1,1,1,100000000,610000002107,
35.0625,,Spine,2,4,Image 1,2,1,100000001,610000002110,
34.0625,,Spine,2,4,Image 1,2,1,100000001,610000002112,
41.0625,,Spine,2,3,Image 1,2,1,100000002,610000002115,
33.0625,,Spine,2,12,Image 1,7,1,100000001,610000002117,
36.0625,,Spine,2,12,Image 1,7,1,100000001,610000002123,
44.0625,,Spine,2,3,Image 1,2,1,100000001,610000002130,
48.0625,,Spine,2,1,Image 1,2,1,100000001,610000002133,
53.0625,,Spine,2,2,Image 1,3,1,100000001,610000002136,
51.0625,,Spine,2,4,Image 1,2,1,100000001,610000002141,
40.0625,,Spine,2,1,Image 1,2,1,100000002,610000002144,
62.0625,,Spine,2,2,Image 1,3,1,100000001,610000002149,
31.0625,,Spine,2,3,Image 1,2,1,100000002,610000002153,
42.0625,,Spine,2,12,Image 1,7,1,100000001,610000002158,
39.0625,,Spine,2,1,Image 1,2,1,100000002,610000002169,
46.5312,,Spine,2,12,Image 1,7,1,100000001,610000002172,
34.0625,,Spine,2,2,Image 1,1,1,100000000,610000002206,
38.0625,,Spine,2,2,Image 1,1,1,100000000,610000002207,
30.0625,,Spine,2,2,Image 1,1,1,100000000,610000002208,
35.0625,,Spine,2,2,Image 1,1,1,100000000,610000002209,
29.0625,,Spine,2,2,Image 1,1,1,100000000,610000002210,
32.0312,,Spine,2,2,Image 1,1,1,100000000,610000002211,
21.0312,,Spine,2,1,Image 1,1,1,100000000,610000002212,
20.0312,,Spine,2,1,Image 1,1,1,100000000,610000002213,
35.0312,,Spine,2,1,Image 1,1,1,100000000,610000002214,
23.0312,,Spine,2,1,Image 1,2,1,100000000,610000002215,
19.0312,,Spine,2,4,Image 1,3,1,100000001,610000002219,
32.0312,,Spine,2,4,Image 1,3,1,100000001,610000002220,
31.0312,,Spine,2,4,Image 1,3,1,100000001,610000002221,
49.0625,,Spine,2,2,Image 1,3,1,100000001,610000002222,
56.5625,,Spine,2,2,Image 1,3,1,100000001,610000002223,
58.0625,,Spine,2,2,Image 1,3,1,100000001,610000002224,
24.0312,,Spine,2,4,Image 1,3,1,100000001,610000002225,
17.0312,,Spine,2,4,Image 1,2,1,100000001,610000002226,
33.9375,,Spine,2,4,Image 1,1,1,100000001,610000002227,
33.0625,,Spine,2,4,Image 1,1,1,100000001,610000002228,
40.0625,,Spine,2,2,Image 1,2,1,100000001,610000002229,
22.0625,,Spine,2,1,Image 1,1,1,100000001,610000002230,
23.5625,,Spine,2,0,Image 1,1,1,100000001,610000002231,
26.0312,,Spine,2,12,Image 1,7,1,100000001,610000002244,
18.0312,,Spine,2,11,Image 1,7,1,100000001,610000002245,
20.5312,,Spine,2,7,Image 1,4,1,100000001,610000002246,
18.0312,,Spine,2,5,Image 1,4,1,100000001,610000002247,
14.0625,,Spine,2,4,Image 1,4,1,100000001,610000002248,
24.0625,,Spine,2,3,Image 1,4,1,100000001,610000002249,
23.0312,,Spine,2,3,Image 1,4,1,100000001,610000002250,
50.125,,Spine,2,5,Image 1,2,1,100000001,610000002251,
49.5625,,Spine,2,5,Image 1,2,1,100000001,610000002252,
40.0625,,Spine,2,4,Image 1,2,1,100000001,610000002253,
47.0625,,Spine,2,4,Image 1,2,1,100000001,610000002254,
37.0625,,Spine,2,3,Image 1,2,1,100000001,610000002255,
50.0625,,Spine,2,3,Image 1,2,1,100000001,610000002256,
55.0625,,Spine,2,3,Image 1,2,1,100000001,610000002257,
52.0625,,Spine,2,3,Image 1,2,1,100000001,610000002258,
39.0625,,Spine,2,3,Image 1,2,1,100000001,610000002259,
35.0625,,Spine,2,1,Image 1,2,1,100000001,610000002260,
28.0625,,Spine,2,1,Image 1,2,1,100000001,610000002261,
46.5625,,Spine,2,1,Image 1,2,1,100000001,610000002262,
45.0312,,Spine,2,1,Image 1,2,1,100000001,610000002263,
38.0312,,Spine,2,1,Image 1,1,1,100000001,610000002264,
29.0625,,Spine,2,3,Image 1,2,1,100000002,610000002272,
40.0625,,Spine,2,3,Image 1,2,1,100000002,610000002273,
37.5625,,Spine,2,3,Image 1,2,1,100000002,610000002274,
33.0625,,Spine,2,3,Image 1,2,1,100000002,610000002275,
37.0312,,Spine,2,3,Image 1,1,1,100000002,610000002276,
39.0312,,Spine,2,3,Image 1,1,1,100000002,610000002277,
40.5625,,Spine,2,1,Image 1,1,1,100000002,610000002278,
51.5312,,Spine,2,1,Image 1,2,1,100000002,610000002279,
49.0625,,Spine,2,1,Image 1,2,1,100000002,610000002280,
