
Segment Intensity Min Ch=4 Img=1
 ==================== 
Segment Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,4,6,Image 1,4,1,100000002,510000000024,
0,,Segment,4,5,Image 1,3,1,100000002,510000000032,
0,,Segment,4,4,Image 1,2,1,100000002,510000000046,
0,,Segment,4,3,Image 1,2,1,100000002,510000000069,
0,,Segment,4,2,Image 1,1,1,100000002,510000000072,
0,,Segment,4,1,Image 1,1,1,100000002,510000000080,
0,,Segment,4,0,Image 1,1,1,100000002,510000000086,
0,,Segment,4,7,Image 1,4,1,100000002,510000000101,
0,,Segment,4,6,Image 1,3,1,100000002,510000000148,
0,,Segment,4,5,Image 1,2,1,100000002,510000000184,
0,,Segment,4,7,Image 1,3,1,100000002,510000000197,
0,,Segment,4,1,Image 1,2,1,100000002,510000000231,
0,,Segment,4,4,Image 1,3,1,100000002,510000000234,
0,,Segment,4,1,Image 1,2,1,100000002,510000000256,
0,,Segment,4,0,Image 1,1,1,100000002,510000000294,
0,,Segment,4,4,Image 1,3,1,100000000,510000000329,
0,,Segment,4,3,Image 1,2,1,100000000,510000000342,
0,,Segment,4,2,Image 1,2,1,100000000,510000000413,
0,,Segment,4,1,Image 1,1,1,100000000,510000000424,
10,,Segment,4,0,Image 1,1,1,100000000,510000000450,
0,,Segment,4,4,Image 1,2,1,100000000,510000000463,
0,,Segment,4,3,Image 1,3,1,100000000,510000000473,
0,,Segment,4,1,Image 1,1,1,100000002,510000000476,
0,,Segment,4,4,Image 1,4,1,100000001,510000000506,
0,,Segment,4,3,Image 1,3,1,100000001,510000000521,
0,,Segment,4,2,Image 1,3,1,100000001,510000000560,
0,,Segment,4,1,Image 1,2,1,100000001,510000000582,
0,,Segment,4,0,Image 1,1,1,100000001,510000000593,
0,,Segment,4,4,Image 1,3,1,100000001,510000000631,
0,,Segment,4,3,Image 1,4,1,100000001,510000000660,
0,,Segment,4,12,Image 1,8,1,100000001,510000000668,
2,,Segment,4,11,Image 1,7,1,100000001,510000000676,
2,,Segment,4,10,Image 1,7,1,100000001,510000000686,
0,,Segment,4,9,Image 1,6,1,100000001,510000000709,
0,,Segment,4,8,Image 1,5,1,100000001,510000000735,
0,,Segment,4,7,Image 1,4,1,100000001,510000000792,
11,,Segment,4,6,Image 1,4,1,100000001,510000000794,
0,,Segment,4,5,Image 1,4,1,100000001,510000000819,
5,,Segment,4,4,Image 1,3,1,100000001,510000000846,
4,,Segment,4,3,Image 1,3,1,100000001,510000000865,
0,,Segment,4,2,Image 1,3,1,100000001,510000000902,
0,,Segment,4,1,Image 1,2,1,100000001,510000000906,
0,,Segment,4,0,Image 1,1,1,100000001,510000000920,
1,,Segment,4,12,Image 1,7,1,100000001,510000000926,
2,,Segment,4,11,Image 1,8,1,100000001,510000000941,
0,,Segment,4,10,Image 1,6,1,100000001,510000000944,
0,,Segment,4,9,Image 1,5,1,100000001,510000000948,
0,,Segment,4,7,Image 1,5,1,100000001,510000000958,
0,,Segment,4,6,Image 1,5,1,100000001,510000000967,
0,,Segment,4,6,Image 1,4,1,100000001,510000000994,
0,,Segment,4,5,Image 1,3,1,100000001,510000000996,
0,,Segment,4,1,Image 1,2,1,100000000,510000001069,
0,,Segment,4,7,Image 1,2,1,100000001,510000001076,
0,,Segment,4,6,Image 1,1,1,100000001,510000001099,
3,,Segment,4,5,Image 1,1,1,100000001,510000001114,
0,,Segment,4,4,Image 1,1,1,100000001,510000001167,
0,,Segment,4,3,Image 1,1,1,100000001,510000001171,
4,,Segment,4,1,Image 1,1,1,100000001,510000001181,
0,,Segment,4,4,Image 1,4,1,100000001,510000001204,
0,,Segment,4,7,Image 1,4,1,100000001,510000001209,
0,,Segment,4,7,Image 1,3,1,100000001,510000001220,
0,,Segment,4,5,Image 1,3,1,100000001,510000001230,
0,,Segment,4,4,Image 1,3,1,100000001,510000001250,
8,,Segment,4,3,Image 1,2,1,100000001,510000001255,
0,,Segment,4,2,Image 1,2,1,100000001,510000001276,
0,,Segment,4,6,Image 1,2,1,100000001,510000001284,
0,,Segment,4,4,Image 1,2,1,100000001,510000001305,
0,,Segment,4,5,Image 1,2,1,100000001,510000001318,
0,,Segment,4,3,Image 1,3,1,100000001,510000001355,
0,,Segment,4,3,Image 1,4,1,100000001,510000001384,
4,,Segment,4,5,Image 1,2,1,100000001,510000001425,
0,,Segment,4,4,Image 1,2,1,100000001,510000001453,
6,,Segment,4,3,Image 1,2,1,100000001,510000001473,
4,,Segment,4,7,Image 1,4,1,100000001,510000001488,
0,,Segment,4,6,Image 1,3,1,100000001,510000001497,
0,,Segment,4,5,Image 1,3,1,100000001,510000001523,
0,,Segment,4,5,Image 1,3,1,100000001,510000001562,
0,,Segment,4,7,Image 1,3,1,100000001,510000001565,
0,,Segment,4,2,Image 1,1,1,100000000,510000001575,
0,,Segment,4,6,Image 1,4,1,100000001,510000001578,
0,,Segment,4,5,Image 1,2,1,100000001,510000001633,
0,,Segment,4,4,Image 1,2,1,100000001,510000001636,
0,,Segment,4,5,Image 1,4,1,100000001,510000001649,
0,,Segment,4,5,Image 1,3,1,100000001,510000001651,
0,,Segment,4,4,Image 1,2,1,100000001,510000001653,
0,,Segment,4,3,Image 1,2,1,100000001,510000001660,
0,,Segment,4,2,Image 1,2,1,100000001,510000001681,
0,,Segment,4,1,Image 1,2,1,100000001,510000001694,
0,,Segment,4,0,Image 1,1,1,100000001,510000001724,
0,,Segment,4,2,Image 1,2,1,100000001,510000001748,
0,,Segment,4,2,Image 1,3,1,100000001,510000001751,
0,,Segment,4,2,Image 1,2,1,100000002,510000001760,
0,,Segment,4,3,Image 1,1,1,100000002,510000001763,
0,,Segment,4,1,Image 1,1,1,100000001,510000001767,
0,,Segment,4,5,Image 1,4,1,100000001,510000001810,
11,,Segment,4,2,Image 1,1,1,100000001,510000001811,
0,,Segment,4,7,Image 1,1,1,100000001,510000001812,
0,,Segment,4,4,Image 1,3,1,100000001,510000001813,
6,,Segment,4,8,Image 1,4,1,100000001,510000001814,
0,,Segment,4,6,Image 1,3,1,100000001,510000001816,
0,,Segment,4,2,Image 1,2,1,100000001,510000001817,
13,,Segment,4,4,Image 1,3,1,100000001,510000001818,
15,,Segment,4,3,Image 1,3,1,100000001,510000001819,
