
Spine Intensity StdDev Ch=2 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
17.4525,,Spine,2,1,Image 1,2,1,100000000,610000001992,
16.9243,,Spine,2,1,Image 1,2,1,100000000,610000002002,
7.42698,,Spine,2,1,Image 1,2,1,100000000,610000002004,
10.0392,,Spine,2,1,Image 1,2,1,100000002,610000002011,
8.10861,,Spine,2,1,Image 1,2,1,100000000,610000002014,
15.6406,,Spine,2,2,Image 1,1,1,100000000,610000002019,
15.9226,,Spine,2,1,Image 1,2,1,100000000,610000002024,
15.6924,,Spine,2,5,Image 1,2,1,100000001,610000002030,
19.6324,,Spine,2,1,Image 1,2,1,100000000,610000002034,
11.3779,,Spine,2,1,Image 1,2,1,100000002,610000002039,
21.2132,,Spine,2,4,Image 1,1,1,100000001,610000002041,
17.1878,,Spine,2,1,Image 1,2,1,100000000,610000002045,
18.0643,,Spine,2,2,Image 1,3,1,100000001,610000002048,
22.0976,,Spine,2,2,Image 1,3,1,100000001,610000002052,
10.79,,Spine,2,4,Image 1,2,1,100000000,610000002054,
13.1234,,Spine,2,5,Image 1,3,1,100000001,610000002056,
18.2939,,Spine,2,3,Image 1,2,1,100000001,610000002060,
22.4834,,Spine,2,6,Image 1,5,1,100000001,610000002062,
16.2904,,Spine,2,5,Image 1,2,1,100000001,610000002065,
11.3402,,Spine,2,1,Image 1,2,1,100000000,610000002067,
13.0106,,Spine,2,4,Image 1,3,1,100000001,610000002070,
6.46154,,Spine,2,1,Image 1,2,1,100000002,610000002074,
16.1898,,Spine,2,2,Image 1,3,1,100000001,610000002077,
15.8379,,Spine,2,2,Image 1,1,1,100000000,610000002079,
17.947,,Spine,2,2,Image 1,3,1,100000001,610000002082,
12.5793,,Spine,2,1,Image 1,2,1,100000001,610000002087,
7.86907,,Spine,2,12,Image 1,7,1,100000001,610000002089,
12.5469,,Spine,2,1,Image 1,2,1,100000000,610000002092,
17.8782,,Spine,2,3,Image 1,2,1,100000001,610000002094,
25.3899,,Spine,2,2,Image 1,3,1,100000001,610000002097,
18.3899,,Spine,2,12,Image 1,7,1,100000001,610000002100,
20.0379,,Spine,2,1,Image 1,2,1,100000000,610000002102,
16.792,,Spine,2,3,Image 1,2,1,100000002,610000002104,
14.1188,,Spine,2,2,Image 1,1,1,100000000,610000002107,
17.1179,,Spine,2,4,Image 1,2,1,100000001,610000002110,
22.0539,,Spine,2,4,Image 1,2,1,100000001,610000002112,
17.8912,,Spine,2,3,Image 1,2,1,100000002,610000002115,
18.3345,,Spine,2,12,Image 1,7,1,100000001,610000002117,
