
Spine Center Intensity StdDev Ch=3 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,3,1,Image 1,2,1,100000000,610000001992,
0,,Spine,3,1,Image 1,2,1,100000000,610000002002,
0,,Spine,3,1,Image 1,2,1,100000000,610000002004,
0,,Spine,3,1,Image 1,2,1,100000002,610000002011,
0,,Spine,3,1,Image 1,2,1,100000000,610000002014,
0,,Spine,3,2,Image 1,1,1,100000000,610000002019,
0,,Spine,3,1,Image 1,2,1,100000000,610000002024,
0,,Spine,3,5,Image 1,2,1,100000001,610000002030,
0,,Spine,3,1,Image 1,2,1,100000000,610000002034,
0,,Spine,3,1,Image 1,2,1,100000002,610000002039,
0,,Spine,3,4,Image 1,1,1,100000001,610000002041,
0,,Spine,3,1,Image 1,2,1,100000000,610000002045,
0,,Spine,3,2,Image 1,3,1,100000001,610000002048,
0,,Spine,3,2,Image 1,3,1,100000001,610000002052,
0,,Spine,3,4,Image 1,2,1,100000000,610000002054,
0,,Spine,3,5,Image 1,3,1,100000001,610000002056,
0,,Spine,3,3,Image 1,2,1,100000001,610000002060,
0,,Spine,3,6,Image 1,5,1,100000001,610000002062,
0,,Spine,3,5,Image 1,2,1,100000001,610000002065,
0,,Spine,3,1,Image 1,2,1,100000000,610000002067,
0,,Spine,3,4,Image 1,3,1,100000001,610000002070,
0,,Spine,3,1,Image 1,2,1,100000002,610000002074,
0,,Spine,3,2,Image 1,3,1,100000001,610000002077,
0,,Spine,3,2,Image 1,1,1,100000000,610000002079,
0,,Spine,3,2,Image 1,3,1,100000001,610000002082,
0,,Spine,3,1,Image 1,2,1,100000001,610000002087,
0,,Spine,3,12,Image 1,7,1,100000001,610000002089,
0,,Spine,3,1,Image 1,2,1,100000000,610000002092,
0,,Spine,3,3,Image 1,2,1,100000001,610000002094,
0,,Spine,3,2,Image 1,3,1,100000001,610000002097,
0,,Spine,3,12,Image 1,7,1,100000001,610000002100,
0,,Spine,3,1,Image 1,2,1,100000000,610000002102,
0,,Spine,3,3,Image 1,2,1,100000002,610000002104,
0,,Spine,3,2,Image 1,1,1,100000000,610000002107,
0,,Spine,3,4,Image 1,2,1,100000001,610000002110,
0,,Spine,3,4,Image 1,2,1,100000001,610000002112,
0,,Spine,3,3,Image 1,2,1,100000002,610000002115,
0,,Spine,3,12,Image 1,7,1,100000001,610000002117,
0,,Spine,3,12,Image 1,7,1,100000001,610000002123,
0,,Spine,3,3,Image 1,2,1,100000001,610000002130,
0,,Spine,3,1,Image 1,2,1,100000001,610000002133,
0,,Spine,3,2,Image 1,3,1,100000001,610000002136,
0,,Spine,3,4,Image 1,2,1,100000001,610000002141,
0,,Spine,3,1,Image 1,2,1,100000002,610000002144,
0,,Spine,3,2,Image 1,3,1,100000001,610000002149,
0,,Spine,3,3,Image 1,2,1,100000002,610000002153,
0,,Spine,3,12,Image 1,7,1,100000001,610000002158,
0,,Spine,3,1,Image 1,2,1,100000002,610000002169,
0,,Spine,3,12,Image 1,7,1,100000001,610000002172,
0,,Spine,3,2,Image 1,1,1,100000000,610000002206,
0,,Spine,3,2,Image 1,1,1,100000000,610000002207,
0,,Spine,3,2,Image 1,1,1,100000000,610000002208,
0,,Spine,3,2,Image 1,1,1,100000000,610000002209,
0,,Spine,3,2,Image 1,1,1,100000000,610000002210,
0,,Spine,3,2,Image 1,1,1,100000000,610000002211,
0,,Spine,3,1,Image 1,1,1,100000000,610000002212,
0,,Spine,3,1,Image 1,1,1,100000000,610000002213,
0,,Spine,3,1,Image 1,1,1,100000000,610000002214,
0,,Spine,3,1,Image 1,2,1,100000000,610000002215,
0,,Spine,3,4,Image 1,3,1,100000001,610000002219,
0,,Spine,3,4,Image 1,3,1,100000001,610000002220,
0,,Spine,3,4,Image 1,3,1,100000001,610000002221,
0,,Spine,3,2,Image 1,3,1,100000001,610000002222,
0,,Spine,3,2,Image 1,3,1,100000001,610000002223,
0,,Spine,3,2,Image 1,3,1,100000001,610000002224,
0,,Spine,3,4,Image 1,3,1,100000001,610000002225,
0,,Spine,3,4,Image 1,2,1,100000001,610000002226,
0,,Spine,3,4,Image 1,1,1,100000001,610000002227,
3.5,,Spine,3,4,Image 1,1,1,100000001,610000002228,
0,,Spine,3,2,Image 1,2,1,100000001,610000002229,
0,,Spine,3,1,Image 1,1,1,100000001,610000002230,
0,,Spine,3,0,Image 1,1,1,100000001,610000002231,
0,,Spine,3,12,Image 1,7,1,100000001,610000002244,
0,,Spine,3,11,Image 1,7,1,100000001,610000002245,
0,,Spine,3,7,Image 1,4,1,100000001,610000002246,
0,,Spine,3,5,Image 1,4,1,100000001,610000002247,
0,,Spine,3,4,Image 1,4,1,100000001,610000002248,
0,,Spine,3,3,Image 1,4,1,100000001,610000002249,
0,,Spine,3,3,Image 1,4,1,100000001,610000002250,
0,,Spine,3,5,Image 1,2,1,100000001,610000002251,
0,,Spine,3,5,Image 1,2,1,100000001,610000002252,
