
Spine Center Intensity Mean Ch=4 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
29,,Spine,4,1,Image 1,1,1,100000000,610000002213,
26.5,,Spine,4,1,Image 1,1,1,100000000,610000002214,
24,,Spine,4,1,Image 1,2,1,100000000,610000002215,
45,,Spine,4,4,Image 1,3,1,100000001,610000002219,
57.5,,Spine,4,4,Image 1,3,1,100000001,610000002220,
46.5,,Spine,4,4,Image 1,3,1,100000001,610000002221,
62,,Spine,4,2,Image 1,3,1,100000001,610000002222,
80.5,,Spine,4,2,Image 1,3,1,100000001,610000002223,
80,,Spine,4,2,Image 1,3,1,100000001,610000002224,
29,,Spine,4,4,Image 1,3,1,100000001,610000002225,
28.5,,Spine,4,4,Image 1,2,1,100000001,610000002226,
61.5,,Spine,4,4,Image 1,1,1,100000001,610000002227,
55.5,,Spine,4,4,Image 1,1,1,100000001,610000002228,
33.5,,Spine,4,2,Image 1,2,1,100000001,610000002229,
34.5,,Spine,4,1,Image 1,1,1,100000001,610000002230,
19.5,,Spine,4,0,Image 1,1,1,100000001,610000002231,
37.5,,Spine,4,12,Image 1,7,1,100000001,610000002244,
17.5,,Spine,4,11,Image 1,7,1,100000001,610000002245,
37,,Spine,4,7,Image 1,4,1,100000001,610000002246,
23.5,,Spine,4,5,Image 1,4,1,100000001,610000002247,
7.5,,Spine,4,4,Image 1,4,1,100000001,610000002248,
44,,Spine,4,3,Image 1,4,1,100000001,610000002249,
30.5,,Spine,4,3,Image 1,4,1,100000001,610000002250,
69,,Spine,4,5,Image 1,2,1,100000001,610000002251,
43,,Spine,4,5,Image 1,2,1,100000001,610000002252,
55,,Spine,4,4,Image 1,2,1,100000001,610000002253,
58.5,,Spine,4,4,Image 1,2,1,100000001,610000002254,
49,,Spine,4,3,Image 1,2,1,100000001,610000002255,
72.5,,Spine,4,3,Image 1,2,1,100000001,610000002256,
74,,Spine,4,3,Image 1,2,1,100000001,610000002257,
75,,Spine,4,3,Image 1,2,1,100000001,610000002258,
74,,Spine,4,3,Image 1,2,1,100000001,610000002259,
62.5,,Spine,4,1,Image 1,2,1,100000001,610000002260,
60.5,,Spine,4,1,Image 1,2,1,100000001,610000002261,
71,,Spine,4,1,Image 1,2,1,100000001,610000002262,
56,,Spine,4,1,Image 1,2,1,100000001,610000002263,
19,,Spine,4,1,Image 1,1,1,100000001,610000002264,
58.5,,Spine,4,3,Image 1,2,1,100000002,610000002272,
48,,Spine,4,3,Image 1,2,1,100000002,610000002273,
58,,Spine,4,3,Image 1,2,1,100000002,610000002274,
33.5,,Spine,4,3,Image 1,2,1,100000002,610000002275,
39,,Spine,4,3,Image 1,1,1,100000002,610000002276,
38.5,,Spine,4,3,Image 1,1,1,100000002,610000002277,
41,,Spine,4,1,Image 1,1,1,100000002,610000002278,
36,,Spine,4,1,Image 1,2,1,100000002,610000002279,
29,,Spine,4,1,Image 1,2,1,100000002,610000002280,
