
Segment Center Intensity Mean Ch=4 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,4,6,Image 1,4,1,100000002,510000000024,
0,,Segment,4,5,Image 1,3,1,100000002,510000000032,
0,,Segment,4,4,Image 1,2,1,100000002,510000000046,
26.6667,,Segment,4,3,Image 1,2,1,100000002,510000000069,
56,,Segment,4,2,Image 1,1,1,100000002,510000000072,
52.5556,,Segment,4,1,Image 1,1,1,100000002,510000000080,
53,,Segment,4,0,Image 1,1,1,100000002,510000000086,
0,,Segment,4,7,Image 1,4,1,100000002,510000000101,
0,,Segment,4,6,Image 1,3,1,100000002,510000000148,
0,,Segment,4,5,Image 1,2,1,100000002,510000000184,
0,,Segment,4,7,Image 1,3,1,100000002,510000000197,
25.5143,,Segment,4,1,Image 1,2,1,100000002,510000000231,
0,,Segment,4,4,Image 1,3,1,100000002,510000000234,
0,,Segment,4,1,Image 1,2,1,100000002,510000000256,
30.7826,,Segment,4,0,Image 1,1,1,100000002,510000000294,
24.9091,,Segment,4,4,Image 1,3,1,100000000,510000000329,
23.5714,,Segment,4,3,Image 1,2,1,100000000,510000000342,
20.0139,,Segment,4,2,Image 1,2,1,100000000,510000000413,
34.0833,,Segment,4,1,Image 1,1,1,100000000,510000000424,
34,,Segment,4,0,Image 1,1,1,100000000,510000000450,
31,,Segment,4,4,Image 1,2,1,100000000,510000000463,
14,,Segment,4,3,Image 1,3,1,100000000,510000000473,
0,,Segment,4,1,Image 1,1,1,100000002,510000000476,
48.4516,,Segment,4,4,Image 1,4,1,100000001,510000000506,
69.5625,,Segment,4,3,Image 1,3,1,100000001,510000000521,
33.35,,Segment,4,2,Image 1,3,1,100000001,510000000560,
58.2609,,Segment,4,1,Image 1,2,1,100000001,510000000582,
56.5714,,Segment,4,0,Image 1,1,1,100000001,510000000593,
33.6111,,Segment,4,4,Image 1,3,1,100000001,510000000631,
57.4667,,Segment,4,3,Image 1,4,1,100000001,510000000660,
12.4444,,Segment,4,12,Image 1,8,1,100000001,510000000668,
25.7778,,Segment,4,11,Image 1,7,1,100000001,510000000676,
40.1818,,Segment,4,10,Image 1,7,1,100000001,510000000686,
33,,Segment,4,9,Image 1,6,1,100000001,510000000709,
39.8519,,Segment,4,8,Image 1,5,1,100000001,510000000735,
40.1034,,Segment,4,7,Image 1,4,1,100000001,510000000792,
55,,Segment,4,6,Image 1,4,1,100000001,510000000794,
38.8462,,Segment,4,5,Image 1,4,1,100000001,510000000819,
50.5357,,Segment,4,4,Image 1,3,1,100000001,510000000846,
50.95,,Segment,4,3,Image 1,3,1,100000001,510000000865,
54.5526,,Segment,4,2,Image 1,3,1,100000001,510000000902,
54.6,,Segment,4,1,Image 1,2,1,100000001,510000000906,
32.8462,,Segment,4,0,Image 1,1,1,100000001,510000000920,
29.1429,,Segment,4,12,Image 1,7,1,100000001,510000000926,
26.5625,,Segment,4,11,Image 1,8,1,100000001,510000000941,
33.75,,Segment,4,10,Image 1,6,1,100000001,510000000944,
26.4,,Segment,4,9,Image 1,5,1,100000001,510000000948,
17.4,,Segment,4,7,Image 1,5,1,100000001,510000000958,
68.75,,Segment,4,6,Image 1,5,1,100000001,510000000967,
40,,Segment,4,6,Image 1,4,1,100000001,510000000994,
45.3333,,Segment,4,5,Image 1,3,1,100000001,510000000996,
34.4189,,Segment,4,1,Image 1,2,1,100000000,510000001069,
24.625,,Segment,4,7,Image 1,2,1,100000001,510000001076,
64.0417,,Segment,4,6,Image 1,1,1,100000001,510000001099,
49.5625,,Segment,4,5,Image 1,1,1,100000001,510000001114,
56.7407,,Segment,4,4,Image 1,1,1,100000001,510000001167,
57.6,,Segment,4,3,Image 1,1,1,100000001,510000001171,
51.5,,Segment,4,1,Image 1,1,1,100000001,510000001181,
27.5833,,Segment,4,4,Image 1,4,1,100000001,510000001204,
20,,Segment,4,7,Image 1,4,1,100000001,510000001209,
30.3,,Segment,4,7,Image 1,3,1,100000001,510000001220,
21.0909,,Segment,4,5,Image 1,3,1,100000001,510000001230,
34.4762,,Segment,4,4,Image 1,3,1,100000001,510000001250,
43,,Segment,4,3,Image 1,2,1,100000001,510000001255,
41.7273,,Segment,4,2,Image 1,2,1,100000001,510000001276,
30.5556,,Segment,4,6,Image 1,2,1,100000001,510000001284,
28.6364,,Segment,4,4,Image 1,2,1,100000001,510000001305,
38.1429,,Segment,4,5,Image 1,2,1,100000001,510000001318,
39.5882,,Segment,4,3,Image 1,3,1,100000001,510000001355,
43.4333,,Segment,4,3,Image 1,4,1,100000001,510000001384,
63.0238,,Segment,4,5,Image 1,2,1,100000001,510000001425,
62.3448,,Segment,4,4,Image 1,2,1,100000001,510000001453,
59.9048,,Segment,4,3,Image 1,2,1,100000001,510000001473,
38.4667,,Segment,4,7,Image 1,4,1,100000001,510000001488,
58.3,,Segment,4,6,Image 1,3,1,100000001,510000001497,
61.7037,,Segment,4,5,Image 1,3,1,100000001,510000001523,
36.25,,Segment,4,5,Image 1,3,1,100000001,510000001562,
30.75,,Segment,4,7,Image 1,3,1,100000001,510000001565,
42.0909,,Segment,4,2,Image 1,1,1,100000000,510000001575,
48,,Segment,4,6,Image 1,4,1,100000001,510000001578,
36.625,,Segment,4,5,Image 1,2,1,100000001,510000001633,
28.25,,Segment,4,4,Image 1,2,1,100000001,510000001636,
44.5714,,Segment,4,5,Image 1,4,1,100000001,510000001649,
23,,Segment,4,5,Image 1,3,1,100000001,510000001651,
33,,Segment,4,4,Image 1,2,1,100000001,510000001653,
35,,Segment,4,3,Image 1,2,1,100000001,510000001660,
50.25,,Segment,4,2,Image 1,2,1,100000001,510000001681,
48.6429,,Segment,4,1,Image 1,2,1,100000001,510000001694,
48.8889,,Segment,4,0,Image 1,1,1,100000001,510000001724,
52.1429,,Segment,4,2,Image 1,2,1,100000001,510000001748,
38.6667,,Segment,4,2,Image 1,3,1,100000001,510000001751,
41.2,,Segment,4,2,Image 1,2,1,100000002,510000001760,
33.25,,Segment,4,3,Image 1,1,1,100000002,510000001763,
29.6667,,Segment,4,1,Image 1,1,1,100000001,510000001767,
34,,Segment,4,5,Image 1,4,1,100000001,510000001810,
76.5,,Segment,4,2,Image 1,1,1,100000001,510000001811,
50.5,,Segment,4,7,Image 1,1,1,100000001,510000001812,
22,,Segment,4,4,Image 1,3,1,100000001,510000001813,
41.5,,Segment,4,8,Image 1,4,1,100000001,510000001814,
38.5,,Segment,4,6,Image 1,3,1,100000001,510000001816,
74,,Segment,4,2,Image 1,2,1,100000001,510000001817,
75,,Segment,4,4,Image 1,3,1,100000001,510000001818,
67,,Segment,4,3,Image 1,3,1,100000001,510000001819,
