
Segment Center Intensity StdDev Ch=2 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
17.6427,,Segment,2,6,Image 1,4,1,100000002,510000000024,
6.02669,,Segment,2,5,Image 1,3,1,100000002,510000000032,
4.36959,,Segment,2,4,Image 1,2,1,100000002,510000000046,
19.1397,,Segment,2,3,Image 1,2,1,100000002,510000000069,
16.386,,Segment,2,2,Image 1,1,1,100000002,510000000072,
13.1328,,Segment,2,1,Image 1,1,1,100000002,510000000080,
22.891,,Segment,2,0,Image 1,1,1,100000002,510000000086,
1.92029,,Segment,2,7,Image 1,4,1,100000002,510000000101,
3.58957,,Segment,2,6,Image 1,3,1,100000002,510000000148,
10.5488,,Segment,2,5,Image 1,2,1,100000002,510000000184,
8.43976,,Segment,2,7,Image 1,3,1,100000002,510000000197,
25.4795,,Segment,2,1,Image 1,2,1,100000002,510000000231,
3.89711,,Segment,2,4,Image 1,3,1,100000002,510000000234,
10.1605,,Segment,2,1,Image 1,2,1,100000002,510000000256,
18.0885,,Segment,2,0,Image 1,1,1,100000002,510000000294,
12.8059,,Segment,2,4,Image 1,3,1,100000000,510000000329,
8.99773,,Segment,2,3,Image 1,2,1,100000000,510000000342,
13.435,,Segment,2,2,Image 1,2,1,100000000,510000000413,
7.37629,,Segment,2,1,Image 1,1,1,100000000,510000000424,
2.82843,,Segment,2,0,Image 1,1,1,100000000,510000000450,
5.65685,,Segment,2,4,Image 1,2,1,100000000,510000000463,
9.04625,,Segment,2,3,Image 1,3,1,100000000,510000000473,
3.08221,,Segment,2,1,Image 1,1,1,100000002,510000000476,
21.8438,,Segment,2,4,Image 1,4,1,100000001,510000000506,
19.0787,,Segment,2,3,Image 1,3,1,100000001,510000000521,
36.1175,,Segment,2,2,Image 1,3,1,100000001,510000000560,
22.0004,,Segment,2,1,Image 1,2,1,100000001,510000000582,
19.264,,Segment,2,0,Image 1,1,1,100000001,510000000593,
19.3126,,Segment,2,4,Image 1,3,1,100000001,510000000631,
20.6539,,Segment,2,3,Image 1,4,1,100000001,510000000660,
7.42535,,Segment,2,12,Image 1,8,1,100000001,510000000668,
9.79544,,Segment,2,11,Image 1,7,1,100000001,510000000676,
9.12358,,Segment,2,10,Image 1,7,1,100000001,510000000686,
11.6726,,Segment,2,9,Image 1,6,1,100000001,510000000709,
22.5121,,Segment,2,8,Image 1,5,1,100000001,510000000735,
17.3431,,Segment,2,7,Image 1,4,1,100000001,510000000792,
3.55903,,Segment,2,6,Image 1,4,1,100000001,510000000794,
16.6449,,Segment,2,5,Image 1,4,1,100000001,510000000819,
13.9065,,Segment,2,4,Image 1,3,1,100000001,510000000846,
23.7033,,Segment,2,3,Image 1,3,1,100000001,510000000865,
12.445,,Segment,2,2,Image 1,3,1,100000001,510000000902,
22.6592,,Segment,2,1,Image 1,2,1,100000001,510000000906,
12.5919,,Segment,2,0,Image 1,1,1,100000001,510000000920,
10.2877,,Segment,2,12,Image 1,7,1,100000001,510000000926,
8.44814,,Segment,2,11,Image 1,8,1,100000001,510000000941,
8.72855,,Segment,2,10,Image 1,6,1,100000001,510000000944,
3.07246,,Segment,2,9,Image 1,5,1,100000001,510000000948,
13.97,,Segment,2,7,Image 1,5,1,100000001,510000000958,
22.9878,,Segment,2,6,Image 1,5,1,100000001,510000000967,
15.8044,,Segment,2,6,Image 1,4,1,100000001,510000000994,
10.274,,Segment,2,5,Image 1,3,1,100000001,510000000996,
15.7317,,Segment,2,1,Image 1,2,1,100000000,510000001069,
21.8543,,Segment,2,7,Image 1,2,1,100000001,510000001076,
21.4524,,Segment,2,6,Image 1,1,1,100000001,510000001099,
23.6405,,Segment,2,5,Image 1,1,1,100000001,510000001114,
22.4625,,Segment,2,4,Image 1,1,1,100000001,510000001167,
18.8319,,Segment,2,3,Image 1,1,1,100000001,510000001171,
18.0956,,Segment,2,1,Image 1,1,1,100000001,510000001181,
17.2745,,Segment,2,4,Image 1,4,1,100000001,510000001204,
13.7528,,Segment,2,7,Image 1,4,1,100000001,510000001209,
7.37631,,Segment,2,7,Image 1,3,1,100000001,510000001220,
8.12912,,Segment,2,5,Image 1,3,1,100000001,510000001230,
22.5338,,Segment,2,4,Image 1,3,1,100000001,510000001250,
20.8966,,Segment,2,3,Image 1,2,1,100000001,510000001255,
20.3116,,Segment,2,2,Image 1,2,1,100000001,510000001276,
15.9312,,Segment,2,6,Image 1,2,1,100000001,510000001284,
15.6075,,Segment,2,4,Image 1,2,1,100000001,510000001305,
14.9373,,Segment,2,5,Image 1,2,1,100000001,510000001318,
15.395,,Segment,2,3,Image 1,3,1,100000001,510000001355,
17.5037,,Segment,2,3,Image 1,4,1,100000001,510000001384,
25.3429,,Segment,2,5,Image 1,2,1,100000001,510000001425,
14.2932,,Segment,2,4,Image 1,2,1,100000001,510000001453,
