
Soma Intensity Mean Ch=3 Img=1
 ==================== 
Soma Intensity Mean,Unit,Category,Channel,Image,Time,FilamentID,ID,
52.9074,,Soma,3,Image 1,1,100000002,800000660,
70.5417,,Soma,3,Image 1,1,100000003,800000661,
