
Segment Intensity Min Ch=1 Img=1
 ==================== 
Segment Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,1,11,Image 1,6,1,100000003,510000006596,
2,,Segment,1,10,Image 1,5,1,100000003,510000006621,
3,,Segment,1,9,Image 1,4,1,100000003,510000006637,
5,,Segment,1,8,Image 1,4,1,100000003,510000006639,
2,,Segment,1,7,Image 1,4,1,100000003,510000006652,
1,,Segment,1,6,Image 1,3,1,100000003,510000006660,
0,,Segment,1,5,Image 1,3,1,100000003,510000006687,
0,,Segment,1,4,Image 1,2,1,100000003,510000006748,
2,,Segment,1,3,Image 1,1,1,100000003,510000006777,
6,,Segment,1,2,Image 1,1,1,100000003,510000006781,
2,,Segment,1,1,Image 1,1,1,100000003,510000006789,
3,,Segment,1,0,Image 1,1,1,100000003,510000006818,
0,,Segment,1,11,Image 1,5,1,100000003,510000006852,
2,,Segment,1,10,Image 1,4,1,100000003,510000006875,
0,,Segment,1,16,Image 1,6,1,100000002,510000006893,
1,,Segment,1,15,Image 1,5,1,100000002,510000006910,
2,,Segment,1,14,Image 1,5,1,100000002,510000006929,
4,,Segment,1,13,Image 1,5,1,100000002,510000006968,
11,,Segment,1,12,Image 1,5,1,100000002,510000006974,
9,,Segment,1,11,Image 1,4,1,100000002,510000006978,
2,,Segment,1,10,Image 1,4,1,100000002,510000006993,
2,,Segment,1,9,Image 1,4,1,100000002,510000007018,
0,,Segment,1,7,Image 1,4,1,100000002,510000007037,
1,,Segment,1,6,Image 1,3,1,100000002,510000007043,
14,,Segment,1,5,Image 1,3,1,100000002,510000007045,
0,,Segment,1,3,Image 1,2,1,100000002,510000007050,
9,,Segment,1,1,Image 1,1,1,100000002,510000007059,
8,,Segment,1,0,Image 1,1,1,100000002,510000007077,
1,,Segment,1,13,Image 1,7,1,100000003,510000007150,
3,,Segment,1,12,Image 1,6,1,100000003,510000007169,
5,,Segment,1,11,Image 1,5,1,100000003,510000007181,
0,,Segment,1,10,Image 1,5,1,100000003,510000007285,
4,,Segment,1,9,Image 1,4,1,100000003,510000007292,
