
Spine Intensity Mean Ch=5 Img=1
 ==================== 
Spine Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4.95131,,Spine,5,7,Image 1,5,1,100000002,610000011966,
15.6829,,Spine,5,3,Image 1,3,1,100000003,610000011974,
3.37872,,Spine,5,11,Image 1,4,1,100000003,610000011983,
2.22581,,Spine,5,3,Image 1,2,1,100000003,610000011990,
9.54945,,Spine,5,9,Image 1,5,1,100000003,610000011994,
0.82243,,Spine,5,7,Image 1,3,1,100000002,610000012000,
1.09333,,Spine,5,0,Image 1,1,1,100000003,610000012003,
1.4386,,Spine,5,4,Image 1,2,1,100000003,610000012006,
2.02941,,Spine,5,13,Image 1,6,1,100000003,610000012008,
2.06897,,Spine,5,9,Image 1,4,1,100000002,610000012011,
0.5,,Spine,5,0,Image 1,1,1,100000003,610000012014,
3.81818,,Spine,5,12,Image 1,4,1,100000003,610000012017,
0.611111,,Spine,5,0,Image 1,1,1,100000003,610000012019,
2.71542,,Spine,5,3,Image 1,2,1,100000002,610000012022,
5.18939,,Spine,5,3,Image 1,1,1,100000003,610000012024,
3.78857,,Spine,5,12,Image 1,4,1,100000003,610000012026,
1.26452,,Spine,5,0,Image 1,1,1,100000003,610000012034,
2.19444,,Spine,5,0,Image 1,1,1,100000003,610000012041,
3.16,,Spine,5,1,Image 1,2,1,100000002,610000012046,
4.09836,,Spine,5,4,Image 1,2,1,100000003,610000012048,
0.885714,,Spine,5,0,Image 1,1,1,100000003,610000012057,
0.84,,Spine,5,0,Image 1,1,1,100000003,610000012061,
2.65385,,Spine,5,0,Image 1,1,1,100000003,610000012069,
1.30864,,Spine,5,0,Image 1,1,1,100000003,610000012074,
1.43704,,Spine,5,0,Image 1,1,1,100000003,610000012076,
3.85256,,Spine,5,10,Image 1,5,1,100000002,610000012081,
2.5,,Spine,5,0,Image 1,1,1,100000003,610000012085,
2.35135,,Spine,5,3,Image 1,2,1,100000003,610000012088,
2.07876,,Spine,5,0,Image 1,1,1,100000003,610000012092,
2.20741,,Spine,5,8,Image 1,5,1,100000003,610000012095,
0.772947,,Spine,5,0,Image 1,1,1,100000003,610000012099,
1.32134,,Spine,5,4,Image 1,4,1,100000002,610000012103,
5.56738,,Spine,5,4,Image 1,1,1,100000003,610000012106,
2.14754,,Spine,5,0,Image 1,1,1,100000002,610000012113,
1.79808,,Spine,5,0,Image 1,1,1,100000002,610000012115,
1.13636,,Spine,5,0,Image 1,1,1,100000003,610000012120,
1.86842,,Spine,5,0,Image 1,1,1,100000003,610000012125,
1.08824,,Spine,5,0,Image 1,1,1,100000003,610000012128,
8.21076,,Spine,5,5,Image 1,1,1,100000003,610000012136,
1.32727,,Spine,5,0,Image 1,1,1,100000002,610000012141,
17.4872,,Spine,5,5,Image 1,1,1,100000003,610000012147,
2.49669,,Spine,5,0,Image 1,1,1,100000003,610000012150,
1.75625,,Spine,5,0,Image 1,1,1,100000003,610000012157,
0.923077,,Spine,5,0,Image 1,1,1,100000003,610000012173,
1.975,,Spine,5,0,Image 1,1,1,100000002,610000012175,
1.63636,,Spine,5,0,Image 1,1,1,100000003,610000012181,
8.63265,,Spine,5,5,Image 1,1,1,100000003,610000012193,
1.04651,,Spine,5,19,Image 1,5,1,100000002,610000012207,
7.80247,,Spine,5,12,Image 1,5,1,100000002,610000012208,
3.77941,,Spine,5,10,Image 1,5,1,100000002,610000012209,
2.0229,,Spine,5,10,Image 1,6,1,100000002,610000012210,
1.40476,,Spine,5,8,Image 1,5,1,100000002,610000012211,
1.36842,,Spine,5,8,Image 1,5,1,100000002,610000012212,
12.2892,,Spine,5,7,Image 1,4,1,100000002,610000012213,
1.18868,,Spine,5,10,Image 1,6,1,100000002,610000012214,
2.65116,,Spine,5,3,Image 1,3,1,100000002,610000012215,
2.34048,,Spine,5,3,Image 1,3,1,100000002,610000012216,
2.60432,,Spine,5,8,Image 1,2,1,100000002,610000012217,
1.53947,,Spine,5,8,Image 1,3,1,100000002,610000012218,
1.58219,,Spine,5,3,Image 1,2,1,100000002,610000012219,
3.29352,,Spine,5,2,Image 1,2,1,100000002,610000012220,
2.94757,,Spine,5,2,Image 1,2,1,100000002,610000012221,
2.08889,,Spine,5,2,Image 1,2,1,100000002,610000012222,
2.24194,,Spine,5,0,Image 1,1,1,100000002,610000012225,
1.24547,,Spine,5,5,Image 1,5,1,100000002,610000012227,
1.37342,,Spine,5,5,Image 1,4,1,100000002,610000012228,
2.4,,Spine,5,1,Image 1,2,1,100000002,610000012229,
2.26718,,Spine,5,7,Image 1,4,1,100000003,610000012232,
3.90625,,Spine,5,7,Image 1,4,1,100000003,610000012233,
0.790323,,Spine,5,5,Image 1,3,1,100000003,610000012234,
2.21429,,Spine,5,8,Image 1,2,1,100000003,610000012235,
13.7193,,Spine,5,10,Image 1,4,1,100000003,610000012236,
12.1875,,Spine,5,8,Image 1,3,1,100000003,610000012237,
2.59794,,Spine,5,3,Image 1,2,1,100000003,610000012238,
1.40323,,Spine,5,0,Image 1,1,1,100000003,610000012239,
0.92,,Spine,5,0,Image 1,1,1,100000003,610000012240,
2.09375,,Spine,5,0,Image 1,1,1,100000003,610000012243,
3.10938,,Spine,5,0,Image 1,1,1,100000003,610000012246,
1.78409,,Spine,5,10,Image 1,5,1,100000003,610000012247,
3.74107,,Spine,5,18,Image 1,6,1,100000003,610000012248,
5.93662,,Spine,5,18,Image 1,6,1,100000003,610000012249,
1.19048,,Spine,5,18,Image 1,5,1,100000003,610000012250,
2.40426,,Spine,5,16,Image 1,5,1,100000003,610000012251,
1.52174,,Spine,5,9,Image 1,5,1,100000003,610000012252,
2.27692,,Spine,5,9,Image 1,5,1,100000003,610000012253,
9.85714,,Spine,5,9,Image 1,5,1,100000003,610000012254,
3.89157,,Spine,5,15,Image 1,5,1,100000003,610000012255,
6.33562,,Spine,5,14,Image 1,5,1,100000003,610000012256,
9.13793,,Spine,5,12,Image 1,4,1,100000003,610000012257,
28.3333,,Spine,5,11,Image 1,5,1,100000003,610000012258,
1.36752,,Spine,5,10,Image 1,4,1,100000003,610000012259,
1.53488,,Spine,5,7,Image 1,3,1,100000003,610000012260,
1.84615,,Spine,5,6,Image 1,2,1,100000003,610000012261,
2.01923,,Spine,5,5,Image 1,2,1,100000003,610000012262,
5.82703,,Spine,5,5,Image 1,1,1,100000003,610000012263,
5.46154,,Spine,5,5,Image 1,1,1,100000003,610000012264,
5.87603,,Spine,5,5,Image 1,1,1,100000003,610000012265,
4.65766,,Spine,5,4,Image 1,1,1,100000003,610000012266,
3.40523,,Spine,5,3,Image 1,1,1,100000003,610000012267,
3.08333,,Spine,5,6,Image 1,5,1,100000003,610000012268,
