
Spine Number of Voxel Ch=5 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
267,,Spine,5,7,Image 1,5,1,100000002,610000011966,
82,,Spine,5,3,Image 1,3,1,100000003,610000011974,
235,,Spine,5,11,Image 1,4,1,100000003,610000011983,
124,,Spine,5,3,Image 1,2,1,100000003,610000011990,
91,,Spine,5,9,Image 1,5,1,100000003,610000011994,
107,,Spine,5,7,Image 1,3,1,100000002,610000012000,
75,,Spine,5,0,Image 1,1,1,100000003,610000012003,
57,,Spine,5,4,Image 1,2,1,100000003,610000012006,
68,,Spine,5,13,Image 1,6,1,100000003,610000012008,
58,,Spine,5,9,Image 1,4,1,100000002,610000012011,
46,,Spine,5,0,Image 1,1,1,100000003,610000012014,
132,,Spine,5,12,Image 1,4,1,100000003,610000012017,
36,,Spine,5,0,Image 1,1,1,100000003,610000012019,
759,,Spine,5,3,Image 1,2,1,100000002,610000012022,
132,,Spine,5,3,Image 1,1,1,100000003,610000012024,
175,,Spine,5,12,Image 1,4,1,100000003,610000012026,
155,,Spine,5,0,Image 1,1,1,100000003,610000012034,
36,,Spine,5,0,Image 1,1,1,100000003,610000012041,
100,,Spine,5,1,Image 1,2,1,100000002,610000012046,
61,,Spine,5,4,Image 1,2,1,100000003,610000012048,
35,,Spine,5,0,Image 1,1,1,100000003,610000012057,
25,,Spine,5,0,Image 1,1,1,100000003,610000012061,
104,,Spine,5,0,Image 1,1,1,100000003,610000012069,
81,,Spine,5,0,Image 1,1,1,100000003,610000012074,
135,,Spine,5,0,Image 1,1,1,100000003,610000012076,
156,,Spine,5,10,Image 1,5,1,100000002,610000012081,
16,,Spine,5,0,Image 1,1,1,100000003,610000012085,
111,,Spine,5,3,Image 1,2,1,100000003,610000012088,
419,,Spine,5,0,Image 1,1,1,100000003,610000012092,
135,,Spine,5,8,Image 1,5,1,100000003,610000012095,
207,,Spine,5,0,Image 1,1,1,100000003,610000012099,
389,,Spine,5,4,Image 1,4,1,100000002,610000012103,
141,,Spine,5,4,Image 1,1,1,100000003,610000012106,
61,,Spine,5,0,Image 1,1,1,100000002,610000012113,
104,,Spine,5,0,Image 1,1,1,100000002,610000012115,
22,,Spine,5,0,Image 1,1,1,100000003,610000012120,
76,,Spine,5,0,Image 1,1,1,100000003,610000012125,
68,,Spine,5,0,Image 1,1,1,100000003,610000012128,
223,,Spine,5,5,Image 1,1,1,100000003,610000012136,
165,,Spine,5,0,Image 1,1,1,100000002,610000012141,
117,,Spine,5,5,Image 1,1,1,100000003,610000012147,
302,,Spine,5,0,Image 1,1,1,100000003,610000012150,
160,,Spine,5,0,Image 1,1,1,100000003,610000012157,
13,,Spine,5,0,Image 1,1,1,100000003,610000012173,
40,,Spine,5,0,Image 1,1,1,100000002,610000012175,
11,,Spine,5,0,Image 1,1,1,100000003,610000012181,
196,,Spine,5,5,Image 1,1,1,100000003,610000012193,
43,,Spine,5,19,Image 1,5,1,100000002,610000012207,
81,,Spine,5,12,Image 1,5,1,100000002,610000012208,
136,,Spine,5,10,Image 1,5,1,100000002,610000012209,
131,,Spine,5,10,Image 1,6,1,100000002,610000012210,
126,,Spine,5,8,Image 1,5,1,100000002,610000012211,
114,,Spine,5,8,Image 1,5,1,100000002,610000012212,
83,,Spine,5,7,Image 1,4,1,100000002,610000012213,
106,,Spine,5,10,Image 1,6,1,100000002,610000012214,
43,,Spine,5,3,Image 1,3,1,100000002,610000012215,
420,,Spine,5,3,Image 1,3,1,100000002,610000012216,
139,,Spine,5,8,Image 1,2,1,100000002,610000012217,
76,,Spine,5,8,Image 1,3,1,100000002,610000012218,
146,,Spine,5,3,Image 1,2,1,100000002,610000012219,
293,,Spine,5,2,Image 1,2,1,100000002,610000012220,
267,,Spine,5,2,Image 1,2,1,100000002,610000012221,
225,,Spine,5,2,Image 1,2,1,100000002,610000012222,
62,,Spine,5,0,Image 1,1,1,100000002,610000012225,
497,,Spine,5,5,Image 1,5,1,100000002,610000012227,
158,,Spine,5,5,Image 1,4,1,100000002,610000012228,
85,,Spine,5,1,Image 1,2,1,100000002,610000012229,
131,,Spine,5,7,Image 1,4,1,100000003,610000012232,
32,,Spine,5,7,Image 1,4,1,100000003,610000012233,
62,,Spine,5,5,Image 1,3,1,100000003,610000012234,
56,,Spine,5,8,Image 1,2,1,100000003,610000012235,
57,,Spine,5,10,Image 1,4,1,100000003,610000012236,
48,,Spine,5,8,Image 1,3,1,100000003,610000012237,
97,,Spine,5,3,Image 1,2,1,100000003,610000012238,
124,,Spine,5,0,Image 1,1,1,100000003,610000012239,
25,,Spine,5,0,Image 1,1,1,100000003,610000012240,
64,,Spine,5,0,Image 1,1,1,100000003,610000012243,
64,,Spine,5,0,Image 1,1,1,100000003,610000012246,
88,,Spine,5,10,Image 1,5,1,100000003,610000012247,
112,,Spine,5,18,Image 1,6,1,100000003,610000012248,
142,,Spine,5,18,Image 1,6,1,100000003,610000012249,
84,,Spine,5,18,Image 1,5,1,100000003,610000012250,
94,,Spine,5,16,Image 1,5,1,100000003,610000012251,
69,,Spine,5,9,Image 1,5,1,100000003,610000012252,
65,,Spine,5,9,Image 1,5,1,100000003,610000012253,
49,,Spine,5,9,Image 1,5,1,100000003,610000012254,
166,,Spine,5,15,Image 1,5,1,100000003,610000012255,
146,,Spine,5,14,Image 1,5,1,100000003,610000012256,
58,,Spine,5,12,Image 1,4,1,100000003,610000012257,
57,,Spine,5,11,Image 1,5,1,100000003,610000012258,
117,,Spine,5,10,Image 1,4,1,100000003,610000012259,
43,,Spine,5,7,Image 1,3,1,100000003,610000012260,
52,,Spine,5,6,Image 1,2,1,100000003,610000012261,
52,,Spine,5,5,Image 1,2,1,100000003,610000012262,
185,,Spine,5,5,Image 1,1,1,100000003,610000012263,
195,,Spine,5,5,Image 1,1,1,100000003,610000012264,
121,,Spine,5,5,Image 1,1,1,100000003,610000012265,
111,,Spine,5,4,Image 1,1,1,100000003,610000012266,
153,,Spine,5,3,Image 1,1,1,100000003,610000012267,
72,,Spine,5,6,Image 1,5,1,100000003,610000012268,
57,,Spine,5,5,Image 1,4,1,100000003,610000012269,
113,,Spine,5,4,Image 1,3,1,100000003,610000012270,
48,,Spine,5,3,Image 1,3,1,100000003,610000012271,
77,,Spine,5,3,Image 1,3,1,100000003,610000012272,
68,,Spine,5,3,Image 1,3,1,100000003,610000012273,
56,,Spine,5,2,Image 1,2,1,100000003,610000012274,
196,,Spine,5,1,Image 1,2,1,100000003,610000012275,
185,,Spine,5,0,Image 1,1,1,100000003,610000012276,
170,,Spine,5,0,Image 1,1,1,100000003,610000012277,
47,,Spine,5,0,Image 1,1,1,100000003,610000012279,
32,,Spine,5,0,Image 1,1,1,100000003,610000012280,
76,,Spine,5,0,Image 1,1,1,100000003,610000012281,
105,,Spine,5,0,Image 1,1,1,100000003,610000012283,
70,,Spine,5,4,Image 1,2,1,100000003,610000012284,
86,,Spine,5,4,Image 1,2,1,100000003,610000012285,
138,,Spine,5,3,Image 1,1,1,100000003,610000012286,
