
Segment Intensity Max Ch=5 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
52,,Segment,5,11,Image 1,6,1,100000003,510000006596,
85,,Segment,5,10,Image 1,5,1,100000003,510000006621,
55,,Segment,5,9,Image 1,4,1,100000003,510000006637,
51,,Segment,5,8,Image 1,4,1,100000003,510000006639,
41,,Segment,5,7,Image 1,4,1,100000003,510000006652,
41,,Segment,5,6,Image 1,3,1,100000003,510000006660,
13,,Segment,5,5,Image 1,3,1,100000003,510000006687,
132,,Segment,5,4,Image 1,2,1,100000003,510000006748,
132,,Segment,5,3,Image 1,1,1,100000003,510000006777,
45,,Segment,5,2,Image 1,1,1,100000003,510000006781,
43,,Segment,5,1,Image 1,1,1,100000003,510000006789,
13,,Segment,5,0,Image 1,1,1,100000003,510000006818,
188,,Segment,5,11,Image 1,5,1,100000003,510000006852,
116,,Segment,5,10,Image 1,4,1,100000003,510000006875,
184,,Segment,5,16,Image 1,6,1,100000002,510000006893,
83,,Segment,5,15,Image 1,5,1,100000002,510000006910,
137,,Segment,5,14,Image 1,5,1,100000002,510000006929,
61,,Segment,5,13,Image 1,5,1,100000002,510000006968,
11,,Segment,5,12,Image 1,5,1,100000002,510000006974,
5,,Segment,5,11,Image 1,4,1,100000002,510000006978,
6,,Segment,5,10,Image 1,4,1,100000002,510000006993,
24,,Segment,5,9,Image 1,4,1,100000002,510000007018,
47,,Segment,5,7,Image 1,4,1,100000002,510000007037,
16,,Segment,5,6,Image 1,3,1,100000002,510000007043,
33,,Segment,5,5,Image 1,3,1,100000002,510000007045,
17,,Segment,5,3,Image 1,2,1,100000002,510000007050,
9,,Segment,5,1,Image 1,1,1,100000002,510000007059,
8,,Segment,5,0,Image 1,1,1,100000002,510000007077,
81,,Segment,5,13,Image 1,7,1,100000003,510000007150,
12,,Segment,5,12,Image 1,6,1,100000003,510000007169,
47,,Segment,5,11,Image 1,5,1,100000003,510000007181,
64,,Segment,5,10,Image 1,5,1,100000003,510000007285,
8,,Segment,5,9,Image 1,4,1,100000003,510000007292,
44,,Segment,5,8,Image 1,4,1,100000003,510000007320,
25,,Segment,5,7,Image 1,4,1,100000003,510000007373,
5,,Segment,5,6,Image 1,3,1,100000003,510000007378,
54,,Segment,5,5,Image 1,2,1,100000003,510000007386,
110,,Segment,5,4,Image 1,1,1,100000003,510000007434,
39,,Segment,5,3,Image 1,1,1,100000003,510000007457,
16,,Segment,5,2,Image 1,1,1,100000003,510000007468,
10,,Segment,5,1,Image 1,1,1,100000003,510000007473,
10,,Segment,5,0,Image 1,1,1,100000003,510000007494,
7,,Segment,5,15,Image 1,7,1,100000003,510000007552,
36,,Segment,5,14,Image 1,6,1,100000003,510000007580,
168,,Segment,5,13,Image 1,5,1,100000003,510000007583,
168,,Segment,5,12,Image 1,5,1,100000003,510000007587,
115,,Segment,5,15,Image 1,6,1,100000003,510000007629,
8,,Segment,5,14,Image 1,8,1,100000003,510000007639,
6,,Segment,5,13,Image 1,8,1,100000003,510000007643,
100,,Segment,5,12,Image 1,7,1,100000003,510000007661,
100,,Segment,5,11,Image 1,6,1,100000003,510000007708,
6,,Segment,5,15,Image 1,9,1,100000003,510000007712,
6,,Segment,5,14,Image 1,9,1,100000003,510000007714,
6,,Segment,5,15,Image 1,10,1,100000003,510000007716,
5,,Segment,5,13,Image 1,7,1,100000003,510000007718,
24,,Segment,5,14,Image 1,6,1,100000002,510000007729,
38,,Segment,5,13,Image 1,6,1,100000002,510000007806,
24,,Segment,5,14,Image 1,7,1,100000002,510000007812,
100,,Segment,5,12,Image 1,7,1,100000003,510000007820,
111,,Segment,5,12,Image 1,6,1,100000003,510000007827,
168,,Segment,5,13,Image 1,6,1,100000003,510000007875,
