
Segment Time
 ==================== 
Segment Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Segment,11,6,1,100000003,510000006596,
0,s,Segment,10,5,1,100000003,510000006621,
0,s,Segment,9,4,1,100000003,510000006637,
0,s,Segment,8,4,1,100000003,510000006639,
0,s,Segment,7,4,1,100000003,510000006652,
0,s,Segment,6,3,1,100000003,510000006660,
0,s,Segment,5,3,1,100000003,510000006687,
0,s,Segment,4,2,1,100000003,510000006748,
0,s,Segment,3,1,1,100000003,510000006777,
0,s,Segment,2,1,1,100000003,510000006781,
0,s,Segment,1,1,1,100000003,510000006789,
0,s,Segment,0,1,1,100000003,510000006818,
0,s,Segment,11,5,1,100000003,510000006852,
0,s,Segment,10,4,1,100000003,510000006875,
0,s,Segment,16,6,1,100000002,510000006893,
0,s,Segment,15,5,1,100000002,510000006910,
0,s,Segment,14,5,1,100000002,510000006929,
0,s,Segment,13,5,1,100000002,510000006968,
0,s,Segment,12,5,1,100000002,510000006974,
0,s,Segment,11,4,1,100000002,510000006978,
0,s,Segment,10,4,1,100000002,510000006993,
0,s,Segment,9,4,1,100000002,510000007018,
0,s,Segment,7,4,1,100000002,510000007037,
0,s,Segment,6,3,1,100000002,510000007043,
0,s,Segment,5,3,1,100000002,510000007045,
0,s,Segment,3,2,1,100000002,510000007050,
0,s,Segment,1,1,1,100000002,510000007059,
0,s,Segment,0,1,1,100000002,510000007077,
0,s,Segment,13,7,1,100000003,510000007150,
0,s,Segment,12,6,1,100000003,510000007169,
0,s,Segment,11,5,1,100000003,510000007181,
0,s,Segment,10,5,1,100000003,510000007285,
0,s,Segment,9,4,1,100000003,510000007292,
0,s,Segment,8,4,1,100000003,510000007320,
0,s,Segment,7,4,1,100000003,510000007373,
0,s,Segment,6,3,1,100000003,510000007378,
0,s,Segment,5,2,1,100000003,510000007386,
0,s,Segment,4,1,1,100000003,510000007434,
0,s,Segment,3,1,1,100000003,510000007457,
0,s,Segment,2,1,1,100000003,510000007468,
0,s,Segment,1,1,1,100000003,510000007473,
0,s,Segment,0,1,1,100000003,510000007494,
0,s,Segment,15,7,1,100000003,510000007552,
0,s,Segment,14,6,1,100000003,510000007580,
0,s,Segment,13,5,1,100000003,510000007583,
0,s,Segment,12,5,1,100000003,510000007587,
0,s,Segment,15,6,1,100000003,510000007629,
0,s,Segment,14,8,1,100000003,510000007639,
0,s,Segment,13,8,1,100000003,510000007643,
0,s,Segment,12,7,1,100000003,510000007661,
0,s,Segment,11,6,1,100000003,510000007708,
0,s,Segment,15,9,1,100000003,510000007712,
0,s,Segment,14,9,1,100000003,510000007714,
0,s,Segment,15,10,1,100000003,510000007716,
0,s,Segment,13,7,1,100000003,510000007718,
0,s,Segment,14,6,1,100000002,510000007729,
0,s,Segment,13,6,1,100000002,510000007806,
0,s,Segment,14,7,1,100000002,510000007812,
0,s,Segment,12,7,1,100000003,510000007820,
0,s,Segment,12,6,1,100000003,510000007827,
0,s,Segment,13,6,1,100000003,510000007875,
0,s,Segment,14,6,1,100000002,510000007888,
0,s,Segment,9,2,1,100000003,510000007971,
0,s,Segment,7,1,1,100000003,510000007997,
0,s,Segment,6,1,1,100000003,510000008003,
0,s,Segment,5,1,1,100000003,510000008012,
0,s,Segment,4,1,1,100000003,510000008022,
0,s,Segment,14,5,1,100000003,510000008026,
0,s,Segment,13,6,1,100000003,510000008029,
0,s,Segment,16,6,1,100000003,510000008037,
0,s,Segment,15,5,1,100000003,510000008042,
0,s,Segment,14,5,1,100000003,510000008053,
0,s,Segment,13,5,1,100000003,510000008060,
0,s,Segment,12,5,1,100000003,510000008062,
0,s,Segment,11,5,1,100000003,510000008065,
0,s,Segment,10,5,1,100000003,510000008068,
0,s,Segment,9,5,1,100000003,510000008101,
0,s,Segment,5,5,1,100000002,510000008174,
0,s,Segment,4,4,1,100000002,510000008213,
0,s,Segment,3,3,1,100000002,510000008222,
0,s,Segment,2,3,1,100000002,510000008239,
0,s,Segment,1,2,1,100000002,510000008248,
0,s,Segment,0,1,1,100000002,510000008261,
