
Spine Intensity Median Ch=4 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,4,6,Image 1,2,1,100000003,610000012261,
0,,Spine,4,5,Image 1,2,1,100000003,610000012262,
0.015625,,Spine,4,5,Image 1,1,1,100000003,610000012263,
0.015625,,Spine,4,5,Image 1,1,1,100000003,610000012264,
0.015625,,Spine,4,5,Image 1,1,1,100000003,610000012265,
0.03125,,Spine,4,4,Image 1,1,1,100000003,610000012266,
0,,Spine,4,3,Image 1,1,1,100000003,610000012267,
0,,Spine,4,6,Image 1,5,1,100000003,610000012268,
0.015625,,Spine,4,5,Image 1,4,1,100000003,610000012269,
0,,Spine,4,4,Image 1,3,1,100000003,610000012270,
0.03125,,Spine,4,3,Image 1,3,1,100000003,610000012271,
0.03125,,Spine,4,3,Image 1,3,1,100000003,610000012272,
0.0625,,Spine,4,3,Image 1,3,1,100000003,610000012273,
0.03125,,Spine,4,2,Image 1,2,1,100000003,610000012274,
0,,Spine,4,1,Image 1,2,1,100000003,610000012275,
0,,Spine,4,0,Image 1,1,1,100000003,610000012276,
0,,Spine,4,0,Image 1,1,1,100000003,610000012277,
0.0078125,,Spine,4,0,Image 1,1,1,100000003,610000012279,
25.5625,,Spine,4,0,Image 1,1,1,100000003,610000012280,
0,,Spine,4,0,Image 1,1,1,100000003,610000012281,
0,,Spine,4,0,Image 1,1,1,100000003,610000012283,
0,,Spine,4,4,Image 1,2,1,100000003,610000012284,
0,,Spine,4,4,Image 1,2,1,100000003,610000012285,
0,,Spine,4,3,Image 1,1,1,100000003,610000012286,
