
Spine Number of Voxel Ch=2 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
267,,Spine,2,7,Image 1,5,1,100000002,610000011966,
82,,Spine,2,3,Image 1,3,1,100000003,610000011974,
235,,Spine,2,11,Image 1,4,1,100000003,610000011983,
124,,Spine,2,3,Image 1,2,1,100000003,610000011990,
91,,Spine,2,9,Image 1,5,1,100000003,610000011994,
107,,Spine,2,7,Image 1,3,1,100000002,610000012000,
75,,Spine,2,0,Image 1,1,1,100000003,610000012003,
57,,Spine,2,4,Image 1,2,1,100000003,610000012006,
68,,Spine,2,13,Image 1,6,1,100000003,610000012008,
58,,Spine,2,9,Image 1,4,1,100000002,610000012011,
46,,Spine,2,0,Image 1,1,1,100000003,610000012014,
132,,Spine,2,12,Image 1,4,1,100000003,610000012017,
36,,Spine,2,0,Image 1,1,1,100000003,610000012019,
759,,Spine,2,3,Image 1,2,1,100000002,610000012022,
132,,Spine,2,3,Image 1,1,1,100000003,610000012024,
175,,Spine,2,12,Image 1,4,1,100000003,610000012026,
155,,Spine,2,0,Image 1,1,1,100000003,610000012034,
36,,Spine,2,0,Image 1,1,1,100000003,610000012041,
100,,Spine,2,1,Image 1,2,1,100000002,610000012046,
61,,Spine,2,4,Image 1,2,1,100000003,610000012048,
35,,Spine,2,0,Image 1,1,1,100000003,610000012057,
25,,Spine,2,0,Image 1,1,1,100000003,610000012061,
104,,Spine,2,0,Image 1,1,1,100000003,610000012069,
81,,Spine,2,0,Image 1,1,1,100000003,610000012074,
135,,Spine,2,0,Image 1,1,1,100000003,610000012076,
156,,Spine,2,10,Image 1,5,1,100000002,610000012081,
16,,Spine,2,0,Image 1,1,1,100000003,610000012085,
111,,Spine,2,3,Image 1,2,1,100000003,610000012088,
419,,Spine,2,0,Image 1,1,1,100000003,610000012092,
135,,Spine,2,8,Image 1,5,1,100000003,610000012095,
207,,Spine,2,0,Image 1,1,1,100000003,610000012099,
389,,Spine,2,4,Image 1,4,1,100000002,610000012103,
141,,Spine,2,4,Image 1,1,1,100000003,610000012106,
61,,Spine,2,0,Image 1,1,1,100000002,610000012113,
104,,Spine,2,0,Image 1,1,1,100000002,610000012115,
22,,Spine,2,0,Image 1,1,1,100000003,610000012120,
76,,Spine,2,0,Image 1,1,1,100000003,610000012125,
68,,Spine,2,0,Image 1,1,1,100000003,610000012128,
223,,Spine,2,5,Image 1,1,1,100000003,610000012136,
165,,Spine,2,0,Image 1,1,1,100000002,610000012141,
117,,Spine,2,5,Image 1,1,1,100000003,610000012147,
302,,Spine,2,0,Image 1,1,1,100000003,610000012150,
160,,Spine,2,0,Image 1,1,1,100000003,610000012157,
13,,Spine,2,0,Image 1,1,1,100000003,610000012173,
40,,Spine,2,0,Image 1,1,1,100000002,610000012175,
11,,Spine,2,0,Image 1,1,1,100000003,610000012181,
196,,Spine,2,5,Image 1,1,1,100000003,610000012193,
43,,Spine,2,19,Image 1,5,1,100000002,610000012207,
81,,Spine,2,12,Image 1,5,1,100000002,610000012208,
136,,Spine,2,10,Image 1,5,1,100000002,610000012209,
131,,Spine,2,10,Image 1,6,1,100000002,610000012210,
126,,Spine,2,8,Image 1,5,1,100000002,610000012211,
114,,Spine,2,8,Image 1,5,1,100000002,610000012212,
83,,Spine,2,7,Image 1,4,1,100000002,610000012213,
106,,Spine,2,10,Image 1,6,1,100000002,610000012214,
43,,Spine,2,3,Image 1,3,1,100000002,610000012215,
420,,Spine,2,3,Image 1,3,1,100000002,610000012216,
139,,Spine,2,8,Image 1,2,1,100000002,610000012217,
76,,Spine,2,8,Image 1,3,1,100000002,610000012218,
146,,Spine,2,3,Image 1,2,1,100000002,610000012219,
293,,Spine,2,2,Image 1,2,1,100000002,610000012220,
