
Spine Part Length Neck
 ==================== 
Spine Part Length Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0,µm,Spine,Spine Part Length,5,3,1,100000003,610000012234,
0,µm,Spine,Spine Part Length,8,2,1,100000003,610000012235,
0,µm,Spine,Spine Part Length,10,4,1,100000003,610000012236,
0,µm,Spine,Spine Part Length,8,3,1,100000003,610000012237,
0,µm,Spine,Spine Part Length,3,2,1,100000003,610000012238,
0,µm,Spine,Spine Part Length,0,1,1,100000003,610000012239,
0,µm,Spine,Spine Part Length,0,1,1,100000003,610000012240,
0,µm,Spine,Spine Part Length,0,1,1,100000003,610000012243,
0,µm,Spine,Spine Part Length,0,1,1,100000003,610000012246,
0,µm,Spine,Spine Part Length,10,5,1,100000003,610000012247,
0,µm,Spine,Spine Part Length,18,6,1,100000003,610000012248,
0,µm,Spine,Spine Part Length,18,6,1,100000003,610000012249,
0,µm,Spine,Spine Part Length,18,5,1,100000003,610000012250,
0,µm,Spine,Spine Part Length,16,5,1,100000003,610000012251,
0,µm,Spine,Spine Part Length,9,5,1,100000003,610000012252,
0,µm,Spine,Spine Part Length,9,5,1,100000003,610000012253,
0,µm,Spine,Spine Part Length,9,5,1,100000003,610000012254,
0,µm,Spine,Spine Part Length,15,5,1,100000003,610000012255,
0,µm,Spine,Spine Part Length,14,5,1,100000003,610000012256,
0,µm,Spine,Spine Part Length,12,4,1,100000003,610000012257,
0,µm,Spine,Spine Part Length,11,5,1,100000003,610000012258,
0,µm,Spine,Spine Part Length,10,4,1,100000003,610000012259,
0,µm,Spine,Spine Part Length,7,3,1,100000003,610000012260,
0,µm,Spine,Spine Part Length,6,2,1,100000003,610000012261,
0,µm,Spine,Spine Part Length,5,2,1,100000003,610000012262,
0,µm,Spine,Spine Part Length,5,1,1,100000003,610000012263,
0,µm,Spine,Spine Part Length,5,1,1,100000003,610000012264,
0,µm,Spine,Spine Part Length,5,1,1,100000003,610000012265,
0,µm,Spine,Spine Part Length,4,1,1,100000003,610000012266,
0,µm,Spine,Spine Part Length,3,1,1,100000003,610000012267,
0,µm,Spine,Spine Part Length,6,5,1,100000003,610000012268,
0,µm,Spine,Spine Part Length,5,4,1,100000003,610000012269,
0,µm,Spine,Spine Part Length,4,3,1,100000003,610000012270,
0,µm,Spine,Spine Part Length,3,3,1,100000003,610000012271,
0,µm,Spine,Spine Part Length,3,3,1,100000003,610000012272,
0,µm,Spine,Spine Part Length,3,3,1,100000003,610000012273,
0,µm,Spine,Spine Part Length,2,2,1,100000003,610000012274,
0,µm,Spine,Spine Part Length,1,2,1,100000003,610000012275,
0,µm,Spine,Spine Part Length,0,1,1,100000003,610000012276,
0,µm,Spine,Spine Part Length,0,1,1,100000003,610000012277,
0,µm,Spine,Spine Part Length,0,1,1,100000003,610000012279,
0,µm,Spine,Spine Part Length,0,1,1,100000003,610000012280,
0,µm,Spine,Spine Part Length,0,1,1,100000003,610000012281,
0,µm,Spine,Spine Part Length,0,1,1,100000003,610000012283,
0,µm,Spine,Spine Part Length,4,2,1,100000003,610000012284,
0,µm,Spine,Spine Part Length,4,2,1,100000003,610000012285,
0,µm,Spine,Spine Part Length,3,1,1,100000003,610000012286,
