
Spine Intensity Max Ch=1 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
198,,Spine,1,7,Image 1,5,1,100000002,610000011966,
181,,Spine,1,3,Image 1,3,1,100000003,610000011974,
149,,Spine,1,11,Image 1,4,1,100000003,610000011983,
135,,Spine,1,3,Image 1,2,1,100000003,610000011990,
182,,Spine,1,9,Image 1,5,1,100000003,610000011994,
109,,Spine,1,7,Image 1,3,1,100000002,610000012000,
167,,Spine,1,0,Image 1,1,1,100000003,610000012003,
95,,Spine,1,4,Image 1,2,1,100000003,610000012006,
127,,Spine,1,13,Image 1,6,1,100000003,610000012008,
150,,Spine,1,9,Image 1,4,1,100000002,610000012011,
152,,Spine,1,0,Image 1,1,1,100000003,610000012014,
112,,Spine,1,12,Image 1,4,1,100000003,610000012017,
152,,Spine,1,0,Image 1,1,1,100000003,610000012019,
95,,Spine,1,3,Image 1,2,1,100000002,610000012022,
154,,Spine,1,3,Image 1,1,1,100000003,610000012024,
112,,Spine,1,12,Image 1,4,1,100000003,610000012026,
183,,Spine,1,0,Image 1,1,1,100000003,610000012034,
174,,Spine,1,0,Image 1,1,1,100000003,610000012041,
112,,Spine,1,1,Image 1,2,1,100000002,610000012046,
120,,Spine,1,4,Image 1,2,1,100000003,610000012048,
173,,Spine,1,0,Image 1,1,1,100000003,610000012057,
125,,Spine,1,0,Image 1,1,1,100000003,610000012061,
185,,Spine,1,0,Image 1,1,1,100000003,610000012069,
176,,Spine,1,0,Image 1,1,1,100000003,610000012074,
149,,Spine,1,0,Image 1,1,1,100000003,610000012076,
164,,Spine,1,10,Image 1,5,1,100000002,610000012081,
143,,Spine,1,0,Image 1,1,1,100000003,610000012085,
135,,Spine,1,3,Image 1,2,1,100000003,610000012088,
145,,Spine,1,0,Image 1,1,1,100000003,610000012092,
136,,Spine,1,8,Image 1,5,1,100000003,610000012095,
146,,Spine,1,0,Image 1,1,1,100000003,610000012099,
135,,Spine,1,4,Image 1,4,1,100000002,610000012103,
146,,Spine,1,4,Image 1,1,1,100000003,610000012106,
149,,Spine,1,0,Image 1,1,1,100000002,610000012113,
111,,Spine,1,0,Image 1,1,1,100000002,610000012115,
148,,Spine,1,0,Image 1,1,1,100000003,610000012120,
