
Segment Center Intensity Mean Ch=5 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.04348,,Segment,5,11,Image 1,6,1,100000003,510000006596,
3.88462,,Segment,5,10,Image 1,5,1,100000003,510000006621,
15,,Segment,5,9,Image 1,4,1,100000003,510000006637,
5.33333,,Segment,5,8,Image 1,4,1,100000003,510000006639,
3.78571,,Segment,5,7,Image 1,4,1,100000003,510000006652,
5.77778,,Segment,5,6,Image 1,3,1,100000003,510000006660,
1.10714,,Segment,5,5,Image 1,3,1,100000003,510000006687,
6.90323,,Segment,5,4,Image 1,2,1,100000003,510000006748,
10.5333,,Segment,5,3,Image 1,1,1,100000003,510000006777,
7.4,,Segment,5,2,Image 1,1,1,100000003,510000006781,
1.88889,,Segment,5,1,Image 1,1,1,100000003,510000006789,
1.59259,,Segment,5,0,Image 1,1,1,100000003,510000006818,
14.3636,,Segment,5,11,Image 1,5,1,100000003,510000006852,
13.5,,Segment,5,10,Image 1,4,1,100000003,510000006875,
15.0526,,Segment,5,16,Image 1,6,1,100000002,510000006893,
5.5,,Segment,5,15,Image 1,5,1,100000002,510000006910,
24.55,,Segment,5,14,Image 1,5,1,100000002,510000006929,
6.725,,Segment,5,13,Image 1,5,1,100000002,510000006968,
2,,Segment,5,12,Image 1,5,1,100000002,510000006974,
2.4,,Segment,5,11,Image 1,4,1,100000002,510000006978,
1.75,,Segment,5,10,Image 1,4,1,100000002,510000006993,
5.03846,,Segment,5,9,Image 1,4,1,100000002,510000007018,
2.84211,,Segment,5,7,Image 1,4,1,100000002,510000007037,
4.71429,,Segment,5,6,Image 1,3,1,100000002,510000007043,
10,,Segment,5,5,Image 1,3,1,100000002,510000007045,
5.6,,Segment,5,3,Image 1,2,1,100000002,510000007050,
2,,Segment,5,1,Image 1,1,1,100000002,510000007059,
2.4,,Segment,5,0,Image 1,1,1,100000002,510000007077,
5.40541,,Segment,5,13,Image 1,7,1,100000003,510000007150,
1.45,,Segment,5,12,Image 1,6,1,100000003,510000007169,
2.76923,,Segment,5,11,Image 1,5,1,100000003,510000007181,
2.77143,,Segment,5,10,Image 1,5,1,100000003,510000007285,
3.5,,Segment,5,9,Image 1,4,1,100000003,510000007292,
1.27586,,Segment,5,8,Image 1,4,1,100000003,510000007320,
3.57407,,Segment,5,7,Image 1,4,1,100000003,510000007373,
1.33333,,Segment,5,6,Image 1,3,1,100000003,510000007378,
2.33333,,Segment,5,5,Image 1,2,1,100000003,510000007386,
6,,Segment,5,4,Image 1,1,1,100000003,510000007434,
3.5,,Segment,5,3,Image 1,1,1,100000003,510000007457,
1.83333,,Segment,5,2,Image 1,1,1,100000003,510000007468,
2.66667,,Segment,5,1,Image 1,1,1,100000003,510000007473,
1.63636,,Segment,5,0,Image 1,1,1,100000003,510000007494,
0.52381,,Segment,5,15,Image 1,7,1,100000003,510000007552,
1.44828,,Segment,5,14,Image 1,6,1,100000003,510000007580,
32,,Segment,5,13,Image 1,5,1,100000003,510000007583,
50.8,,Segment,5,12,Image 1,5,1,100000003,510000007587,
3.88095,,Segment,5,15,Image 1,6,1,100000003,510000007629,
1.36364,,Segment,5,14,Image 1,8,1,100000003,510000007639,
1,,Segment,5,13,Image 1,8,1,100000003,510000007643,
1.78947,,Segment,5,12,Image 1,7,1,100000003,510000007661,
2.1875,,Segment,5,11,Image 1,6,1,100000003,510000007708,
1.8,,Segment,5,15,Image 1,9,1,100000003,510000007712,
1.66667,,Segment,5,14,Image 1,9,1,100000003,510000007714,
3,,Segment,5,15,Image 1,10,1,100000003,510000007716,
1.33333,,Segment,5,13,Image 1,7,1,100000003,510000007718,
3.14286,,Segment,5,14,Image 1,6,1,100000002,510000007729,
0.410256,,Segment,5,13,Image 1,6,1,100000002,510000007806,
1,,Segment,5,14,Image 1,7,1,100000002,510000007812,
3.77778,,Segment,5,12,Image 1,7,1,100000003,510000007820,
9.875,,Segment,5,12,Image 1,6,1,100000003,510000007827,
4.34694,,Segment,5,13,Image 1,6,1,100000003,510000007875,
42.5,,Segment,5,14,Image 1,6,1,100000002,510000007888,
2.7381,,Segment,5,9,Image 1,2,1,100000003,510000007971,
5.11538,,Segment,5,7,Image 1,1,1,100000003,510000007997,
2.85714,,Segment,5,6,Image 1,1,1,100000003,510000008003,
1,,Segment,5,5,Image 1,1,1,100000003,510000008012,
8.81818,,Segment,5,4,Image 1,1,1,100000003,510000008022,
5.6,,Segment,5,14,Image 1,5,1,100000003,510000008026,
1,,Segment,5,13,Image 1,6,1,100000003,510000008029,
43.3333,,Segment,5,16,Image 1,6,1,100000003,510000008037,
5,,Segment,5,15,Image 1,5,1,100000003,510000008042,
3.75,,Segment,5,14,Image 1,5,1,100000003,510000008053,
3.875,,Segment,5,13,Image 1,5,1,100000003,510000008060,
3,,Segment,5,12,Image 1,5,1,100000003,510000008062,
3.5,,Segment,5,11,Image 1,5,1,100000003,510000008065,
1.75,,Segment,5,10,Image 1,5,1,100000003,510000008068,
3.76471,,Segment,5,9,Image 1,5,1,100000003,510000008101,
1.06757,,Segment,5,5,Image 1,5,1,100000002,510000008174,
0.55,,Segment,5,4,Image 1,4,1,100000002,510000008213,
6.2,,Segment,5,3,Image 1,3,1,100000002,510000008222,
17.1667,,Segment,5,2,Image 1,3,1,100000002,510000008239,
3.7,,Segment,5,1,Image 1,2,1,100000002,510000008248,
1.66667,,Segment,5,0,Image 1,1,1,100000002,510000008261,
0.09375,,Segment,5,3,Image 1,3,1,100000003,510000008298,
0.590909,,Segment,5,2,Image 1,2,1,100000003,510000008319,
0.868421,,Segment,5,11,Image 1,5,1,100000003,510000008356,
3.66667,,Segment,5,10,Image 1,4,1,100000003,510000008358,
0.166667,,Segment,5,3,Image 1,2,1,100000003,510000008363,
2.28125,,Segment,5,9,Image 1,6,1,100000002,510000008394,
7,,Segment,5,8,Image 1,5,1,100000002,510000008398,
3.18824,,Segment,5,7,Image 1,5,1,100000002,510000008482,
4.5,,Segment,5,6,Image 1,4,1,100000002,510000008489,
3.2,,Segment,5,16,Image 1,7,1,100000003,510000008513,
12.8929,,Segment,5,15,Image 1,6,1,100000003,510000008540,
28,,Segment,5,14,Image 1,6,1,100000003,510000008547,
3.33333,,Segment,5,19,Image 1,6,1,100000003,510000008549,
4.2,,Segment,5,18,Image 1,6,1,100000003,510000008578,
4.3,,Segment,5,16,Image 1,5,1,100000003,510000008588,
1.66667,,Segment,5,19,Image 1,6,1,100000003,510000008592,
0.9,,Segment,5,18,Image 1,5,1,100000003,510000008601,
5.75,,Segment,5,16,Image 1,6,1,100000003,510000008606,
5.25,,Segment,5,17,Image 1,6,1,100000003,510000008609,
6,,Segment,5,15,Image 1,7,1,100000003,510000008614,
1.25,,Segment,5,15,Image 1,6,1,100000003,510000008617,
1.125,,Segment,5,12,Image 1,6,1,100000003,510000008624,
3.33333,,Segment,5,13,Image 1,6,1,100000003,510000008626,
1,,Segment,5,10,Image 1,6,1,100000003,510000008631,
1.66667,,Segment,5,11,Image 1,6,1,100000003,510000008633,
1.69697,,Segment,5,9,Image 1,7,1,100000002,510000008665,
3.64286,,Segment,5,8,Image 1,6,1,100000002,510000008692,
2.11111,,Segment,5,11,Image 1,4,1,100000003,510000008700,
2.24324,,Segment,5,7,Image 1,4,1,100000003,510000008754,
3.44444,,Segment,5,6,Image 1,3,1,100000003,510000008771,
3.28571,,Segment,5,5,Image 1,3,1,100000003,510000008777,
2.09677,,Segment,5,4,Image 1,3,1,100000003,510000008807,
1.59375,,Segment,5,3,Image 1,2,1,100000003,510000008838,
8.55556,,Segment,5,12,Image 1,6,1,100000003,510000008846,
15.75,,Segment,5,11,Image 1,5,1,100000003,510000008849,
85.6667,,Segment,5,12,Image 1,5,1,100000003,510000008851,
0.708333,,Segment,5,12,Image 1,3,1,100000002,510000008877,
3.67568,,Segment,5,11,Image 1,3,1,100000002,510000008913,
1,,Segment,5,10,Image 1,2,1,100000002,510000008920,
1.66667,,Segment,5,9,Image 1,2,1,100000002,510000008925,
1.93333,,Segment,5,8,Image 1,2,1,100000002,510000008939,
2.54545,,Segment,5,7,Image 1,2,1,100000002,510000008949,
3.45714,,Segment,5,6,Image 1,2,1,100000002,510000008983,
2,,Segment,5,4,Image 1,2,1,100000002,510000008988,
