
Segment Center Intensity Sum Ch=5 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
24,,Segment,5,11,Image 1,6,1,100000003,510000006596,
101,,Segment,5,10,Image 1,5,1,100000003,510000006621,
255,,Segment,5,9,Image 1,4,1,100000003,510000006637,
16,,Segment,5,8,Image 1,4,1,100000003,510000006639,
53,,Segment,5,7,Image 1,4,1,100000003,510000006652,
52,,Segment,5,6,Image 1,3,1,100000003,510000006660,
31,,Segment,5,5,Image 1,3,1,100000003,510000006687,
428,,Segment,5,4,Image 1,2,1,100000003,510000006748,
316,,Segment,5,3,Image 1,1,1,100000003,510000006777,
37,,Segment,5,2,Image 1,1,1,100000003,510000006781,
17,,Segment,5,1,Image 1,1,1,100000003,510000006789,
43,,Segment,5,0,Image 1,1,1,100000003,510000006818,
316,,Segment,5,11,Image 1,5,1,100000003,510000006852,
324,,Segment,5,10,Image 1,4,1,100000003,510000006875,
286,,Segment,5,16,Image 1,6,1,100000002,510000006893,
99,,Segment,5,15,Image 1,5,1,100000002,510000006910,
491,,Segment,5,14,Image 1,5,1,100000002,510000006929,
269,,Segment,5,13,Image 1,5,1,100000002,510000006968,
14,,Segment,5,12,Image 1,5,1,100000002,510000006974,
12,,Segment,5,11,Image 1,4,1,100000002,510000006978,
28,,Segment,5,10,Image 1,4,1,100000002,510000006993,
131,,Segment,5,9,Image 1,4,1,100000002,510000007018,
54,,Segment,5,7,Image 1,4,1,100000002,510000007037,
33,,Segment,5,6,Image 1,3,1,100000002,510000007043,
30,,Segment,5,5,Image 1,3,1,100000002,510000007045,
28,,Segment,5,3,Image 1,2,1,100000002,510000007050,
18,,Segment,5,1,Image 1,1,1,100000002,510000007059,
36,,Segment,5,0,Image 1,1,1,100000002,510000007077,
200,,Segment,5,13,Image 1,7,1,100000003,510000007150,
29,,Segment,5,12,Image 1,6,1,100000003,510000007169,
36,,Segment,5,11,Image 1,5,1,100000003,510000007181,
291,,Segment,5,10,Image 1,5,1,100000003,510000007285,
28,,Segment,5,9,Image 1,4,1,100000003,510000007292,
37,,Segment,5,8,Image 1,4,1,100000003,510000007320,
193,,Segment,5,7,Image 1,4,1,100000003,510000007373,
8,,Segment,5,6,Image 1,3,1,100000003,510000007378,
21,,Segment,5,5,Image 1,2,1,100000003,510000007386,
294,,Segment,5,4,Image 1,1,1,100000003,510000007434,
84,,Segment,5,3,Image 1,1,1,100000003,510000007457,
22,,Segment,5,2,Image 1,1,1,100000003,510000007468,
16,,Segment,5,1,Image 1,1,1,100000003,510000007473,
18,,Segment,5,0,Image 1,1,1,100000003,510000007494,
22,,Segment,5,15,Image 1,7,1,100000003,510000007552,
42,,Segment,5,14,Image 1,6,1,100000003,510000007580,
128,,Segment,5,13,Image 1,5,1,100000003,510000007583,
254,,Segment,5,12,Image 1,5,1,100000003,510000007587,
163,,Segment,5,15,Image 1,6,1,100000003,510000007629,
15,,Segment,5,14,Image 1,8,1,100000003,510000007639,
5,,Segment,5,13,Image 1,8,1,100000003,510000007643,
34,,Segment,5,12,Image 1,7,1,100000003,510000007661,
105,,Segment,5,11,Image 1,6,1,100000003,510000007708,
9,,Segment,5,15,Image 1,9,1,100000003,510000007712,
5,,Segment,5,14,Image 1,9,1,100000003,510000007714,
9,,Segment,5,15,Image 1,10,1,100000003,510000007716,
4,,Segment,5,13,Image 1,7,1,100000003,510000007718,
22,,Segment,5,14,Image 1,6,1,100000002,510000007729,
32,,Segment,5,13,Image 1,6,1,100000002,510000007806,
7,,Segment,5,14,Image 1,7,1,100000002,510000007812,
34,,Segment,5,12,Image 1,7,1,100000003,510000007820,
79,,Segment,5,12,Image 1,6,1,100000003,510000007827,
213,,Segment,5,13,Image 1,6,1,100000003,510000007875,
595,,Segment,5,14,Image 1,6,1,100000002,510000007888,
230,,Segment,5,9,Image 1,2,1,100000003,510000007971,
133,,Segment,5,7,Image 1,1,1,100000003,510000007997,
20,,Segment,5,6,Image 1,1,1,100000003,510000008003,
10,,Segment,5,5,Image 1,1,1,100000003,510000008012,
97,,Segment,5,4,Image 1,1,1,100000003,510000008022,
28,,Segment,5,14,Image 1,5,1,100000003,510000008026,
4,,Segment,5,13,Image 1,6,1,100000003,510000008029,
390,,Segment,5,16,Image 1,6,1,100000003,510000008037,
30,,Segment,5,15,Image 1,5,1,100000003,510000008042,
45,,Segment,5,14,Image 1,5,1,100000003,510000008053,
31,,Segment,5,13,Image 1,5,1,100000003,510000008060,
9,,Segment,5,12,Image 1,5,1,100000003,510000008062,
14,,Segment,5,11,Image 1,5,1,100000003,510000008065,
7,,Segment,5,10,Image 1,5,1,100000003,510000008068,
128,,Segment,5,9,Image 1,5,1,100000003,510000008101,
79,,Segment,5,5,Image 1,5,1,100000002,510000008174,
22,,Segment,5,4,Image 1,4,1,100000002,510000008213,
62,,Segment,5,3,Image 1,3,1,100000002,510000008222,
309,,Segment,5,2,Image 1,3,1,100000002,510000008239,
37,,Segment,5,1,Image 1,2,1,100000002,510000008248,
20,,Segment,5,0,Image 1,1,1,100000002,510000008261,
3,,Segment,5,3,Image 1,3,1,100000003,510000008298,
13,,Segment,5,2,Image 1,2,1,100000003,510000008319,
33,,Segment,5,11,Image 1,5,1,100000003,510000008356,
11,,Segment,5,10,Image 1,4,1,100000003,510000008358,
1,,Segment,5,3,Image 1,2,1,100000003,510000008363,
73,,Segment,5,9,Image 1,6,1,100000002,510000008394,
35,,Segment,5,8,Image 1,5,1,100000002,510000008398,
271,,Segment,5,7,Image 1,5,1,100000002,510000008482,
36,,Segment,5,6,Image 1,4,1,100000002,510000008489,
80,,Segment,5,16,Image 1,7,1,100000003,510000008513,
361,,Segment,5,15,Image 1,6,1,100000003,510000008540,
224,,Segment,5,14,Image 1,6,1,100000003,510000008547,
10,,Segment,5,19,Image 1,6,1,100000003,510000008549,
126,,Segment,5,18,Image 1,6,1,100000003,510000008578,
43,,Segment,5,16,Image 1,5,1,100000003,510000008588,
5,,Segment,5,19,Image 1,6,1,100000003,510000008592,
9,,Segment,5,18,Image 1,5,1,100000003,510000008601,
23,,Segment,5,16,Image 1,6,1,100000003,510000008606,
21,,Segment,5,17,Image 1,6,1,100000003,510000008609,
36,,Segment,5,15,Image 1,7,1,100000003,510000008614,
5,,Segment,5,15,Image 1,6,1,100000003,510000008617,
9,,Segment,5,12,Image 1,6,1,100000003,510000008624,
10,,Segment,5,13,Image 1,6,1,100000003,510000008626,
6,,Segment,5,10,Image 1,6,1,100000003,510000008631,
5,,Segment,5,11,Image 1,6,1,100000003,510000008633,
56,,Segment,5,9,Image 1,7,1,100000002,510000008665,
102,,Segment,5,8,Image 1,6,1,100000002,510000008692,
19,,Segment,5,11,Image 1,4,1,100000003,510000008700,
83,,Segment,5,7,Image 1,4,1,100000003,510000008754,
62,,Segment,5,6,Image 1,3,1,100000003,510000008771,
23,,Segment,5,5,Image 1,3,1,100000003,510000008777,
65,,Segment,5,4,Image 1,3,1,100000003,510000008807,
51,,Segment,5,3,Image 1,2,1,100000003,510000008838,
77,,Segment,5,12,Image 1,6,1,100000003,510000008846,
63,,Segment,5,11,Image 1,5,1,100000003,510000008849,
257,,Segment,5,12,Image 1,5,1,100000003,510000008851,
17,,Segment,5,12,Image 1,3,1,100000002,510000008877,
136,,Segment,5,11,Image 1,3,1,100000002,510000008913,
8,,Segment,5,10,Image 1,2,1,100000002,510000008920,
10,,Segment,5,9,Image 1,2,1,100000002,510000008925,
29,,Segment,5,8,Image 1,2,1,100000002,510000008939,
28,,Segment,5,7,Image 1,2,1,100000002,510000008949,
121,,Segment,5,6,Image 1,2,1,100000002,510000008983,
10,,Segment,5,4,Image 1,2,1,100000002,510000008988,
13,,Segment,5,3,Image 1,2,1,100000002,510000008996,
28,,Segment,5,2,Image 1,2,1,100000002,510000009005,
16,,Segment,5,1,Image 1,2,1,100000002,510000009010,
54,,Segment,5,7,Image 1,3,1,100000003,510000009014,
6,,Segment,5,6,Image 1,4,1,100000003,510000009016,
19,,Segment,5,0,Image 1,1,1,100000003,510000009060,
9,,Segment,5,6,Image 1,5,1,100000002,510000009073,
3,,Segment,5,5,Image 1,4,1,100000002,510000009076,
566,,Segment,5,10,Image 1,5,1,100000002,510000009142,
54,,Segment,5,9,Image 1,5,1,100000002,510000009150,
43,,Segment,5,15,Image 1,6,1,100000003,510000009157,
39,,Segment,5,14,Image 1,5,1,100000003,510000009164,
84,,Segment,5,13,Image 1,5,1,100000003,510000009177,
95,,Segment,5,12,Image 1,5,1,100000003,510000009187,
35,,Segment,5,11,Image 1,4,1,100000003,510000009190,
44,,Segment,5,10,Image 1,4,1,100000003,510000009221,
11,,Segment,5,9,Image 1,3,1,100000003,510000009227,
101,,Segment,5,8,Image 1,3,1,100000003,510000009257,
10,,Segment,5,7,Image 1,2,1,100000003,510000009260,
34,,Segment,5,15,Image 1,5,1,100000003,510000009265,
21,,Segment,5,13,Image 1,6,1,100000003,510000009271,
277,,Segment,5,11,Image 1,5,1,100000003,510000009282,
44,,Segment,5,12,Image 1,4,1,100000003,510000009288,
36,,Segment,5,6,Image 1,5,1,100000003,510000009315,
22,,Segment,5,5,Image 1,4,1,100000003,510000009325,
72,,Segment,5,4,Image 1,4,1,100000003,510000009349,
274,,Segment,5,3,Image 1,3,1,100000003,510000009420,
46,,Segment,5,2,Image 1,2,1,100000003,510000009448,
18,,Segment,5,1,Image 1,2,1,100000003,510000009465,
10,,Segment,5,9,Image 1,6,1,100000002,510000009467,
40,,Segment,5,10,Image 1,6,1,100000002,510000009499,
13,,Segment,5,5,Image 1,4,1,100000003,510000009511,
26,,Segment,5,4,Image 1,3,1,100000003,510000009527,
41,,Segment,5,3,Image 1,2,1,100000003,510000009575,
9,,Segment,5,2,Image 1,1,1,100000003,510000009578,
43,,Segment,5,1,Image 1,1,1,100000003,510000009583,
14,,Segment,5,0,Image 1,1,1,100000003,510000009614,
289,,Segment,5,0,Image 1,1,1,100000003,510000009635,
65,,Segment,5,8,Image 1,5,1,100000003,510000009675,
4,,Segment,5,7,Image 1,4,1,100000003,510000009677,
13,,Segment,5,6,Image 1,4,1,100000003,510000009685,
28,,Segment,5,6,Image 1,4,1,100000003,510000009691,
14,,Segment,5,5,Image 1,4,1,100000003,510000009699,
257,,Segment,5,6,Image 1,5,1,100000002,510000009724,
12,,Segment,5,5,Image 1,4,1,100000002,510000009727,
81,,Segment,5,4,Image 1,3,1,100000002,510000009766,
4,,Segment,5,5,Image 1,3,1,100000003,510000009768,
10,,Segment,5,11,Image 1,6,1,100000002,510000009776,
18,,Segment,5,10,Image 1,5,1,100000002,510000009779,
85,,Segment,5,8,Image 1,5,1,100000002,510000009807,
197,,Segment,5,5,Image 1,5,1,100000003,510000009820,
42,,Segment,5,6,Image 1,5,1,100000003,510000009843,
84,,Segment,5,5,Image 1,5,1,100000003,510000009858,
103,,Segment,5,4,Image 1,4,1,100000003,510000009879,
6,,Segment,5,3,Image 1,3,1,100000003,510000009883,
488,,Segment,5,2,Image 1,3,1,100000003,510000009956,
5,,Segment,5,6,Image 1,6,1,100000003,510000009958,
31,,Segment,5,4,Image 1,2,1,100000003,510000009975,
14,,Segment,5,6,Image 1,4,1,100000002,510000009992,
79,,Segment,5,9,Image 1,6,1,100000003,510000010017,
5,,Segment,5,8,Image 1,5,1,100000003,510000010027,
30,,Segment,5,9,Image 1,5,1,100000003,510000010046,
79,,Segment,5,19,Image 1,6,1,100000002,510000010072,
10,,Segment,5,18,Image 1,5,1,100000002,510000010075,
6,,Segment,5,17,Image 1,5,1,100000002,510000010078,
45,,Segment,5,16,Image 1,5,1,100000002,510000010095,
21,,Segment,5,20,Image 1,5,1,100000002,510000010109,
9,,Segment,5,19,Image 1,5,1,100000002,510000010114,
12,,Segment,5,20,Image 1,6,1,100000002,510000010121,
10,,Segment,5,18,Image 1,6,1,100000002,510000010127,
9,,Segment,5,17,Image 1,6,1,100000002,510000010133,
74,,Segment,5,8,Image 1,2,1,100000003,510000010170,
574,,Segment,5,7,Image 1,2,1,100000003,510000010211,
345,,Segment,5,5,Image 1,4,1,100000003,510000010214,
16,,Segment,5,5,Image 1,5,1,100000002,510000010221,
12,,Segment,5,4,Image 1,4,1,100000002,510000010227,
77,,Segment,5,3,Image 1,4,1,100000002,510000010254,
22,,Segment,5,2,Image 1,3,1,100000002,510000010258,
13,,Segment,5,4,Image 1,5,1,100000002,510000010261,
311,,Segment,5,10,Image 1,5,1,100000002,510000010290,
27,,Segment,5,12,Image 1,4,1,100000002,510000010302,
813,,Segment,5,3,Image 1,2,1,100000003,510000010379,
144,,Segment,5,5,Image 1,3,1,100000002,510000010396,
243,,Segment,5,4,Image 1,3,1,100000002,510000010404,
70,,Segment,5,3,Image 1,3,1,100000002,510000010443,
18,,Segment,5,4,Image 1,4,1,100000002,510000010448,
26,,Segment,5,8,Image 1,4,1,100000002,510000010466,
35,,Segment,5,10,Image 1,6,1,100000002,510000010481,
32,,Segment,5,5,Image 1,2,1,100000003,510000010495,
619,,Segment,5,12,Image 1,5,1,100000002,510000010573,
7,,Segment,5,11,Image 1,5,1,100000002,510000010575,
32,,Segment,5,12,Image 1,6,1,100000002,510000010580,
27,,Segment,5,9,Image 1,6,1,100000002,510000010586,
154,,Segment,5,11,Image 1,2,1,100000002,510000010620,
109,,Segment,5,12,Image 1,5,1,100000002,510000010675,
19,,Segment,5,10,Image 1,3,1,100000002,510000010696,
92,,Segment,5,12,Image 1,4,1,100000002,510000010708,
62,,Segment,5,15,Image 1,6,1,100000002,510000010713,
15,,Segment,5,11,Image 1,3,1,100000002,510000010728,
83,,Segment,5,8,Image 1,4,1,100000002,510000010754,
46,,Segment,5,7,Image 1,3,1,100000002,510000010777,
15,,Segment,5,12,Image 1,4,1,100000002,510000010782,
81,,Segment,5,10,Image 1,4,1,100000002,510000010784,
78,,Segment,5,9,Image 1,3,1,100000002,510000010812,
13,,Segment,5,11,Image 1,5,1,100000002,510000010816,
9,,Segment,5,8,Image 1,3,1,100000002,510000010827,
83,,Segment,5,7,Image 1,4,1,100000002,510000010862,
4,,Segment,5,6,Image 1,3,1,100000002,510000010865,
9,,Segment,5,8,Image 1,3,1,100000002,510000010870,
90,,Segment,5,9,Image 1,5,1,100000002,510000010873,
27,,Segment,5,7,Image 1,4,1,100000002,510000010886,
12,,Segment,5,7,Image 1,3,1,100000002,510000010892,
14,,Segment,5,5,Image 1,3,1,100000002,510000010901,
11,,Segment,5,3,Image 1,3,1,100000002,510000010911,
11,,Segment,5,2,Image 1,1,1,100000002,510000010916,
13,,Segment,5,3,Image 1,3,1,100000002,510000010920,
79,,Segment,5,8,Image 1,2,1,100000003,510000010953,
50,,Segment,5,9,Image 1,1,1,100000003,510000010960,
16,,Segment,5,8,Image 1,4,1,100000003,510000010973,
2,,Segment,5,7,Image 1,5,1,100000003,510000010974,
4,,Segment,5,10,Image 1,5,1,100000003,510000010979,
7,,Segment,5,9,Image 1,4,1,100000003,510000010983,
77,,Segment,5,8,Image 1,3,1,100000003,510000011003,
6,,Segment,5,10,Image 1,4,1,100000003,510000011005,
96,,Segment,5,7,Image 1,3,1,100000003,510000011020,
21,,Segment,5,6,Image 1,2,1,100000003,510000011031,
26,,Segment,5,7,Image 1,2,1,100000003,510000011043,
11,,Segment,5,5,Image 1,2,1,100000003,510000011047,
21,,Segment,5,4,Image 1,3,1,100000003,510000011054,
24,,Segment,5,4,Image 1,3,1,100000003,510000011061,
167,,Segment,5,10,Image 1,3,1,100000003,510000011078,
10,,Segment,5,9,Image 1,4,1,100000003,510000011081,
66,,Segment,5,3,Image 1,4,1,100000003,510000011099,
643,,Segment,5,2,Image 1,1,1,100000002,510000011111,
69,,Segment,5,1,Image 1,1,1,100000002,510000011130,
130,,Segment,5,0,Image 1,1,1,100000002,510000011183,
47,,Segment,5,7,Image 1,3,1,100000003,510000011195,
8,,Segment,5,8,Image 1,2,1,100000003,510000011199,
46,,Segment,5,1,Image 1,2,1,100000002,510000011214,
23,,Segment,5,7,Image 1,3,1,100000003,510000011221,
227,,Segment,5,5,Image 1,1,1,100000003,510000011235,
8,,Segment,5,3,Image 1,2,1,100000003,510000011244,
100,,Segment,5,4,Image 1,5,1,100000002,510000011267,
53,,Segment,5,3,Image 1,4,1,100000002,510000011269,
12,,Segment,5,4,Image 1,2,1,100000003,510000011274,
24,,Segment,5,4,Image 1,3,1,100000002,510000011278,
31,,Segment,5,4,Image 1,4,1,100000002,510000011282,
114,,Segment,5,2,Image 1,2,1,100000002,510000011320,
30,,Segment,5,2,Image 1,2,1,100000003,510000011330,
32,,Segment,5,2,Image 1,2,1,100000003,510000011345,
56,,Segment,5,2,Image 1,2,1,100000002,510000011354,
30,,Segment,5,1,Image 1,1,1,100000002,510000011364,
30,,Segment,5,1,Image 1,2,1,100000003,510000011378,
19,,Segment,5,2,Image 1,2,1,100000003,510000011384,
3,,Segment,5,1,Image 1,1,1,100000003,510000011386,
22,,Segment,5,0,Image 1,1,1,100000003,510000011393,
9,,Segment,5,1,Image 1,2,1,100000002,510000011397,
29,,Segment,5,0,Image 1,1,1,100000002,510000011419,
23,,Segment,5,3,Image 1,1,1,100000003,510000011425,
49,,Segment,5,1,Image 1,1,1,100000002,510000011434,
11,,Segment,5,1,Image 1,2,1,100000003,510000011469,
18,,Segment,5,0,Image 1,1,1,100000003,510000011489,
6,,Segment,5,1,Image 1,2,1,100000003,510000011494,
8,,Segment,5,0,Image 1,1,1,100000003,510000011504,
19,,Segment,5,2,Image 1,2,1,100000003,510000011511,
8,,Segment,5,3,Image 1,2,1,100000003,510000011515,
3,,Segment,5,2,Image 1,1,1,100000003,510000011517,
5,,Segment,5,1,Image 1,2,1,100000003,510000011522,
