
Spine Intensity StdDev Ch=1 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
43.5881,,Spine,1,7,Image 1,5,1,100000002,610000011966,
43.7429,,Spine,1,3,Image 1,3,1,100000003,610000011974,
33.6306,,Spine,1,11,Image 1,4,1,100000003,610000011983,
32.4731,,Spine,1,3,Image 1,2,1,100000003,610000011990,
52.2186,,Spine,1,9,Image 1,5,1,100000003,610000011994,
19.4471,,Spine,1,7,Image 1,3,1,100000002,610000012000,
43.1238,,Spine,1,0,Image 1,1,1,100000003,610000012003,
22.7637,,Spine,1,4,Image 1,2,1,100000003,610000012006,
21.5641,,Spine,1,13,Image 1,6,1,100000003,610000012008,
35.5741,,Spine,1,9,Image 1,4,1,100000002,610000012011,
48.0439,,Spine,1,0,Image 1,1,1,100000003,610000012014,
28.6838,,Spine,1,12,Image 1,4,1,100000003,610000012017,
49.5457,,Spine,1,0,Image 1,1,1,100000003,610000012019,
20.0991,,Spine,1,3,Image 1,2,1,100000002,610000012022,
38.8833,,Spine,1,3,Image 1,1,1,100000003,610000012024,
25.7084,,Spine,1,12,Image 1,4,1,100000003,610000012026,
49.9648,,Spine,1,0,Image 1,1,1,100000003,610000012034,
27.7083,,Spine,1,0,Image 1,1,1,100000003,610000012041,
21.5501,,Spine,1,1,Image 1,2,1,100000002,610000012046,
26.3016,,Spine,1,4,Image 1,2,1,100000003,610000012048,
36.1185,,Spine,1,0,Image 1,1,1,100000003,610000012057,
24.4618,,Spine,1,0,Image 1,1,1,100000003,610000012061,
36.1057,,Spine,1,0,Image 1,1,1,100000003,610000012069,
30.6654,,Spine,1,0,Image 1,1,1,100000003,610000012074,
29.9334,,Spine,1,0,Image 1,1,1,100000003,610000012076,
29.8614,,Spine,1,10,Image 1,5,1,100000002,610000012081,
21.0942,,Spine,1,0,Image 1,1,1,100000003,610000012085,
27.6146,,Spine,1,3,Image 1,2,1,100000003,610000012088,
31.0021,,Spine,1,0,Image 1,1,1,100000003,610000012092,
29.9577,,Spine,1,8,Image 1,5,1,100000003,610000012095,
22.0178,,Spine,1,0,Image 1,1,1,100000003,610000012099,
23.5717,,Spine,1,4,Image 1,4,1,100000002,610000012103,
30.069,,Spine,1,4,Image 1,1,1,100000003,610000012106,
42.0851,,Spine,1,0,Image 1,1,1,100000002,610000012113,
27.7138,,Spine,1,0,Image 1,1,1,100000002,610000012115,
15.1876,,Spine,1,0,Image 1,1,1,100000003,610000012120,
33.8313,,Spine,1,0,Image 1,1,1,100000003,610000012125,
21.0045,,Spine,1,0,Image 1,1,1,100000003,610000012128,
31.924,,Spine,1,5,Image 1,1,1,100000003,610000012136,
26.9837,,Spine,1,0,Image 1,1,1,100000002,610000012141,
34.0588,,Spine,1,5,Image 1,1,1,100000003,610000012147,
25.9033,,Spine,1,0,Image 1,1,1,100000003,610000012150,
34.5227,,Spine,1,0,Image 1,1,1,100000003,610000012157,
34.9161,,Spine,1,0,Image 1,1,1,100000003,610000012173,
37.3012,,Spine,1,0,Image 1,1,1,100000002,610000012175,
18.9798,,Spine,1,0,Image 1,1,1,100000003,610000012181,
33.0965,,Spine,1,5,Image 1,1,1,100000003,610000012193,
18.7329,,Spine,1,19,Image 1,5,1,100000002,610000012207,
19.8765,,Spine,1,12,Image 1,5,1,100000002,610000012208,
32.5387,,Spine,1,10,Image 1,5,1,100000002,610000012209,
22.8031,,Spine,1,10,Image 1,6,1,100000002,610000012210,
21.5071,,Spine,1,8,Image 1,5,1,100000002,610000012211,
24.28,,Spine,1,8,Image 1,5,1,100000002,610000012212,
19.9559,,Spine,1,7,Image 1,4,1,100000002,610000012213,
35.4292,,Spine,1,10,Image 1,6,1,100000002,610000012214,
12.5778,,Spine,1,3,Image 1,3,1,100000002,610000012215,
18.2519,,Spine,1,3,Image 1,3,1,100000002,610000012216,
17.9174,,Spine,1,8,Image 1,2,1,100000002,610000012217,
20.1222,,Spine,1,8,Image 1,3,1,100000002,610000012218,
22.4792,,Spine,1,3,Image 1,2,1,100000002,610000012219,
