
Spine Center Intensity Median Ch=2 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.01562,,Spine,2,7,Image 1,5,1,100000002,610000011966,
2.01562,,Spine,2,3,Image 1,3,1,100000003,610000011974,
2.00781,,Spine,2,11,Image 1,4,1,100000003,610000011983,
3.00391,,Spine,2,3,Image 1,2,1,100000003,610000011990,
5.00781,,Spine,2,9,Image 1,5,1,100000003,610000011994,
1,,Spine,2,7,Image 1,3,1,100000002,610000012000,
2.50195,,Spine,2,0,Image 1,1,1,100000003,610000012003,
1.00195,,Spine,2,4,Image 1,2,1,100000003,610000012006,
1.00195,,Spine,2,13,Image 1,6,1,100000003,610000012008,
1.00195,,Spine,2,9,Image 1,4,1,100000002,610000012011,
0.000976562,,Spine,2,0,Image 1,1,1,100000003,610000012014,
1.00391,,Spine,2,12,Image 1,4,1,100000003,610000012017,
1,,Spine,2,0,Image 1,1,1,100000003,610000012019,
2.00195,,Spine,2,3,Image 1,2,1,100000002,610000012022,
2.00391,,Spine,2,3,Image 1,1,1,100000003,610000012024,
5,,Spine,2,12,Image 1,4,1,100000003,610000012026,
1.00391,,Spine,2,0,Image 1,1,1,100000003,610000012034,
2.00391,,Spine,2,0,Image 1,1,1,100000003,610000012041,
2.00391,,Spine,2,1,Image 1,2,1,100000002,610000012046,
4,,Spine,2,4,Image 1,2,1,100000003,610000012048,
0.00195312,,Spine,2,0,Image 1,1,1,100000003,610000012057,
0.000976562,,Spine,2,0,Image 1,1,1,100000003,610000012061,
1.00391,,Spine,2,0,Image 1,1,1,100000003,610000012069,
1.00195,,Spine,2,0,Image 1,1,1,100000003,610000012074,
0.00195312,,Spine,2,0,Image 1,1,1,100000003,610000012076,
4.00781,,Spine,2,10,Image 1,5,1,100000002,610000012081,
3.50195,,Spine,2,0,Image 1,1,1,100000003,610000012085,
1.00195,,Spine,2,3,Image 1,2,1,100000003,610000012088,
2.00195,,Spine,2,0,Image 1,1,1,100000003,610000012092,
1.00195,,Spine,2,8,Image 1,5,1,100000003,610000012095,
0.000976562,,Spine,2,0,Image 1,1,1,100000003,610000012099,
0.00195312,,Spine,2,4,Image 1,4,1,100000002,610000012103,
7.00781,,Spine,2,4,Image 1,1,1,100000003,610000012106,
1.00195,,Spine,2,0,Image 1,1,1,100000002,610000012113,
2.00195,,Spine,2,0,Image 1,1,1,100000002,610000012115,
3,,Spine,2,0,Image 1,1,1,100000003,610000012120,
1.50098,,Spine,2,0,Image 1,1,1,100000003,610000012125,
1.00098,,Spine,2,0,Image 1,1,1,100000003,610000012128,
5.00781,,Spine,2,5,Image 1,1,1,100000003,610000012136,
1.00098,,Spine,2,0,Image 1,1,1,100000002,610000012141,
7.00391,,Spine,2,5,Image 1,1,1,100000003,610000012147,
2,,Spine,2,0,Image 1,1,1,100000003,610000012150,
2.00391,,Spine,2,0,Image 1,1,1,100000003,610000012157,
1.50098,,Spine,2,0,Image 1,1,1,100000003,610000012173,
1,,Spine,2,0,Image 1,1,1,100000002,610000012175,
0,,Spine,2,0,Image 1,1,1,100000003,610000012181,
8.00391,,Spine,2,5,Image 1,1,1,100000003,610000012193,
2,,Spine,2,19,Image 1,5,1,100000002,610000012207,
16.0156,,Spine,2,12,Image 1,5,1,100000002,610000012208,
5.00195,,Spine,2,10,Image 1,5,1,100000002,610000012209,
4.00195,,Spine,2,10,Image 1,6,1,100000002,610000012210,
1.50098,,Spine,2,8,Image 1,5,1,100000002,610000012211,
2,,Spine,2,8,Image 1,5,1,100000002,610000012212,
2.50391,,Spine,2,7,Image 1,4,1,100000002,610000012213,
1.50098,,Spine,2,10,Image 1,6,1,100000002,610000012214,
2.50098,,Spine,2,3,Image 1,3,1,100000002,610000012215,
2.50098,,Spine,2,3,Image 1,3,1,100000002,610000012216,
9.00781,,Spine,2,8,Image 1,2,1,100000002,610000012217,
2.00195,,Spine,2,8,Image 1,3,1,100000002,610000012218,
1.00195,,Spine,2,3,Image 1,2,1,100000002,610000012219,
5.00391,,Spine,2,2,Image 1,2,1,100000002,610000012220,
