
Spine Center Intensity Sum Ch=4 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
474,,Spine,4,0,Image 1,1,1,100000006,610000001588,
122,,Spine,4,0,Image 1,1,1,100000006,610000001594,
108,,Spine,4,0,Image 1,1,1,100000006,610000001599,
405,,Spine,4,0,Image 1,1,1,100000006,610000001604,
46,,Spine,4,0,Image 1,1,1,100000006,610000001607,
232,,Spine,4,0,Image 1,1,1,100000007,610000001610,
238,,Spine,4,8,Image 1,1,1,100000007,610000001612,
40,,Spine,4,5,Image 1,2,1,100000007,610000001614,
351,,Spine,4,8,Image 1,1,1,100000007,610000001623,
153,,Spine,4,2,Image 1,2,1,100000005,610000001632,
106,,Spine,4,0,Image 1,1,1,100000006,610000001633,
170,,Spine,4,7,Image 1,2,1,100000007,610000001636,
23,,Spine,4,7,Image 1,3,1,100000007,610000001637,
173,,Spine,4,6,Image 1,3,1,100000007,610000001638,
60,,Spine,4,5,Image 1,2,1,100000007,610000001639,
275,,Spine,4,8,Image 1,1,1,100000007,610000001640,
196,,Spine,4,8,Image 1,1,1,100000007,610000001641,
130,,Spine,4,6,Image 1,1,1,100000007,610000001642,
101,,Spine,4,4,Image 1,1,1,100000007,610000001643,
136,,Spine,4,4,Image 1,2,1,100000007,610000001644,
165,,Spine,4,0,Image 1,1,1,100000007,610000001645,
