
Spine Branch Depth
 ==================== 
Spine Branch Depth,Unit,Category,Depth,Level,Time,FilamentID,ID,
-1,,Spine,0,1,1,100000006,610000001588,
-1,,Spine,0,1,1,100000006,610000001594,
-1,,Spine,0,1,1,100000006,610000001599,
-1,,Spine,0,1,1,100000006,610000001604,
-1,,Spine,0,1,1,100000006,610000001607,
-1,,Spine,0,1,1,100000007,610000001610,
8,,Spine,8,1,1,100000007,610000001612,
5,,Spine,5,2,1,100000007,610000001614,
8,,Spine,8,1,1,100000007,610000001623,
2,,Spine,2,2,1,100000005,610000001632,
0,,Spine,0,1,1,100000006,610000001633,
7,,Spine,7,2,1,100000007,610000001636,
7,,Spine,7,3,1,100000007,610000001637,
6,,Spine,6,3,1,100000007,610000001638,
5,,Spine,5,2,1,100000007,610000001639,
8,,Spine,8,1,1,100000007,610000001640,
8,,Spine,8,1,1,100000007,610000001641,
6,,Spine,6,1,1,100000007,610000001642,
4,,Spine,4,1,1,100000007,610000001643,
4,,Spine,4,2,1,100000007,610000001644,
0,,Spine,0,1,1,100000007,610000001645,
