
Segment Center Intensity Median Ch=3 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
62.0625,,Segment,3,7,Image 1,2,1,100000007,510000000800,
31.5625,,Segment,3,6,Image 1,2,1,100000007,510000000811,
10.0625,,Segment,3,5,Image 1,2,1,100000007,510000000868,
39.125,,Segment,3,4,Image 1,1,1,100000007,510000000911,
27.0312,,Segment,3,3,Image 1,1,1,100000007,510000000915,
69.0312,,Segment,3,2,Image 1,1,1,100000007,510000000921,
83.5625,,Segment,3,1,Image 1,1,1,100000007,510000000934,
57.0625,,Segment,3,0,Image 1,1,1,100000007,510000000950,
72.5625,,Segment,3,7,Image 1,3,1,100000007,510000000959,
47.0625,,Segment,3,6,Image 1,3,1,100000007,510000000967,
23.0625,,Segment,3,9,Image 1,1,1,100000007,510000000973,
97.125,,Segment,3,8,Image 1,1,1,100000007,510000000999,
68.5625,,Segment,3,7,Image 1,1,1,100000007,510000001004,
39.0625,,Segment,3,6,Image 1,1,1,100000007,510000001059,
83.0625,,Segment,3,5,Image 1,1,1,100000007,510000001081,
61.0312,,Segment,3,9,Image 1,2,1,100000007,510000001083,
32.0625,,Segment,3,8,Image 1,2,1,100000007,510000001093,
77.0312,,Segment,3,7,Image 1,2,1,100000007,510000001095,
13.5312,,Segment,3,6,Image 1,2,1,100000007,510000001102,
40.125,,Segment,3,0,Image 1,1,1,100000006,510000001127,
53.5625,,Segment,3,0,Image 1,1,1,100000006,510000001173,
27.0625,,Segment,3,4,Image 1,2,1,100000007,510000001200,
29.125,,Segment,3,3,Image 1,2,1,100000005,510000001220,
49.125,,Segment,3,2,Image 1,1,1,100000005,510000001231,
99.0625,,Segment,3,1,Image 1,1,1,100000005,510000001235,
38.0156,,Segment,3,0,Image 1,1,1,100000005,510000001245,
13.0312,,Segment,3,0,Image 1,1,1,100000005,510000001283,
42.5312,,Segment,3,0,Image 1,1,1,100000006,510000001290,
13.5625,,Segment,3,1,Image 1,2,1,100000007,510000001299,
80.5312,,Segment,3,0,Image 1,1,1,100000007,510000001325,
13.0625,,Segment,3,2,Image 1,2,1,100000007,510000001339,
38.0625,,Segment,3,1,Image 1,2,1,100000004,510000001346,
36.5625,,Segment,3,0,Image 1,1,1,100000004,510000001370,
28.0312,,Segment,3,3,Image 1,2,1,100000007,510000001374,
74.625,,Segment,3,3,Image 1,1,1,100000005,510000001383,
94.0625,,Segment,3,1,Image 1,1,1,100000004,510000001395,
23.5156,,Segment,3,0,Image 1,1,1,100000007,510000001405,
27.125,,Segment,3,2,Image 1,2,1,100000005,510000001429,
23.0625,,Segment,3,1,Image 1,2,1,100000007,510000001435,
47.0625,,Segment,3,1,Image 1,1,1,100000007,510000001437,
32.5625,,Segment,3,1,Image 1,2,1,100000005,510000001442,
65.0625,,Segment,3,0,Image 1,1,1,100000007,510000001476,
45.0156,,Segment,3,0,Image 1,1,1,100000005,510000001499,
33.0078,,Segment,3,0,Image 1,1,1,100000004,510000001514,
