
Segment Intensity StdDev Ch=4 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
50.638,,Segment,4,7,Image 1,2,1,100000007,510000000800,
50.0407,,Segment,4,6,Image 1,2,1,100000007,510000000811,
40.7751,,Segment,4,5,Image 1,2,1,100000007,510000000868,
42.7193,,Segment,4,4,Image 1,1,1,100000007,510000000911,
27.2694,,Segment,4,3,Image 1,1,1,100000007,510000000915,
23.3514,,Segment,4,2,Image 1,1,1,100000007,510000000921,
25.6421,,Segment,4,1,Image 1,1,1,100000007,510000000934,
25.9755,,Segment,4,0,Image 1,1,1,100000007,510000000950,
44.0746,,Segment,4,7,Image 1,3,1,100000007,510000000959,
42.4201,,Segment,4,6,Image 1,3,1,100000007,510000000967,
28.1629,,Segment,4,9,Image 1,1,1,100000007,510000000973,
42.668,,Segment,4,8,Image 1,1,1,100000007,510000000999,
31.4663,,Segment,4,7,Image 1,1,1,100000007,510000001004,
28.6365,,Segment,4,6,Image 1,1,1,100000007,510000001059,
33.6098,,Segment,4,5,Image 1,1,1,100000007,510000001081,
25.2589,,Segment,4,9,Image 1,2,1,100000007,510000001083,
34.1578,,Segment,4,8,Image 1,2,1,100000007,510000001093,
22.1454,,Segment,4,7,Image 1,2,1,100000007,510000001095,
31.6294,,Segment,4,6,Image 1,2,1,100000007,510000001102,
43.409,,Segment,4,0,Image 1,1,1,100000006,510000001127,
40.039,,Segment,4,0,Image 1,1,1,100000006,510000001173,
20.9864,,Segment,4,4,Image 1,2,1,100000007,510000001200,
41.1003,,Segment,4,3,Image 1,2,1,100000005,510000001220,
41.7774,,Segment,4,2,Image 1,1,1,100000005,510000001231,
38.8687,,Segment,4,1,Image 1,1,1,100000005,510000001235,
15.9958,,Segment,4,0,Image 1,1,1,100000005,510000001245,
21.0398,,Segment,4,0,Image 1,1,1,100000005,510000001283,
23.2521,,Segment,4,0,Image 1,1,1,100000006,510000001290,
29.1482,,Segment,4,1,Image 1,2,1,100000007,510000001299,
28.3024,,Segment,4,0,Image 1,1,1,100000007,510000001325,
23.9606,,Segment,4,2,Image 1,2,1,100000007,510000001339,
32.986,,Segment,4,1,Image 1,2,1,100000004,510000001346,
30.3694,,Segment,4,0,Image 1,1,1,100000004,510000001370,
28.0696,,Segment,4,3,Image 1,2,1,100000007,510000001374,
41.0689,,Segment,4,3,Image 1,1,1,100000005,510000001383,
41.6414,,Segment,4,1,Image 1,1,1,100000004,510000001395,
16.1903,,Segment,4,0,Image 1,1,1,100000007,510000001405,
46.6883,,Segment,4,2,Image 1,2,1,100000005,510000001429,
29.7612,,Segment,4,1,Image 1,2,1,100000007,510000001435,
27.7766,,Segment,4,1,Image 1,1,1,100000007,510000001437,
25.6526,,Segment,4,1,Image 1,2,1,100000005,510000001442,
32.222,,Segment,4,0,Image 1,1,1,100000007,510000001476,
23.8338,,Segment,4,0,Image 1,1,1,100000005,510000001499,
19.5389,,Segment,4,0,Image 1,1,1,100000004,510000001514,
