
Spine Attachment Pt Branching Angle
 ==================== 
Spine Attachment Pt Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
64.3374,°,Spine,5,2,1,100000007,610000001614,
58.4112,°,Spine,8,1,1,100000007,610000001623,
78.7667,°,Spine,2,2,1,100000005,610000001632,
71.2126,°,Spine,0,1,1,100000006,610000001633,
87.3394,°,Spine,7,2,1,100000007,610000001636,
71.4187,°,Spine,7,3,1,100000007,610000001637,
53.1019,°,Spine,6,3,1,100000007,610000001638,
97.5684,°,Spine,5,2,1,100000007,610000001639,
84.3409,°,Spine,8,1,1,100000007,610000001640,
41.9193,°,Spine,6,1,1,100000007,610000001642,
76.897,°,Spine,4,1,1,100000007,610000001643,
103.688,°,Spine,4,2,1,100000007,610000001644,
97.072,°,Spine,0,1,1,100000007,610000001645,
