
Spine Center Intensity Max Ch=2 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
157,,Spine,2,0,Image 1,1,1,100000006,610000001588,
47,,Spine,2,0,Image 1,1,1,100000006,610000001594,
64,,Spine,2,0,Image 1,1,1,100000006,610000001599,
157,,Spine,2,0,Image 1,1,1,100000006,610000001604,
46,,Spine,2,0,Image 1,1,1,100000006,610000001607,
92,,Spine,2,0,Image 1,1,1,100000007,610000001610,
125,,Spine,2,8,Image 1,1,1,100000007,610000001612,
24,,Spine,2,5,Image 1,2,1,100000007,610000001614,
164,,Spine,2,8,Image 1,1,1,100000007,610000001623,
85,,Spine,2,2,Image 1,2,1,100000005,610000001632,
106,,Spine,2,0,Image 1,1,1,100000006,610000001633,
107,,Spine,2,7,Image 1,2,1,100000007,610000001636,
23,,Spine,2,7,Image 1,3,1,100000007,610000001637,
124,,Spine,2,6,Image 1,3,1,100000007,610000001638,
38,,Spine,2,5,Image 1,2,1,100000007,610000001639,
139,,Spine,2,8,Image 1,1,1,100000007,610000001640,
125,,Spine,2,8,Image 1,1,1,100000007,610000001641,
91,,Spine,2,6,Image 1,1,1,100000007,610000001642,
56,,Spine,2,4,Image 1,1,1,100000007,610000001643,
68,,Spine,2,4,Image 1,2,1,100000007,610000001644,
89,,Spine,2,0,Image 1,1,1,100000007,610000001645,
