
Segment Intensity Median Ch=4 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
45.125,,Segment,4,7,Image 1,2,1,100000007,510000000800,
54.125,,Segment,4,6,Image 1,2,1,100000007,510000000811,
31.125,,Segment,4,5,Image 1,2,1,100000007,510000000868,
50.125,,Segment,4,4,Image 1,1,1,100000007,510000000911,
36.5625,,Segment,4,3,Image 1,1,1,100000007,510000000915,
43.0625,,Segment,4,2,Image 1,1,1,100000007,510000000921,
53.0625,,Segment,4,1,Image 1,1,1,100000007,510000000934,
44.125,,Segment,4,0,Image 1,1,1,100000007,510000000950,
68.625,,Segment,4,7,Image 1,3,1,100000007,510000000959,
30.125,,Segment,4,6,Image 1,3,1,100000007,510000000967,
29.5625,,Segment,4,9,Image 1,1,1,100000007,510000000973,
74.125,,Segment,4,8,Image 1,1,1,100000007,510000000999,
52.125,,Segment,4,7,Image 1,1,1,100000007,510000001004,
35.125,,Segment,4,6,Image 1,1,1,100000007,510000001059,
68.625,,Segment,4,5,Image 1,1,1,100000007,510000001081,
36.0625,,Segment,4,9,Image 1,2,1,100000007,510000001083,
38.125,,Segment,4,8,Image 1,2,1,100000007,510000001093,
37.0625,,Segment,4,7,Image 1,2,1,100000007,510000001095,
19.125,,Segment,4,6,Image 1,2,1,100000007,510000001102,
20.625,,Segment,4,0,Image 1,1,1,100000006,510000001127,
46.125,,Segment,4,0,Image 1,1,1,100000006,510000001173,
22.0625,,Segment,4,4,Image 1,2,1,100000007,510000001200,
43.125,,Segment,4,3,Image 1,2,1,100000005,510000001220,
58.125,,Segment,4,2,Image 1,1,1,100000005,510000001231,
53.125,,Segment,4,1,Image 1,1,1,100000005,510000001235,
27.0625,,Segment,4,0,Image 1,1,1,100000005,510000001245,
12.0625,,Segment,4,0,Image 1,1,1,100000005,510000001283,
19.0625,,Segment,4,0,Image 1,1,1,100000006,510000001290,
15.0625,,Segment,4,1,Image 1,2,1,100000007,510000001299,
53.625,,Segment,4,0,Image 1,1,1,100000007,510000001325,
24.0625,,Segment,4,2,Image 1,2,1,100000007,510000001339,
39.0625,,Segment,4,1,Image 1,2,1,100000004,510000001346,
24.125,,Segment,4,0,Image 1,1,1,100000004,510000001370,
36.0625,,Segment,4,3,Image 1,2,1,100000007,510000001374,
69.125,,Segment,4,3,Image 1,1,1,100000005,510000001383,
59.625,,Segment,4,1,Image 1,1,1,100000004,510000001395,
17.0312,,Segment,4,0,Image 1,1,1,100000007,510000001405,
73.125,,Segment,4,2,Image 1,2,1,100000005,510000001429,
18.125,,Segment,4,1,Image 1,2,1,100000007,510000001435,
32.5625,,Segment,4,1,Image 1,1,1,100000007,510000001437,
22.0625,,Segment,4,1,Image 1,2,1,100000005,510000001442,
33.0625,,Segment,4,0,Image 1,1,1,100000007,510000001476,
35.0625,,Segment,4,0,Image 1,1,1,100000005,510000001499,
20.0625,,Segment,4,0,Image 1,1,1,100000004,510000001514,
