
Spine Number of Voxel Ch=1 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
219,,Spine,1,0,Image 1,1,1,100000006,610000001588,
291,,Spine,1,0,Image 1,1,1,100000006,610000001594,
288,,Spine,1,0,Image 1,1,1,100000006,610000001599,
169,,Spine,1,0,Image 1,1,1,100000006,610000001604,
95,,Spine,1,0,Image 1,1,1,100000006,610000001607,
13,,Spine,1,0,Image 1,1,1,100000007,610000001610,
148,,Spine,1,8,Image 1,1,1,100000007,610000001612,
64,,Spine,1,5,Image 1,2,1,100000007,610000001614,
192,,Spine,1,8,Image 1,1,1,100000007,610000001623,
138,,Spine,1,2,Image 1,2,1,100000005,610000001632,
74,,Spine,1,0,Image 1,1,1,100000006,610000001633,
223,,Spine,1,7,Image 1,2,1,100000007,610000001636,
25,,Spine,1,7,Image 1,3,1,100000007,610000001637,
55,,Spine,1,6,Image 1,3,1,100000007,610000001638,
53,,Spine,1,5,Image 1,2,1,100000007,610000001639,
117,,Spine,1,8,Image 1,1,1,100000007,610000001640,
138,,Spine,1,8,Image 1,1,1,100000007,610000001641,
102,,Spine,1,6,Image 1,1,1,100000007,610000001642,
129,,Spine,1,4,Image 1,1,1,100000007,610000001643,
60,,Spine,1,4,Image 1,2,1,100000007,610000001644,
64,,Spine,1,0,Image 1,1,1,100000007,610000001645,
