
Soma Intensity StdDev Ch=1 Img=1
 ==================== 
Soma Intensity StdDev,Unit,Category,Channel,Image,Time,FilamentID,ID,
1.08319,,Soma,1,Image 1,1,100000003,800000073,
9.76499,,Soma,1,Image 1,1,100000004,800000074,
11.7101,,Soma,1,Image 1,1,100000005,800000075,
1.70617,,Soma,1,Image 1,1,100000006,800000076,
4.7874,,Soma,1,Image 1,1,100000007,800000077,
