
Spine Min Diameter
 ==================== 
Spine Min Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.300209,µm,Spine,9,2,1,100000000,610000005594,
0.318809,µm,Spine,9,2,1,100000000,610000005595,
0.2062,µm,Spine,9,2,1,100000000,610000005596,
0.249506,µm,Spine,10,4,1,100000000,610000005597,
0.488232,µm,Spine,7,2,1,100000000,610000005598,
0.206051,µm,Spine,9,2,1,100000000,610000005599,
0.322694,µm,Spine,8,2,1,100000000,610000005600,
0.389723,µm,Spine,7,1,1,100000000,610000005601,
0.253906,µm,Spine,12,6,1,100000000,610000005602,
0.33358,µm,Spine,7,3,1,100000000,610000005603,
0.24375,µm,Spine,5,3,1,100000000,610000005604,
0.365736,µm,Spine,0,1,1,100000000,610000005605,
0.290802,µm,Spine,5,3,1,100000000,610000005606,
0.392304,µm,Spine,5,2,1,100000000,610000005607,
0.338542,µm,Spine,4,2,1,100000000,610000005608,
0.319643,µm,Spine,3,2,1,100000000,610000005609,
0.214184,µm,Spine,3,2,1,100000000,610000005610,
0.178695,µm,Spine,1,2,1,100000000,610000005611,
0.284375,µm,Spine,0,1,1,100000000,610000005612,
0.330149,µm,Spine,1,1,1,100000000,610000005613,
0.239367,µm,Spine,0,1,1,100000000,610000005614,
0.239367,µm,Spine,0,1,1,100000000,610000005615,
0.265985,µm,Spine,9,3,1,100000000,610000005617,
0.314317,µm,Spine,7,3,1,100000000,610000005618,
0.21709,µm,Spine,4,1,1,100000000,610000005619,
0.444348,µm,Spine,2,1,1,100000000,610000005620,
0.271509,µm,Spine,1,1,1,100000000,610000005621,
0.46974,µm,Spine,1,1,1,100000000,610000005622,
0.225977,µm,Spine,4,3,1,100000000,610000005623,
0.26412,µm,Spine,4,3,1,100000000,610000005624,
0.232361,µm,Spine,4,3,1,100000000,610000005625,
0.252192,µm,Spine,4,3,1,100000000,610000005626,
0.264362,µm,Spine,4,4,1,100000000,610000005627,
0.19043,µm,Spine,4,4,1,100000000,610000005628,
0.284375,µm,Spine,2,2,1,100000000,610000005629,
0.232737,µm,Spine,14,6,1,100000001,610000005633,
0.203125,µm,Spine,13,6,1,100000001,610000005634,
0.40625,µm,Spine,13,6,1,100000001,610000005635,
0.3581,µm,Spine,10,6,1,100000001,610000005636,
0.269532,µm,Spine,10,6,1,100000001,610000005637,
0.270461,µm,Spine,8,5,1,100000001,610000005638,
0.220603,µm,Spine,6,3,1,100000001,610000005639,
0.376845,µm,Spine,12,4,1,100000001,610000005640,
0.323495,µm,Spine,12,4,1,100000001,610000005641,
0.24375,µm,Spine,12,4,1,100000001,610000005642,
0.354958,µm,Spine,12,4,1,100000001,610000005643,
0.1625,µm,Spine,12,3,1,100000001,610000005644,
0.319939,µm,Spine,10,4,1,100000001,610000005645,
0.213604,µm,Spine,10,3,1,100000001,610000005646,
0.481299,µm,Spine,10,3,1,100000001,610000005647,
0.293097,µm,Spine,6,3,1,100000001,610000005648,
0.338298,µm,Spine,6,3,1,100000001,610000005649,
0.262793,µm,Spine,6,3,1,100000001,610000005650,
0.325752,µm,Spine,6,3,1,100000001,610000005651,
0.279701,µm,Spine,6,3,1,100000001,610000005652,
0.295801,µm,Spine,6,3,1,100000001,610000005653,
0.347866,µm,Spine,5,3,1,100000001,610000005654,
0.210374,µm,Spine,5,3,1,100000001,610000005655,
0.213281,µm,Spine,5,4,1,100000001,610000005656,
0.502768,µm,Spine,2,1,1,100000001,610000005657,
0.203125,µm,Spine,2,2,1,100000001,610000005658,
0.366707,µm,Spine,1,2,1,100000001,610000005660,
0.329878,µm,Spine,1,2,1,100000001,610000005661,
0.458996,µm,Spine,0,1,1,100000001,610000005662,
0.454059,µm,Spine,0,1,1,100000001,610000005663,
0.225241,µm,Spine,0,1,1,100000001,610000005664,
0.221457,µm,Spine,1,2,1,100000001,610000005671,
0.249168,µm,Spine,1,2,1,100000001,610000005672,
0.359906,µm,Spine,0,1,1,100000001,610000005673,
0.386698,µm,Spine,0,1,1,100000001,610000005674,
0.311172,µm,Spine,0,1,1,100000001,610000005675,
0.301066,µm,Spine,4,3,1,100000002,610000005676,
0.20411,µm,Spine,4,3,1,100000002,610000005677,
0.282339,µm,Spine,4,3,1,100000002,610000005678,
0.24375,µm,Spine,3,3,1,100000002,610000005679,
0.29924,µm,Spine,2,2,1,100000002,610000005680,
0.254011,µm,Spine,8,3,1,100000002,610000005681,
0.324142,µm,Spine,6,2,1,100000002,610000005682,
0.182812,µm,Spine,4,1,1,100000002,610000005683,
0.300456,µm,Spine,4,1,1,100000002,610000005684,
0.1625,µm,Spine,3,1,1,100000002,610000005685,
0.240334,µm,Spine,2,1,1,100000002,610000005686,
0.25315,µm,Spine,0,1,1,100000003,610000005687,
0.282133,µm,Spine,0,1,1,100000003,610000005688,
0.331711,µm,Spine,0,1,1,100000003,610000005689,
0.325,µm,Spine,0,1,1,100000003,610000005690,
0.24375,µm,Spine,0,1,1,100000003,610000005691,
0.232206,µm,Spine,4,3,1,100000003,610000005692,
0.194473,µm,Spine,3,3,1,100000003,610000005693,
0.20083,µm,Spine,3,4,1,100000003,610000005694,
0.194238,µm,Spine,2,3,1,100000003,610000005695,
0.279744,µm,Spine,2,2,1,100000003,610000005696,
