
Spine Number of Voxel Ch=5 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
75,,Spine,5,0,Image 1,1,1,100000003,610000005335,
101,,Spine,5,0,Image 1,1,1,100000001,610000005337,
53,,Spine,5,10,Image 1,4,1,100000001,610000005341,
794,,Spine,5,0,Image 1,1,1,100000001,610000005348,
106,,Spine,5,1,Image 1,1,1,100000003,610000005352,
530,,Spine,5,0,Image 1,1,1,100000001,610000005357,
956,,Spine,5,0,Image 1,1,1,100000001,610000005363,
93,,Spine,5,0,Image 1,1,1,100000003,610000005365,
216,,Spine,5,0,Image 1,1,1,100000001,610000005367,
163,,Spine,5,6,Image 1,3,1,100000001,610000005370,
218,,Spine,5,6,Image 1,3,1,100000001,610000005377,
923,,Spine,5,0,Image 1,1,1,100000001,610000005381,
225,,Spine,5,6,Image 1,2,1,100000001,610000005384,
150,,Spine,5,2,Image 1,2,1,100000000,610000005386,
3658,,Spine,5,0,Image 1,1,1,100000001,610000005390,
210,,Spine,5,5,Image 1,1,1,100000000,610000005392,
674,,Spine,5,0,Image 1,1,1,100000001,610000005397,
117,,Spine,5,13,Image 1,4,1,100000000,610000005400,
80,,Spine,5,1,Image 1,2,1,100000001,610000005403,
215,,Spine,5,6,Image 1,3,1,100000001,610000005406,
55,,Spine,5,11,Image 1,4,1,100000001,610000005408,
930,,Spine,5,0,Image 1,1,1,100000001,610000005415,
47,,Spine,5,3,Image 1,3,1,100000003,610000005420,
153,,Spine,5,0,Image 1,1,1,100000001,610000005425,
59,,Spine,5,3,Image 1,2,1,100000002,610000005427,
781,,Spine,5,0,Image 1,1,1,100000001,610000005431,
908,,Spine,5,0,Image 1,1,1,100000001,610000005436,
215,,Spine,5,12,Image 1,4,1,100000001,610000005443,
156,,Spine,5,0,Image 1,1,1,100000000,610000005449,
226,,Spine,5,0,Image 1,1,1,100000001,610000005452,
844,,Spine,5,0,Image 1,1,1,100000001,610000005456,
343,,Spine,5,0,Image 1,1,1,100000001,610000005459,
114,,Spine,5,15,Image 1,7,1,100000001,610000005461,
109,,Spine,5,5,Image 1,2,1,100000002,610000005465,
578,,Spine,5,0,Image 1,1,1,100000001,610000005468,
39,,Spine,5,1,Image 1,2,1,100000000,610000005473,
365,,Spine,5,1,Image 1,2,1,100000000,610000005480,
132,,Spine,5,7,Image 1,2,1,100000000,610000005483,
252,,Spine,5,0,Image 1,1,1,100000001,610000005485,
157,,Spine,5,9,Image 1,2,1,100000000,610000005487,
1025,,Spine,5,0,Image 1,1,1,100000001,610000005489,
82,,Spine,5,5,Image 1,2,1,100000002,610000005496,
393,,Spine,5,0,Image 1,1,1,100000001,610000005499,
339,,Spine,5,0,Image 1,1,1,100000001,610000005501,
293,,Spine,5,2,Image 1,1,1,100000000,610000005503,
332,,Spine,5,0,Image 1,1,1,100000001,610000005507,
121,,Spine,5,0,Image 1,1,1,100000000,610000005509,
220,,Spine,5,0,Image 1,1,1,100000001,610000005514,
298,,Spine,5,0,Image 1,1,1,100000001,610000005516,
88,,Spine,5,3,Image 1,2,1,100000000,610000005520,
238,,Spine,5,1,Image 1,1,1,100000001,610000005522,
143,,Spine,5,0,Image 1,1,1,100000001,610000005525,
808,,Spine,5,0,Image 1,1,1,100000001,610000005531,
58,,Spine,5,1,Image 1,2,1,100000000,610000005540,
70,,Spine,5,0,Image 1,1,1,100000001,610000005542,
96,,Spine,5,0,Image 1,1,1,100000001,610000005546,
64,,Spine,5,0,Image 1,1,1,100000001,610000005554,
478,,Spine,5,0,Image 1,1,1,100000001,610000005559,
950,,Spine,5,0,Image 1,1,1,100000001,610000005561,
154,,Spine,5,10,Image 1,3,1,100000000,610000005587,
160,,Spine,5,13,Image 1,3,1,100000000,610000005588,
43,,Spine,5,12,Image 1,3,1,100000000,610000005589,
129,,Spine,5,11,Image 1,2,1,100000000,610000005590,
138,,Spine,5,12,Image 1,3,1,100000000,610000005591,
73,,Spine,5,11,Image 1,3,1,100000000,610000005592,
58,,Spine,5,11,Image 1,3,1,100000000,610000005593,
91,,Spine,5,9,Image 1,2,1,100000000,610000005594,
118,,Spine,5,9,Image 1,2,1,100000000,610000005595,
163,,Spine,5,9,Image 1,2,1,100000000,610000005596,
56,,Spine,5,10,Image 1,4,1,100000000,610000005597,
290,,Spine,5,7,Image 1,2,1,100000000,610000005598,
49,,Spine,5,9,Image 1,2,1,100000000,610000005599,
107,,Spine,5,8,Image 1,2,1,100000000,610000005600,
205,,Spine,5,7,Image 1,1,1,100000000,610000005601,
76,,Spine,5,12,Image 1,6,1,100000000,610000005602,
146,,Spine,5,7,Image 1,3,1,100000000,610000005603,
74,,Spine,5,5,Image 1,3,1,100000000,610000005604,
173,,Spine,5,0,Image 1,1,1,100000000,610000005605,
68,,Spine,5,5,Image 1,3,1,100000000,610000005606,
145,,Spine,5,5,Image 1,2,1,100000000,610000005607,
169,,Spine,5,4,Image 1,2,1,100000000,610000005608,
116,,Spine,5,3,Image 1,2,1,100000000,610000005609,
106,,Spine,5,3,Image 1,2,1,100000000,610000005610,
38,,Spine,5,1,Image 1,2,1,100000000,610000005611,
100,,Spine,5,0,Image 1,1,1,100000000,610000005612,
99,,Spine,5,1,Image 1,1,1,100000000,610000005613,
95,,Spine,5,0,Image 1,1,1,100000000,610000005614,
51,,Spine,5,0,Image 1,1,1,100000000,610000005615,
88,,Spine,5,9,Image 1,3,1,100000000,610000005617,
117,,Spine,5,7,Image 1,3,1,100000000,610000005618,
129,,Spine,5,4,Image 1,1,1,100000000,610000005619,
269,,Spine,5,2,Image 1,1,1,100000000,610000005620,
140,,Spine,5,1,Image 1,1,1,100000000,610000005621,
234,,Spine,5,1,Image 1,1,1,100000000,610000005622,
97,,Spine,5,4,Image 1,3,1,100000000,610000005623,
94,,Spine,5,4,Image 1,3,1,100000000,610000005624,
61,,Spine,5,4,Image 1,3,1,100000000,610000005625,
56,,Spine,5,4,Image 1,3,1,100000000,610000005626,
83,,Spine,5,4,Image 1,4,1,100000000,610000005627,
48,,Spine,5,4,Image 1,4,1,100000000,610000005628,
116,,Spine,5,2,Image 1,2,1,100000000,610000005629,
121,,Spine,5,14,Image 1,6,1,100000001,610000005633,
65,,Spine,5,13,Image 1,6,1,100000001,610000005634,
206,,Spine,5,13,Image 1,6,1,100000001,610000005635,
126,,Spine,5,10,Image 1,6,1,100000001,610000005636,
91,,Spine,5,10,Image 1,6,1,100000001,610000005637,
86,,Spine,5,8,Image 1,5,1,100000001,610000005638,
71,,Spine,5,6,Image 1,3,1,100000001,610000005639,
162,,Spine,5,12,Image 1,4,1,100000001,610000005640,
126,,Spine,5,12,Image 1,4,1,100000001,610000005641,
129,,Spine,5,12,Image 1,4,1,100000001,610000005642,
140,,Spine,5,12,Image 1,4,1,100000001,610000005643,
48,,Spine,5,12,Image 1,3,1,100000001,610000005644,
109,,Spine,5,10,Image 1,4,1,100000001,610000005645,
77,,Spine,5,10,Image 1,3,1,100000001,610000005646,
313,,Spine,5,10,Image 1,3,1,100000001,610000005647,
105,,Spine,5,6,Image 1,3,1,100000001,610000005648,
136,,Spine,5,6,Image 1,3,1,100000001,610000005649,
90,,Spine,5,6,Image 1,3,1,100000001,610000005650,
111,,Spine,5,6,Image 1,3,1,100000001,610000005651,
99,,Spine,5,6,Image 1,3,1,100000001,610000005652,
130,,Spine,5,6,Image 1,3,1,100000001,610000005653,
126,,Spine,5,5,Image 1,3,1,100000001,610000005654,
60,,Spine,5,5,Image 1,3,1,100000001,610000005655,
68,,Spine,5,5,Image 1,4,1,100000001,610000005656,
380,,Spine,5,2,Image 1,1,1,100000001,610000005657,
67,,Spine,5,2,Image 1,2,1,100000001,610000005658,
163,,Spine,5,1,Image 1,2,1,100000001,610000005660,
126,,Spine,5,1,Image 1,2,1,100000001,610000005661,
304,,Spine,5,0,Image 1,1,1,100000001,610000005662,
649,,Spine,5,0,Image 1,1,1,100000001,610000005663,
83,,Spine,5,0,Image 1,1,1,100000001,610000005664,
39,,Spine,5,1,Image 1,2,1,100000001,610000005671,
43,,Spine,5,1,Image 1,2,1,100000001,610000005672,
105,,Spine,5,0,Image 1,1,1,100000001,610000005673,
106,,Spine,5,0,Image 1,1,1,100000001,610000005674,
188,,Spine,5,0,Image 1,1,1,100000001,610000005675,
134,,Spine,5,4,Image 1,3,1,100000002,610000005676,
101,,Spine,5,4,Image 1,3,1,100000002,610000005677,
100,,Spine,5,4,Image 1,3,1,100000002,610000005678,
56,,Spine,5,3,Image 1,3,1,100000002,610000005679,
104,,Spine,5,2,Image 1,2,1,100000002,610000005680,
87,,Spine,5,8,Image 1,3,1,100000002,610000005681,
124,,Spine,5,6,Image 1,2,1,100000002,610000005682,
89,,Spine,5,4,Image 1,1,1,100000002,610000005683,
148,,Spine,5,4,Image 1,1,1,100000002,610000005684,
76,,Spine,5,3,Image 1,1,1,100000002,610000005685,
68,,Spine,5,2,Image 1,1,1,100000002,610000005686,
55,,Spine,5,0,Image 1,1,1,100000003,610000005687,
61,,Spine,5,0,Image 1,1,1,100000003,610000005688,
134,,Spine,5,0,Image 1,1,1,100000003,610000005689,
139,,Spine,5,0,Image 1,1,1,100000003,610000005690,
99,,Spine,5,0,Image 1,1,1,100000003,610000005691,
60,,Spine,5,4,Image 1,3,1,100000003,610000005692,
57,,Spine,5,3,Image 1,3,1,100000003,610000005693,
43,,Spine,5,3,Image 1,4,1,100000003,610000005694,
71,,Spine,5,2,Image 1,3,1,100000003,610000005695,
99,,Spine,5,2,Image 1,2,1,100000003,610000005696,
