
Spine Center Intensity Mean Ch=2 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
104,,Spine,2,10,Image 1,6,1,100000001,610000005636,
58.5,,Spine,2,10,Image 1,6,1,100000001,610000005637,
75.5,,Spine,2,8,Image 1,5,1,100000001,610000005638,
59,,Spine,2,6,Image 1,3,1,100000001,610000005639,
92.5,,Spine,2,12,Image 1,4,1,100000001,610000005640,
101.5,,Spine,2,12,Image 1,4,1,100000001,610000005641,
56,,Spine,2,12,Image 1,4,1,100000001,610000005642,
74,,Spine,2,12,Image 1,4,1,100000001,610000005643,
40,,Spine,2,12,Image 1,3,1,100000001,610000005644,
47,,Spine,2,10,Image 1,4,1,100000001,610000005645,
65.5,,Spine,2,10,Image 1,3,1,100000001,610000005646,
108.5,,Spine,2,10,Image 1,3,1,100000001,610000005647,
49,,Spine,2,6,Image 1,3,1,100000001,610000005648,
70.5,,Spine,2,6,Image 1,3,1,100000001,610000005649,
59,,Spine,2,6,Image 1,3,1,100000001,610000005650,
113,,Spine,2,6,Image 1,3,1,100000001,610000005651,
109.5,,Spine,2,6,Image 1,3,1,100000001,610000005652,
80,,Spine,2,6,Image 1,3,1,100000001,610000005653,
82.5,,Spine,2,5,Image 1,3,1,100000001,610000005654,
49,,Spine,2,5,Image 1,3,1,100000001,610000005655,
63.5,,Spine,2,5,Image 1,4,1,100000001,610000005656,
89,,Spine,2,2,Image 1,1,1,100000001,610000005657,
53,,Spine,2,2,Image 1,2,1,100000001,610000005658,
67,,Spine,2,1,Image 1,2,1,100000001,610000005660,
71.5,,Spine,2,1,Image 1,2,1,100000001,610000005661,
116.5,,Spine,2,0,Image 1,1,1,100000001,610000005662,
84.5,,Spine,2,0,Image 1,1,1,100000001,610000005663,
32,,Spine,2,0,Image 1,1,1,100000001,610000005664,
36,,Spine,2,1,Image 1,2,1,100000001,610000005671,
72,,Spine,2,1,Image 1,2,1,100000001,610000005672,
162.5,,Spine,2,0,Image 1,1,1,100000001,610000005673,
153.5,,Spine,2,0,Image 1,1,1,100000001,610000005674,
84,,Spine,2,0,Image 1,1,1,100000001,610000005675,
55.5,,Spine,2,4,Image 1,3,1,100000002,610000005676,
80,,Spine,2,4,Image 1,3,1,100000002,610000005677,
50,,Spine,2,4,Image 1,3,1,100000002,610000005678,
32,,Spine,2,3,Image 1,3,1,100000002,610000005679,
118.5,,Spine,2,2,Image 1,2,1,100000002,610000005680,
49.5,,Spine,2,8,Image 1,3,1,100000002,610000005681,
34,,Spine,2,6,Image 1,2,1,100000002,610000005682,
51.5,,Spine,2,4,Image 1,1,1,100000002,610000005683,
88.5,,Spine,2,4,Image 1,1,1,100000002,610000005684,
35,,Spine,2,3,Image 1,1,1,100000002,610000005685,
73,,Spine,2,2,Image 1,1,1,100000002,610000005686,
70,,Spine,2,0,Image 1,1,1,100000003,610000005687,
68.5,,Spine,2,0,Image 1,1,1,100000003,610000005688,
55.5,,Spine,2,0,Image 1,1,1,100000003,610000005689,
80.5,,Spine,2,0,Image 1,1,1,100000003,610000005690,
102.5,,Spine,2,0,Image 1,1,1,100000003,610000005691,
47,,Spine,2,4,Image 1,3,1,100000003,610000005692,
93.5,,Spine,2,3,Image 1,3,1,100000003,610000005693,
74.5,,Spine,2,3,Image 1,4,1,100000003,610000005694,
49,,Spine,2,2,Image 1,3,1,100000003,610000005695,
97,,Spine,2,2,Image 1,2,1,100000003,610000005696,
