
Spine Center Intensity Median Ch=2 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
18.5625,,Spine,2,10,Image 1,4,1,100000000,610000005085,
33.0625,,Spine,2,5,Image 1,3,1,100000000,610000005089,
26.0313,,Spine,2,12,Image 1,3,1,100000000,610000005092,
31.0625,,Spine,2,14,Image 1,6,1,100000001,610000005096,
31.5625,,Spine,2,6,Image 1,3,1,100000000,610000005101,
58.0625,,Spine,2,1,Image 1,1,1,100000001,610000005106,
46.0625,,Spine,2,10,Image 1,6,1,100000001,610000005109,
62.0312,,Spine,2,11,Image 1,3,1,100000000,610000005121,
21.5625,,Spine,2,10,Image 1,6,1,100000001,610000005124,
38.0625,,Spine,2,6,Image 1,3,1,100000001,610000005127,
28.5312,,Spine,2,5,Image 1,3,1,100000000,610000005132,
32.0625,,Spine,2,0,Image 1,1,1,100000000,610000005136,
39.0078,,Spine,2,4,Image 1,2,1,100000000,610000005138,
47.5625,,Spine,2,4,Image 1,1,1,100000002,610000005141,
40.0625,,Spine,2,3,Image 1,3,1,100000003,610000005143,
26.0625,,Spine,2,7,Image 1,3,1,100000000,610000005145,
26.5625,,Spine,2,0,Image 1,1,1,100000003,610000005148,
27.0312,,Spine,2,5,Image 1,3,1,100000000,610000005151,
28.0156,,Spine,2,3,Image 1,3,1,100000002,610000005153,
28.125,,Spine,2,1,Image 1,2,1,100000001,610000005155,
37.0625,,Spine,2,7,Image 1,3,1,100000000,610000005157,
38.0625,,Spine,2,4,Image 1,3,1,100000000,610000005160,
17.0078,,Spine,2,11,Image 1,4,1,100000001,610000005162,
39.0625,,Spine,2,13,Image 1,3,1,100000000,610000005166,
43.0312,,Spine,2,8,Image 1,3,1,100000000,610000005169,
16.0625,,Spine,2,2,Image 1,3,1,100000003,610000005171,
127.031,,Spine,2,0,Image 1,1,1,100000001,610000005180,
31.0625,,Spine,2,5,Image 1,2,1,100000002,610000005184,
64.0312,,Spine,2,0,Image 1,1,1,100000001,610000005189,
47.5625,,Spine,2,12,Image 1,6,1,100000001,610000005192,
59.0625,,Spine,2,12,Image 1,3,1,100000001,610000005196,
17.0625,,Spine,2,9,Image 1,3,1,100000001,610000005198,
19.0312,,Spine,2,9,Image 1,5,1,100000001,610000005200,
28.0312,,Spine,2,9,Image 1,4,1,100000000,610000005202,
20.125,,Spine,2,8,Image 1,3,1,100000000,610000005205,
133.031,,Spine,2,0,Image 1,1,1,100000001,610000005214,
49,,Spine,2,4,Image 1,2,1,100000000,610000005216,
27.0312,,Spine,2,2,Image 1,2,1,100000000,610000005219,
91.5625,,Spine,2,0,Image 1,1,1,100000001,610000005225,
27.0078,,Spine,2,5,Image 1,3,1,100000002,610000005227,
75.0625,,Spine,2,9,Image 1,2,1,100000000,610000005231,
59.0312,,Spine,2,0,Image 1,1,1,100000001,610000005233,
56.5625,,Spine,2,4,Image 1,3,1,100000002,610000005237,
49.0156,,Spine,2,8,Image 1,3,1,100000002,610000005239,
28.0625,,Spine,2,5,Image 1,1,1,100000000,610000005242,
66.125,,Spine,2,2,Image 1,2,1,100000003,610000005246,
45.0312,,Spine,2,3,Image 1,3,1,100000002,610000005248,
56.0312,,Spine,2,5,Image 1,2,1,100000002,610000005250,
60.0625,,Spine,2,3,Image 1,2,1,100000000,610000005252,
38.0625,,Spine,2,0,Image 1,1,1,100000003,610000005254,
43.5039,,Spine,2,10,Image 1,6,1,100000001,610000005257,
57.5625,,Spine,2,1,Image 1,2,1,100000001,610000005260,
55.5625,,Spine,2,5,Image 1,4,1,100000001,610000005263,
128.125,,Spine,2,0,Image 1,1,1,100000001,610000005270,
48.0156,,Spine,2,11,Image 1,6,1,100000001,610000005272,
45.0312,,Spine,2,10,Image 1,6,1,100000000,610000005275,
28.0312,,Spine,2,9,Image 1,5,1,100000000,610000005277,
94.0312,,Spine,2,0,Image 1,1,1,100000001,610000005282,
54.0625,,Spine,2,9,Image 1,3,1,100000001,610000005284,
83.0625,,Spine,2,0,Image 1,1,1,100000001,610000005289,
91.125,,Spine,2,1,Image 1,1,1,100000000,610000005292,
61.0312,,Spine,2,4,Image 1,4,1,100000003,610000005294,
63.0625,,Spine,2,8,Image 1,4,1,100000001,610000005296,
73.0156,,Spine,2,6,Image 1,2,1,100000002,610000005298,
65.0312,,Spine,2,0,Image 1,1,1,100000001,610000005301,
42.0312,,Spine,2,1,Image 1,2,1,100000000,610000005304,
48.0312,,Spine,2,13,Image 1,3,1,100000000,610000005306,
59.5625,,Spine,2,10,Image 1,3,1,100000001,610000005309,
35.125,,Spine,2,5,Image 1,3,1,100000000,610000005311,
37.0156,,Spine,2,2,Image 1,2,1,100000000,610000005314,
62.5312,,Spine,2,11,Image 1,3,1,100000000,610000005319,
55.0625,,Spine,2,7,Image 1,3,1,100000000,610000005322,
77.5312,,Spine,2,7,Image 1,2,1,100000000,610000005326,
93.625,,Spine,2,0,Image 1,1,1,100000003,610000005329,
49.0625,,Spine,2,11,Image 1,3,1,100000000,610000005333,
49.0312,,Spine,2,0,Image 1,1,1,100000003,610000005335,
32.0312,,Spine,2,0,Image 1,1,1,100000001,610000005337,
15.0312,,Spine,2,10,Image 1,4,1,100000001,610000005341,
134.031,,Spine,2,0,Image 1,1,1,100000001,610000005348,
66.5312,,Spine,2,1,Image 1,1,1,100000003,610000005352,
134.031,,Spine,2,0,Image 1,1,1,100000001,610000005357,
127.062,,Spine,2,0,Image 1,1,1,100000001,610000005363,
79.0625,,Spine,2,0,Image 1,1,1,100000003,610000005365,
58.125,,Spine,2,0,Image 1,1,1,100000001,610000005367,
62.0312,,Spine,2,6,Image 1,3,1,100000001,610000005370,
90.0625,,Spine,2,6,Image 1,3,1,100000001,610000005377,
116.062,,Spine,2,0,Image 1,1,1,100000001,610000005381,
57.0625,,Spine,2,6,Image 1,2,1,100000001,610000005384,
56.0625,,Spine,2,2,Image 1,2,1,100000000,610000005386,
64.5078,,Spine,2,0,Image 1,1,1,100000001,610000005390,
64.0625,,Spine,2,5,Image 1,1,1,100000000,610000005392,
127.031,,Spine,2,0,Image 1,1,1,100000001,610000005397,
71.0625,,Spine,2,13,Image 1,4,1,100000000,610000005400,
53.0312,,Spine,2,1,Image 1,2,1,100000001,610000005403,
70.0156,,Spine,2,6,Image 1,3,1,100000001,610000005406,
35.125,,Spine,2,11,Image 1,4,1,100000001,610000005408,
138.062,,Spine,2,0,Image 1,1,1,100000001,610000005415,
31.0625,,Spine,2,3,Image 1,3,1,100000003,610000005420,
118.031,,Spine,2,0,Image 1,1,1,100000001,610000005425,
89.0312,,Spine,2,3,Image 1,2,1,100000002,610000005427,
113.531,,Spine,2,0,Image 1,1,1,100000001,610000005431,
95.0156,,Spine,2,0,Image 1,1,1,100000001,610000005436,
