
Spine Center Intensity Max Ch=1 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4,,Spine,1,0,Image 1,1,1,100000001,610000005425,
6,,Spine,1,3,Image 1,2,1,100000002,610000005427,
4,,Spine,1,0,Image 1,1,1,100000001,610000005431,
5,,Spine,1,0,Image 1,1,1,100000001,610000005436,
4,,Spine,1,12,Image 1,4,1,100000001,610000005443,
4,,Spine,1,0,Image 1,1,1,100000000,610000005449,
3,,Spine,1,0,Image 1,1,1,100000001,610000005452,
4,,Spine,1,0,Image 1,1,1,100000001,610000005456,
34,,Spine,1,0,Image 1,1,1,100000001,610000005459,
7,,Spine,1,15,Image 1,7,1,100000001,610000005461,
6,,Spine,1,5,Image 1,2,1,100000002,610000005465,
5,,Spine,1,0,Image 1,1,1,100000001,610000005468,
9,,Spine,1,1,Image 1,2,1,100000000,610000005473,
19,,Spine,1,1,Image 1,2,1,100000000,610000005480,
4,,Spine,1,7,Image 1,2,1,100000000,610000005483,
2,,Spine,1,0,Image 1,1,1,100000001,610000005485,
5,,Spine,1,9,Image 1,2,1,100000000,610000005487,
5,,Spine,1,0,Image 1,1,1,100000001,610000005489,
3,,Spine,1,5,Image 1,2,1,100000002,610000005496,
2,,Spine,1,0,Image 1,1,1,100000001,610000005499,
4,,Spine,1,0,Image 1,1,1,100000001,610000005501,
4,,Spine,1,2,Image 1,1,1,100000000,610000005503,
34,,Spine,1,0,Image 1,1,1,100000001,610000005507,
4,,Spine,1,0,Image 1,1,1,100000000,610000005509,
2,,Spine,1,0,Image 1,1,1,100000001,610000005514,
23,,Spine,1,0,Image 1,1,1,100000001,610000005516,
5,,Spine,1,3,Image 1,2,1,100000000,610000005520,
2,,Spine,1,1,Image 1,1,1,100000001,610000005522,
2,,Spine,1,0,Image 1,1,1,100000001,610000005525,
1,,Spine,1,0,Image 1,1,1,100000001,610000005531,
10,,Spine,1,1,Image 1,2,1,100000000,610000005540,
2,,Spine,1,0,Image 1,1,1,100000001,610000005542,
12,,Spine,1,0,Image 1,1,1,100000001,610000005546,
3,,Spine,1,0,Image 1,1,1,100000001,610000005554,
23,,Spine,1,0,Image 1,1,1,100000001,610000005559,
6,,Spine,1,0,Image 1,1,1,100000001,610000005561,
6,,Spine,1,10,Image 1,3,1,100000000,610000005587,
2,,Spine,1,13,Image 1,3,1,100000000,610000005588,
7,,Spine,1,12,Image 1,3,1,100000000,610000005589,
4,,Spine,1,11,Image 1,2,1,100000000,610000005590,
7,,Spine,1,12,Image 1,3,1,100000000,610000005591,
7,,Spine,1,11,Image 1,3,1,100000000,610000005592,
3,,Spine,1,11,Image 1,3,1,100000000,610000005593,
5,,Spine,1,9,Image 1,2,1,100000000,610000005594,
3,,Spine,1,9,Image 1,2,1,100000000,610000005595,
2,,Spine,1,9,Image 1,2,1,100000000,610000005596,
4,,Spine,1,10,Image 1,4,1,100000000,610000005597,
5,,Spine,1,7,Image 1,2,1,100000000,610000005598,
5,,Spine,1,9,Image 1,2,1,100000000,610000005599,
8,,Spine,1,8,Image 1,2,1,100000000,610000005600,
10,,Spine,1,7,Image 1,1,1,100000000,610000005601,
5,,Spine,1,12,Image 1,6,1,100000000,610000005602,
5,,Spine,1,7,Image 1,3,1,100000000,610000005603,
3,,Spine,1,5,Image 1,3,1,100000000,610000005604,
6,,Spine,1,0,Image 1,1,1,100000000,610000005605,
4,,Spine,1,5,Image 1,3,1,100000000,610000005606,
4,,Spine,1,5,Image 1,2,1,100000000,610000005607,
13,,Spine,1,4,Image 1,2,1,100000000,610000005608,
6,,Spine,1,3,Image 1,2,1,100000000,610000005609,
7,,Spine,1,3,Image 1,2,1,100000000,610000005610,
7,,Spine,1,1,Image 1,2,1,100000000,610000005611,
8,,Spine,1,0,Image 1,1,1,100000000,610000005612,
6,,Spine,1,1,Image 1,1,1,100000000,610000005613,
3,,Spine,1,0,Image 1,1,1,100000000,610000005614,
10,,Spine,1,0,Image 1,1,1,100000000,610000005615,
5,,Spine,1,9,Image 1,3,1,100000000,610000005617,
6,,Spine,1,7,Image 1,3,1,100000000,610000005618,
6,,Spine,1,4,Image 1,1,1,100000000,610000005619,
3,,Spine,1,2,Image 1,1,1,100000000,610000005620,
3,,Spine,1,1,Image 1,1,1,100000000,610000005621,
1,,Spine,1,1,Image 1,1,1,100000000,610000005622,
2,,Spine,1,4,Image 1,3,1,100000000,610000005623,
3,,Spine,1,4,Image 1,3,1,100000000,610000005624,
7,,Spine,1,4,Image 1,3,1,100000000,610000005625,
8,,Spine,1,4,Image 1,3,1,100000000,610000005626,
5,,Spine,1,4,Image 1,4,1,100000000,610000005627,
5,,Spine,1,4,Image 1,4,1,100000000,610000005628,
6,,Spine,1,2,Image 1,2,1,100000000,610000005629,
2,,Spine,1,14,Image 1,6,1,100000001,610000005633,
5,,Spine,1,13,Image 1,6,1,100000001,610000005634,
3,,Spine,1,13,Image 1,6,1,100000001,610000005635,
4,,Spine,1,10,Image 1,6,1,100000001,610000005636,
6,,Spine,1,10,Image 1,6,1,100000001,610000005637,
7,,Spine,1,8,Image 1,5,1,100000001,610000005638,
10,,Spine,1,6,Image 1,3,1,100000001,610000005639,
4,,Spine,1,12,Image 1,4,1,100000001,610000005640,
4,,Spine,1,12,Image 1,4,1,100000001,610000005641,
5,,Spine,1,12,Image 1,4,1,100000001,610000005642,
2,,Spine,1,12,Image 1,4,1,100000001,610000005643,
7,,Spine,1,12,Image 1,3,1,100000001,610000005644,
5,,Spine,1,10,Image 1,4,1,100000001,610000005645,
7,,Spine,1,10,Image 1,3,1,100000001,610000005646,
6,,Spine,1,10,Image 1,3,1,100000001,610000005647,
3,,Spine,1,6,Image 1,3,1,100000001,610000005648,
3,,Spine,1,6,Image 1,3,1,100000001,610000005649,
3,,Spine,1,6,Image 1,3,1,100000001,610000005650,
3,,Spine,1,6,Image 1,3,1,100000001,610000005651,
6,,Spine,1,6,Image 1,3,1,100000001,610000005652,
4,,Spine,1,6,Image 1,3,1,100000001,610000005653,
2,,Spine,1,5,Image 1,3,1,100000001,610000005654,
4,,Spine,1,5,Image 1,3,1,100000001,610000005655,
5,,Spine,1,5,Image 1,4,1,100000001,610000005656,
6,,Spine,1,2,Image 1,1,1,100000001,610000005657,
5,,Spine,1,2,Image 1,2,1,100000001,610000005658,
3,,Spine,1,1,Image 1,2,1,100000001,610000005660,
3,,Spine,1,1,Image 1,2,1,100000001,610000005661,
3,,Spine,1,0,Image 1,1,1,100000001,610000005662,
11,,Spine,1,0,Image 1,1,1,100000001,610000005663,
2,,Spine,1,0,Image 1,1,1,100000001,610000005664,
6,,Spine,1,1,Image 1,2,1,100000001,610000005671,
8,,Spine,1,1,Image 1,2,1,100000001,610000005672,
5,,Spine,1,0,Image 1,1,1,100000001,610000005673,
5,,Spine,1,0,Image 1,1,1,100000001,610000005674,
3,,Spine,1,0,Image 1,1,1,100000001,610000005675,
3,,Spine,1,4,Image 1,3,1,100000002,610000005676,
5,,Spine,1,4,Image 1,3,1,100000002,610000005677,
2,,Spine,1,4,Image 1,3,1,100000002,610000005678,
3,,Spine,1,3,Image 1,3,1,100000002,610000005679,
7,,Spine,1,2,Image 1,2,1,100000002,610000005680,
3,,Spine,1,8,Image 1,3,1,100000002,610000005681,
5,,Spine,1,6,Image 1,2,1,100000002,610000005682,
5,,Spine,1,4,Image 1,1,1,100000002,610000005683,
3,,Spine,1,4,Image 1,1,1,100000002,610000005684,
11,,Spine,1,3,Image 1,1,1,100000002,610000005685,
4,,Spine,1,2,Image 1,1,1,100000002,610000005686,
5,,Spine,1,0,Image 1,1,1,100000003,610000005687,
6,,Spine,1,0,Image 1,1,1,100000003,610000005688,
3,,Spine,1,0,Image 1,1,1,100000003,610000005689,
3,,Spine,1,0,Image 1,1,1,100000003,610000005690,
4,,Spine,1,0,Image 1,1,1,100000003,610000005691,
6,,Spine,1,4,Image 1,3,1,100000003,610000005692,
3,,Spine,1,3,Image 1,3,1,100000003,610000005693,
4,,Spine,1,3,Image 1,4,1,100000003,610000005694,
5,,Spine,1,2,Image 1,3,1,100000003,610000005695,
4,,Spine,1,2,Image 1,2,1,100000003,610000005696,
