
Segment Center Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.87596,,Segment,1,14,Image 1,6,1,100000001,510000000053,
1.31138,,Segment,1,13,Image 1,6,1,100000001,510000000086,
1.88562,,Segment,1,12,Image 1,6,1,100000001,510000000091,
1.27775,,Segment,1,11,Image 1,6,1,100000001,510000000097,
0.942809,,Segment,1,10,Image 1,5,1,100000001,510000000099,
1.32581,,Segment,1,9,Image 1,5,1,100000001,510000000115,
2.72918,,Segment,1,8,Image 1,4,1,100000001,510000000171,
3.59421,,Segment,1,7,Image 1,4,1,100000001,510000000184,
3.45382,,Segment,1,6,Image 1,4,1,100000001,510000000198,
2.08803,,Segment,1,5,Image 1,3,1,100000001,510000000214,
1.69967,,Segment,1,4,Image 1,2,1,100000001,510000000216,
5.58211,,Segment,1,3,Image 1,2,1,100000001,510000000225,
5.58512,,Segment,1,2,Image 1,1,1,100000001,510000000249,
1.58114,,Segment,1,1,Image 1,1,1,100000001,510000000264,
1.29363,,Segment,1,0,Image 1,1,1,100000001,510000000276,
2.4074,,Segment,1,15,Image 1,8,1,100000001,510000000304,
1.58016,,Segment,1,14,Image 1,7,1,100000001,510000000321,
3.33374,,Segment,1,15,Image 1,7,1,100000001,510000000347,
0.816497,,Segment,1,11,Image 1,7,1,100000001,510000000354,
2.0608,,Segment,1,10,Image 1,6,1,100000001,510000000402,
1.08972,,Segment,1,11,Image 1,6,1,100000001,510000000405,
1.16592,,Segment,1,12,Image 1,7,1,100000001,510000000412,
1.16619,,Segment,1,13,Image 1,7,1,100000001,510000000416,
1.62481,,Segment,1,11,Image 1,5,1,100000001,510000000420,
1.68508,,Segment,1,12,Image 1,4,1,100000000,510000000430,
1.63723,,Segment,1,11,Image 1,3,1,100000000,510000000452,
2.49673,,Segment,1,10,Image 1,3,1,100000000,510000000494,
1.62921,,Segment,1,9,Image 1,2,1,100000000,510000000547,
1.28565,,Segment,1,8,Image 1,2,1,100000000,510000000557,
1.75545,,Segment,1,7,Image 1,2,1,100000000,510000000581,
6.46838,,Segment,1,6,Image 1,1,1,100000000,510000000590,
2.33238,,Segment,1,5,Image 1,1,1,100000000,510000000599,
2.49687,,Segment,1,4,Image 1,1,1,100000000,510000000606,
2.0548,,Segment,1,3,Image 1,1,1,100000000,510000000608,
1.35647,,Segment,1,2,Image 1,1,1,100000000,510000000612,
0.880631,,Segment,1,1,Image 1,1,1,100000000,510000000618,
2.44949,,Segment,1,0,Image 1,1,1,100000000,510000000641,
1.10554,,Segment,1,12,Image 1,3,1,100000000,510000000648,
1.76383,,Segment,1,11,Image 1,4,1,100000000,510000000656,
2,,Segment,1,11,Image 1,5,1,100000000,510000000671,
1.46482,,Segment,1,10,Image 1,4,1,100000000,510000000712,
1.45774,,Segment,1,9,Image 1,3,1,100000000,510000000727,
1.47564,,Segment,1,11,Image 1,4,1,100000000,510000000742,
1.99555,,Segment,1,8,Image 1,4,1,100000002,510000000757,
1.5,,Segment,1,7,Image 1,4,1,100000002,510000000760,
1.95948,,Segment,1,6,Image 1,4,1,100000002,510000000798,
1.35144,,Segment,1,5,Image 1,3,1,100000002,510000000826,
1.8795,,Segment,1,4,Image 1,3,1,100000002,510000000862,
2.15639,,Segment,1,3,Image 1,2,1,100000002,510000000891,
3.33939,,Segment,1,2,Image 1,2,1,100000002,510000000923,
0.816497,,Segment,1,1,Image 1,1,1,100000002,510000000925,
1.69967,,Segment,1,0,Image 1,1,1,100000002,510000000937,
1.80278,,Segment,1,7,Image 1,5,1,100000002,510000000969,
1.49071,,Segment,1,8,Image 1,5,1,100000002,510000000974,
0.816497,,Segment,1,6,Image 1,3,1,100000002,510000000976,
2.54403,,Segment,1,0,Image 1,1,1,100000001,510000001022,
1.78203,,Segment,1,8,Image 1,3,1,100000002,510000001073,
1.7529,,Segment,1,7,Image 1,3,1,100000002,510000001089,
2.04925,,Segment,1,6,Image 1,2,1,100000002,510000001107,
1.74978,,Segment,1,5,Image 1,2,1,100000002,510000001115,
2.21451,,Segment,1,4,Image 1,1,1,100000002,510000001175,
2.49444,,Segment,1,3,Image 1,1,1,100000002,510000001177,
1.08972,,Segment,1,2,Image 1,1,1,100000002,510000001180,
0.8,,Segment,1,8,Image 1,4,1,100000002,510000001184,
1.89179,,Segment,1,0,Image 1,1,1,100000003,510000001249,
1.11803,,Segment,1,7,Image 1,2,1,100000002,510000001258,
4.0586,,Segment,1,1,Image 1,2,1,100000002,510000001272,
1.49666,,Segment,1,0,Image 1,1,1,100000002,510000001285,
2.49898,,Segment,1,9,Image 1,4,1,100000000,510000001291,
0.687184,,Segment,1,8,Image 1,3,1,100000000,510000001296,
1.38505,,Segment,1,7,Image 1,3,1,100000000,510000001302,
2.18404,,Segment,1,6,Image 1,3,1,100000000,510000001332,
2.38217,,Segment,1,5,Image 1,2,1,100000000,510000001348,
2.12633,,Segment,1,4,Image 1,1,1,100000000,510000001420,
1.42385,,Segment,1,3,Image 1,1,1,100000000,510000001435,
1.96889,,Segment,1,2,Image 1,1,1,100000000,510000001443,
2.4062,,Segment,1,1,Image 1,1,1,100000000,510000001473,
2.7701,,Segment,1,0,Image 1,1,1,100000000,510000001484,
2.19497,,Segment,1,13,Image 1,4,1,100000000,510000001541,
2.299,,Segment,1,12,Image 1,3,1,100000000,510000001596,
1.83605,,Segment,1,11,Image 1,2,1,100000000,510000001611,
1.77281,,Segment,1,10,Image 1,2,1,100000000,510000001617,
1.78174,,Segment,1,13,Image 1,3,1,100000000,510000001637,
1.54919,,Segment,1,12,Image 1,4,1,100000001,510000001651,
3.03837,,Segment,1,11,Image 1,4,1,100000001,510000001715,
1.97158,,Segment,1,10,Image 1,3,1,100000001,510000001790,
1.56205,,Segment,1,9,Image 1,2,1,100000001,510000001799,
1.78999,,Segment,1,8,Image 1,2,1,100000001,510000001812,
2.11891,,Segment,1,7,Image 1,2,1,100000001,510000001818,
1.74997,,Segment,1,6,Image 1,2,1,100000001,510000001840,
1.86529,,Segment,1,5,Image 1,2,1,100000001,510000001852,
1.59079,,Segment,1,12,Image 1,5,1,100000001,510000001860,
1.77063,,Segment,1,12,Image 1,3,1,100000001,510000001924,
0.748331,,Segment,1,11,Image 1,3,1,100000001,510000001928,
2.81468,,Segment,1,10,Image 1,4,1,100000001,510000001946,
1.88554,,Segment,1,9,Image 1,3,1,100000001,510000001989,
1.63246,,Segment,1,8,Image 1,3,1,100000001,510000002012,
1.90577,,Segment,1,10,Image 1,4,1,100000000,510000002047,
2.36841,,Segment,1,9,Image 1,3,1,100000000,510000002054,
1.59986,,Segment,1,12,Image 1,4,1,100000001,510000002072,
1.95959,,Segment,1,13,Image 1,6,1,100000000,510000002076,
1.82667,,Segment,1,12,Image 1,5,1,100000000,510000002103,
1.46426,,Segment,1,11,Image 1,5,1,100000000,510000002121,
1.55233,,Segment,1,10,Image 1,5,1,100000000,510000002132,
1.67266,,Segment,1,9,Image 1,5,1,100000000,510000002150,
2.51661,,Segment,1,8,Image 1,4,1,100000000,510000002167,
