
Segment Center Intensity Max Ch=4 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
153,,Segment,4,14,Image 1,6,1,100000001,510000000053,
111,,Segment,4,13,Image 1,6,1,100000001,510000000086,
117,,Segment,4,12,Image 1,6,1,100000001,510000000091,
121,,Segment,4,11,Image 1,6,1,100000001,510000000097,
59,,Segment,4,10,Image 1,5,1,100000001,510000000099,
104,,Segment,4,9,Image 1,5,1,100000001,510000000115,
144,,Segment,4,8,Image 1,4,1,100000001,510000000171,
129,,Segment,4,7,Image 1,4,1,100000001,510000000184,
129,,Segment,4,6,Image 1,4,1,100000001,510000000198,
129,,Segment,4,5,Image 1,3,1,100000001,510000000214,
139,,Segment,4,4,Image 1,2,1,100000001,510000000216,
157,,Segment,4,3,Image 1,2,1,100000001,510000000225,
133,,Segment,4,2,Image 1,1,1,100000001,510000000249,
156,,Segment,4,1,Image 1,1,1,100000001,510000000264,
125,,Segment,4,0,Image 1,1,1,100000001,510000000276,
87,,Segment,4,15,Image 1,8,1,100000001,510000000304,
99,,Segment,4,14,Image 1,7,1,100000001,510000000321,
137,,Segment,4,15,Image 1,7,1,100000001,510000000347,
129,,Segment,4,11,Image 1,7,1,100000001,510000000354,
140,,Segment,4,10,Image 1,6,1,100000001,510000000402,
83,,Segment,4,11,Image 1,6,1,100000001,510000000405,
117,,Segment,4,12,Image 1,7,1,100000001,510000000412,
108,,Segment,4,13,Image 1,7,1,100000001,510000000416,
83,,Segment,4,11,Image 1,5,1,100000001,510000000420,
76,,Segment,4,12,Image 1,4,1,100000000,510000000430,
108,,Segment,4,11,Image 1,3,1,100000000,510000000452,
139,,Segment,4,10,Image 1,3,1,100000000,510000000494,
156,,Segment,4,9,Image 1,2,1,100000000,510000000547,
171,,Segment,4,8,Image 1,2,1,100000000,510000000557,
136,,Segment,4,7,Image 1,2,1,100000000,510000000581,
135,,Segment,4,6,Image 1,1,1,100000000,510000000590,
147,,Segment,4,5,Image 1,1,1,100000000,510000000599,
167,,Segment,4,4,Image 1,1,1,100000000,510000000606,
157,,Segment,4,3,Image 1,1,1,100000000,510000000608,
162,,Segment,4,2,Image 1,1,1,100000000,510000000612,
135,,Segment,4,1,Image 1,1,1,100000000,510000000618,
117,,Segment,4,0,Image 1,1,1,100000000,510000000641,
59,,Segment,4,12,Image 1,3,1,100000000,510000000648,
75,,Segment,4,11,Image 1,4,1,100000000,510000000656,
50,,Segment,4,11,Image 1,5,1,100000000,510000000671,
135,,Segment,4,10,Image 1,4,1,100000000,510000000712,
158,,Segment,4,9,Image 1,3,1,100000000,510000000727,
121,,Segment,4,11,Image 1,4,1,100000000,510000000742,
132,,Segment,4,8,Image 1,4,1,100000002,510000000757,
76,,Segment,4,7,Image 1,4,1,100000002,510000000760,
106,,Segment,4,6,Image 1,4,1,100000002,510000000798,
114,,Segment,4,5,Image 1,3,1,100000002,510000000826,
110,,Segment,4,4,Image 1,3,1,100000002,510000000862,
92,,Segment,4,3,Image 1,2,1,100000002,510000000891,
161,,Segment,4,2,Image 1,2,1,100000002,510000000923,
117,,Segment,4,1,Image 1,1,1,100000002,510000000925,
95,,Segment,4,0,Image 1,1,1,100000002,510000000937,
61,,Segment,4,7,Image 1,5,1,100000002,510000000969,
76,,Segment,4,8,Image 1,5,1,100000002,510000000974,
55,,Segment,4,6,Image 1,3,1,100000002,510000000976,
190,,Segment,4,0,Image 1,1,1,100000001,510000001022,
109,,Segment,4,8,Image 1,3,1,100000002,510000001073,
95,,Segment,4,7,Image 1,3,1,100000002,510000001089,
91,,Segment,4,6,Image 1,2,1,100000002,510000001107,
78,,Segment,4,5,Image 1,2,1,100000002,510000001115,
147,,Segment,4,4,Image 1,1,1,100000002,510000001175,
155,,Segment,4,3,Image 1,1,1,100000002,510000001177,
155,,Segment,4,2,Image 1,1,1,100000002,510000001180,
95,,Segment,4,8,Image 1,4,1,100000002,510000001184,
189,,Segment,4,0,Image 1,1,1,100000003,510000001249,
48,,Segment,4,7,Image 1,2,1,100000002,510000001258,
78,,Segment,4,1,Image 1,2,1,100000002,510000001272,
107,,Segment,4,0,Image 1,1,1,100000002,510000001285,
113,,Segment,4,9,Image 1,4,1,100000000,510000001291,
141,,Segment,4,8,Image 1,3,1,100000000,510000001296,
157,,Segment,4,7,Image 1,3,1,100000000,510000001302,
152,,Segment,4,6,Image 1,3,1,100000000,510000001332,
171,,Segment,4,5,Image 1,2,1,100000000,510000001348,
169,,Segment,4,4,Image 1,1,1,100000000,510000001420,
135,,Segment,4,3,Image 1,1,1,100000000,510000001435,
154,,Segment,4,2,Image 1,1,1,100000000,510000001443,
175,,Segment,4,1,Image 1,1,1,100000000,510000001473,
116,,Segment,4,0,Image 1,1,1,100000000,510000001484,
154,,Segment,4,13,Image 1,4,1,100000000,510000001541,
131,,Segment,4,12,Image 1,3,1,100000000,510000001596,
195,,Segment,4,11,Image 1,2,1,100000000,510000001611,
195,,Segment,4,10,Image 1,2,1,100000000,510000001617,
125,,Segment,4,13,Image 1,3,1,100000000,510000001637,
149,,Segment,4,12,Image 1,4,1,100000001,510000001651,
148,,Segment,4,11,Image 1,4,1,100000001,510000001715,
122,,Segment,4,10,Image 1,3,1,100000001,510000001790,
126,,Segment,4,9,Image 1,2,1,100000001,510000001799,
126,,Segment,4,8,Image 1,2,1,100000001,510000001812,
138,,Segment,4,7,Image 1,2,1,100000001,510000001818,
186,,Segment,4,6,Image 1,2,1,100000001,510000001840,
186,,Segment,4,5,Image 1,2,1,100000001,510000001852,
106,,Segment,4,12,Image 1,5,1,100000001,510000001860,
113,,Segment,4,12,Image 1,3,1,100000001,510000001924,
82,,Segment,4,11,Image 1,3,1,100000001,510000001928,
103,,Segment,4,10,Image 1,4,1,100000001,510000001946,
163,,Segment,4,9,Image 1,3,1,100000001,510000001989,
119,,Segment,4,8,Image 1,3,1,100000001,510000002012,
89,,Segment,4,10,Image 1,4,1,100000000,510000002047,
117,,Segment,4,9,Image 1,3,1,100000000,510000002054,
99,,Segment,4,12,Image 1,4,1,100000001,510000002072,
20,,Segment,4,13,Image 1,6,1,100000000,510000002076,
149,,Segment,4,12,Image 1,5,1,100000000,510000002103,
161,,Segment,4,11,Image 1,5,1,100000000,510000002121,
161,,Segment,4,10,Image 1,5,1,100000000,510000002132,
109,,Segment,4,9,Image 1,5,1,100000000,510000002150,
161,,Segment,4,8,Image 1,4,1,100000000,510000002167,
168,,Segment,4,7,Image 1,3,1,100000000,510000002235,
140,,Segment,4,6,Image 1,3,1,100000000,510000002252,
152,,Segment,4,5,Image 1,3,1,100000000,510000002272,
157,,Segment,4,4,Image 1,2,1,100000000,510000002277,
144,,Segment,4,10,Image 1,4,1,100000001,510000002286,
91,,Segment,4,12,Image 1,3,1,100000000,510000002300,
102,,Segment,4,11,Image 1,3,1,100000000,510000002311,
126,,Segment,4,10,Image 1,3,1,100000000,510000002314,
59,,Segment,4,12,Image 1,4,1,100000000,510000002318,
123,,Segment,4,13,Image 1,5,1,100000000,510000002320,
162,,Segment,4,10,Image 1,3,1,100000001,510000002338,
117,,Segment,4,7,Image 1,3,1,100000001,510000002371,
82,,Segment,4,6,Image 1,3,1,100000001,510000002373,
158,,Segment,4,5,Image 1,3,1,100000001,510000002467,
132,,Segment,4,4,Image 1,3,1,100000001,510000002472,
141,,Segment,4,8,Image 1,4,1,100000000,510000002479,
97,,Segment,4,12,Image 1,6,1,100000000,510000002484,
102,,Segment,4,11,Image 1,4,1,100000000,510000002487,
87,,Segment,4,8,Image 1,5,1,100000001,510000002512,
156,,Segment,4,7,Image 1,4,1,100000001,510000002516,
186,,Segment,4,6,Image 1,3,1,100000001,510000002593,
51,,Segment,4,7,Image 1,4,1,100000001,510000002601,
197,,Segment,4,7,Image 1,3,1,100000000,510000002632,
127,,Segment,4,6,Image 1,3,1,100000000,510000002639,
123,,Segment,4,5,Image 1,3,1,100000000,510000002669,
169,,Segment,4,4,Image 1,3,1,100000000,510000002737,
152,,Segment,4,3,Image 1,2,1,100000000,510000002775,
106,,Segment,4,2,Image 1,2,1,100000000,510000002779,
143,,Segment,4,1,Image 1,1,1,100000000,510000002785,
161,,Segment,4,0,Image 1,1,1,100000000,510000002801,
181,,Segment,4,10,Image 1,4,1,100000000,510000002826,
164,,Segment,4,9,Image 1,4,1,100000000,510000002850,
99,,Segment,4,9,Image 1,4,1,100000001,510000002861,
92,,Segment,4,6,Image 1,4,1,100000001,510000002875,
140,,Segment,4,7,Image 1,4,1,100000000,510000002880,
169,,Segment,4,5,Image 1,1,1,100000000,510000002899,
117,,Segment,4,12,Image 1,3,1,100000000,510000002904,
195,,Segment,4,11,Image 1,3,1,100000000,510000002944,
84,,Segment,4,5,Image 1,4,1,100000002,510000002947,
114,,Segment,4,12,Image 1,4,1,100000000,510000002949,
161,,Segment,4,11,Image 1,6,1,100000000,510000002952,
101,,Segment,4,10,Image 1,5,1,100000000,510000002956,
59,,Segment,4,5,Image 1,3,1,100000002,510000002981,
88,,Segment,4,4,Image 1,2,1,100000002,510000002983,
