
Spine Terminal Pt Intensity Center Ch=2 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
126,,Spine,2,10,Image 1,1,100000000,610000005085,
38,,Spine,2,5,Image 1,1,100000000,610000005089,
117,,Spine,2,12,Image 1,1,100000000,610000005092,
45,,Spine,2,14,Image 1,1,100000001,610000005096,
82,,Spine,2,6,Image 1,1,100000000,610000005101,
49,,Spine,2,1,Image 1,1,100000001,610000005106,
97,,Spine,2,10,Image 1,1,100000001,610000005109,
66,,Spine,2,11,Image 1,1,100000000,610000005121,
63,,Spine,2,10,Image 1,1,100000001,610000005124,
61,,Spine,2,6,Image 1,1,100000001,610000005127,
136,,Spine,2,5,Image 1,1,100000000,610000005132,
48,,Spine,2,0,Image 1,1,100000000,610000005136,
63,,Spine,2,4,Image 1,1,100000000,610000005138,
166,,Spine,2,4,Image 1,1,100000002,610000005141,
36,,Spine,2,3,Image 1,1,100000003,610000005143,
62,,Spine,2,7,Image 1,1,100000000,610000005145,
89,,Spine,2,0,Image 1,1,100000003,610000005148,
59,,Spine,2,5,Image 1,1,100000000,610000005151,
34,,Spine,2,3,Image 1,1,100000002,610000005153,
52,,Spine,2,1,Image 1,1,100000001,610000005155,
52,,Spine,2,7,Image 1,1,100000000,610000005157,
64,,Spine,2,4,Image 1,1,100000000,610000005160,
31,,Spine,2,11,Image 1,1,100000001,610000005162,
53,,Spine,2,13,Image 1,1,100000000,610000005166,
56,,Spine,2,8,Image 1,1,100000000,610000005169,
52,,Spine,2,2,Image 1,1,100000003,610000005171,
128,,Spine,2,0,Image 1,1,,610000005173,
37,,Spine,2,5,Image 1,1,100000002,610000005184,
45,,Spine,2,0,Image 1,1,,610000005186,
54,,Spine,2,12,Image 1,1,100000001,610000005192,
49,,Spine,2,12,Image 1,1,100000001,610000005196,
70,,Spine,2,9,Image 1,1,100000001,610000005198,
42,,Spine,2,9,Image 1,1,100000001,610000005200,
62,,Spine,2,9,Image 1,1,100000000,610000005202,
90,,Spine,2,8,Image 1,1,100000000,610000005205,
145,,Spine,2,0,Image 1,1,,610000005207,
60,,Spine,2,4,Image 1,1,100000000,610000005216,
44,,Spine,2,2,Image 1,1,100000000,610000005219,
133,,Spine,2,0,Image 1,1,,610000005221,
73,,Spine,2,5,Image 1,1,100000002,610000005227,
65,,Spine,2,9,Image 1,1,100000000,610000005231,
100,,Spine,2,0,Image 1,1,100000001,610000005233,
53,,Spine,2,4,Image 1,1,100000002,610000005237,
44,,Spine,2,8,Image 1,1,100000002,610000005239,
84,,Spine,2,5,Image 1,1,100000000,610000005242,
125,,Spine,2,2,Image 1,1,100000003,610000005246,
54,,Spine,2,3,Image 1,1,100000002,610000005248,
63,,Spine,2,5,Image 1,1,100000002,610000005250,
69,,Spine,2,3,Image 1,1,100000000,610000005252,
78,,Spine,2,0,Image 1,1,100000003,610000005254,
65,,Spine,2,10,Image 1,1,100000001,610000005257,
50,,Spine,2,1,Image 1,1,100000001,610000005260,
52,,Spine,2,5,Image 1,1,100000001,610000005263,
145,,Spine,2,0,Image 1,1,,610000005265,
81,,Spine,2,11,Image 1,1,100000001,610000005272,
64,,Spine,2,10,Image 1,1,100000000,610000005275,
150,,Spine,2,9,Image 1,1,100000000,610000005277,
85,,Spine,2,0,Image 1,1,,610000005279,
62,,Spine,2,9,Image 1,1,100000001,610000005284,
133,,Spine,2,0,Image 1,1,,610000005286,
179,,Spine,2,1,Image 1,1,100000000,610000005292,
61,,Spine,2,4,Image 1,1,100000003,610000005294,
69,,Spine,2,8,Image 1,1,100000001,610000005296,
75,,Spine,2,6,Image 1,1,100000002,610000005298,
50,,Spine,2,0,Image 1,1,,610000005300,
61,,Spine,2,1,Image 1,1,,610000005303,
55,,Spine,2,13,Image 1,1,100000000,610000005306,
65,,Spine,2,10,Image 1,1,100000001,610000005309,
62,,Spine,2,5,Image 1,1,100000000,610000005311,
59,,Spine,2,2,Image 1,1,100000000,610000005314,
129,,Spine,2,11,Image 1,1,100000000,610000005319,
76,,Spine,2,7,Image 1,1,100000000,610000005322,
118,,Spine,2,7,Image 1,1,100000000,610000005326,
106,,Spine,2,0,Image 1,1,100000003,610000005329,
160,,Spine,2,11,Image 1,1,100000000,610000005333,
73,,Spine,2,0,Image 1,1,100000003,610000005335,
94,,Spine,2,0,Image 1,1,100000001,610000005337,
48,,Spine,2,10,Image 1,1,100000001,610000005341,
128,,Spine,2,0,Image 1,1,,610000005345,
73,,Spine,2,1,Image 1,1,100000003,610000005352,
113,,Spine,2,0,Image 1,1,,610000005356,
132,,Spine,2,0,Image 1,1,,610000005360,
79,,Spine,2,0,Image 1,1,100000003,610000005365,
58,,Spine,2,0,Image 1,1,100000001,610000005367,
87,,Spine,2,6,Image 1,1,100000001,610000005370,
80,,Spine,2,6,Image 1,1,100000001,610000005377,
128,,Spine,2,0,Image 1,1,,610000005379,
98,,Spine,2,6,Image 1,1,100000001,610000005384,
60,,Spine,2,2,Image 1,1,100000000,610000005386,
102,,Spine,2,0,Image 1,1,,610000005388,
46,,Spine,2,5,Image 1,1,100000000,610000005392,
145,,Spine,2,0,Image 1,1,,610000005394,
47,,Spine,2,13,Image 1,1,100000000,610000005400,
84,,Spine,2,1,Image 1,1,100000001,610000005403,
88,,Spine,2,6,Image 1,1,100000001,610000005406,
168,,Spine,2,11,Image 1,1,100000001,610000005408,
145,,Spine,2,0,Image 1,1,,610000005412,
67,,Spine,2,3,Image 1,1,100000003,610000005420,
121,,Spine,2,0,Image 1,1,,610000005423,
103,,Spine,2,3,Image 1,1,100000002,610000005427,
128,,Spine,2,0,Image 1,1,,610000005429,
102,,Spine,2,0,Image 1,1,,610000005435,
104,,Spine,2,12,Image 1,1,100000001,610000005443,
126,,Spine,2,0,Image 1,1,100000000,610000005449,
151,,Spine,2,0,Image 1,1,100000001,610000005452,
150,,Spine,2,0,Image 1,1,,610000005455,
175,,Spine,2,0,Image 1,1,,610000005458,
60,,Spine,2,15,Image 1,1,100000001,610000005461,
102,,Spine,2,5,Image 1,1,100000002,610000005465,
139,,Spine,2,7,Image 1,1,100000000,610000005483,
107,,Spine,2,0,Image 1,1,100000001,610000005485,
129,,Spine,2,9,Image 1,1,100000000,610000005487,
113,,Spine,2,0,Image 1,1,100000001,610000005489,
75,,Spine,2,5,Image 1,1,100000002,610000005496,
116,,Spine,2,0,Image 1,1,100000001,610000005499,
103,,Spine,2,2,Image 1,1,100000000,610000005503,
134,,Spine,2,0,Image 1,1,100000000,610000005509,
145,,Spine,2,0,Image 1,1,,610000005513,
130,,Spine,2,3,Image 1,1,100000000,610000005520,
164,,Spine,2,1,Image 1,1,100000001,610000005522,
175,,Spine,2,1,Image 1,1,100000000,610000005540,
167,,Spine,2,0,Image 1,1,100000001,610000005561,
49,,Spine,2,2,Image 1,1,,610000005697,
69,,Spine,2,0,Image 1,1,,610000005697,
67,,Spine,2,8,Image 1,1,,610000005697,
116,,Spine,2,2,Image 1,1,,610000005698,
63,,Spine,2,0,Image 1,1,,610000005698,
36,,Spine,2,6,Image 1,1,,610000005698,
56,,Spine,2,12,Image 1,1,,610000005698,
63,,Spine,2,5,Image 1,1,,610000005699,
32,,Spine,2,0,Image 1,1,,610000005699,
57,,Spine,2,4,Image 1,1,,610000005699,
33,,Spine,2,7,Image 1,1,,610000005699,
