
Spine Branch Depth
 ==================== 
Spine Branch Depth,Unit,Category,Depth,Level,Time,FilamentID,ID,
10,,Spine,10,4,1,100000000,610000005085,
5,,Spine,5,3,1,100000000,610000005089,
12,,Spine,12,3,1,100000000,610000005092,
14,,Spine,14,6,1,100000001,610000005096,
6,,Spine,6,3,1,100000000,610000005101,
1,,Spine,1,1,1,100000001,610000005106,
10,,Spine,10,6,1,100000001,610000005109,
11,,Spine,11,3,1,100000000,610000005121,
10,,Spine,10,6,1,100000001,610000005124,
6,,Spine,6,3,1,100000001,610000005127,
5,,Spine,5,3,1,100000000,610000005132,
0,,Spine,0,1,1,100000000,610000005136,
4,,Spine,4,2,1,100000000,610000005138,
4,,Spine,4,1,1,100000002,610000005141,
3,,Spine,3,3,1,100000003,610000005143,
7,,Spine,7,3,1,100000000,610000005145,
0,,Spine,0,1,1,100000003,610000005148,
5,,Spine,5,3,1,100000000,610000005151,
3,,Spine,3,3,1,100000002,610000005153,
1,,Spine,1,2,1,100000001,610000005155,
7,,Spine,7,3,1,100000000,610000005157,
4,,Spine,4,3,1,100000000,610000005160,
11,,Spine,11,4,1,100000001,610000005162,
13,,Spine,13,3,1,100000000,610000005166,
8,,Spine,8,3,1,100000000,610000005169,
2,,Spine,2,3,1,100000003,610000005171,
-1,,Spine,0,1,1,100000001,610000005180,
5,,Spine,5,2,1,100000002,610000005184,
-1,,Spine,0,1,1,100000001,610000005189,
12,,Spine,12,6,1,100000001,610000005192,
12,,Spine,12,3,1,100000001,610000005196,
9,,Spine,9,3,1,100000001,610000005198,
9,,Spine,9,5,1,100000001,610000005200,
9,,Spine,9,4,1,100000000,610000005202,
8,,Spine,8,3,1,100000000,610000005205,
-1,,Spine,0,1,1,100000001,610000005214,
4,,Spine,4,2,1,100000000,610000005216,
2,,Spine,2,2,1,100000000,610000005219,
-1,,Spine,0,1,1,100000001,610000005225,
5,,Spine,5,3,1,100000002,610000005227,
9,,Spine,9,2,1,100000000,610000005231,
