
Segment Number of Voxel Ch=4 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1019,,Segment,4,14,Image 1,6,1,100000001,510000000053,
699,,Segment,4,13,Image 1,6,1,100000001,510000000086,
202,,Segment,4,12,Image 1,6,1,100000001,510000000091,
212,,Segment,4,11,Image 1,6,1,100000001,510000000097,
119,,Segment,4,10,Image 1,5,1,100000001,510000000099,
279,,Segment,4,9,Image 1,5,1,100000001,510000000115,
846,,Segment,4,8,Image 1,4,1,100000001,510000000171,
284,,Segment,4,7,Image 1,4,1,100000001,510000000184,
241,,Segment,4,6,Image 1,4,1,100000001,510000000198,
545,,Segment,4,5,Image 1,3,1,100000001,510000000214,
325,,Segment,4,4,Image 1,2,1,100000001,510000000216,
1038,,Segment,4,3,Image 1,2,1,100000001,510000000225,
1756,,Segment,4,2,Image 1,1,1,100000001,510000000249,
1159,,Segment,4,1,Image 1,1,1,100000001,510000000264,
800,,Segment,4,0,Image 1,1,1,100000001,510000000276,
285,,Segment,4,15,Image 1,8,1,100000001,510000000304,
396,,Segment,4,14,Image 1,7,1,100000001,510000000321,
529,,Segment,4,15,Image 1,7,1,100000001,510000000347,
122,,Segment,4,11,Image 1,7,1,100000001,510000000354,
913,,Segment,4,10,Image 1,6,1,100000001,510000000402,
118,,Segment,4,11,Image 1,6,1,100000001,510000000405,
213,,Segment,4,12,Image 1,7,1,100000001,510000000412,
138,,Segment,4,13,Image 1,7,1,100000001,510000000416,
255,,Segment,4,11,Image 1,5,1,100000001,510000000420,
104,,Segment,4,12,Image 1,4,1,100000000,510000000430,
264,,Segment,4,11,Image 1,3,1,100000000,510000000452,
651,,Segment,4,10,Image 1,3,1,100000000,510000000494,
1408,,Segment,4,9,Image 1,2,1,100000000,510000000547,
438,,Segment,4,8,Image 1,2,1,100000000,510000000557,
856,,Segment,4,7,Image 1,2,1,100000000,510000000581,
709,,Segment,4,6,Image 1,1,1,100000000,510000000590,
624,,Segment,4,5,Image 1,1,1,100000000,510000000599,
471,,Segment,4,4,Image 1,1,1,100000000,510000000606,
222,,Segment,4,3,Image 1,1,1,100000000,510000000608,
403,,Segment,4,2,Image 1,1,1,100000000,510000000612,
279,,Segment,4,1,Image 1,1,1,100000000,510000000618,
476,,Segment,4,0,Image 1,1,1,100000000,510000000641,
127,,Segment,4,12,Image 1,3,1,100000000,510000000648,
99,,Segment,4,11,Image 1,4,1,100000000,510000000656,
83,,Segment,4,11,Image 1,5,1,100000000,510000000671,
619,,Segment,4,10,Image 1,4,1,100000000,510000000712,
581,,Segment,4,9,Image 1,3,1,100000000,510000000727,
164,,Segment,4,11,Image 1,4,1,100000000,510000000742,
344,,Segment,4,8,Image 1,4,1,100000002,510000000757,
