
Spine Part Volume Ground
 ==================== 
Spine Part Volume Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.0337638,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005225,
0.0121383,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000005227,
0.0272856,µm^3,Spine,Spine Part Volume,9,2,1,100000000,610000005231,
0.0208637,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005233,
0.0339998,µm^3,Spine,Spine Part Volume,4,3,1,100000002,610000005237,
0.0341051,µm^3,Spine,Spine Part Volume,8,3,1,100000002,610000005239,
0.0462198,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000005242,
0.0769336,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000005246,
0.0375514,µm^3,Spine,Spine Part Volume,3,3,1,100000002,610000005248,
0.0219609,µm^3,Spine,Spine Part Volume,5,2,1,100000002,610000005250,
0.0219315,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005252,
0.0238799,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005254,
0.0317824,µm^3,Spine,Spine Part Volume,10,6,1,100000001,610000005257,
0.0459293,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000005260,
0.0153529,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000005263,
0.104469,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005270,
0.012217,µm^3,Spine,Spine Part Volume,11,6,1,100000001,610000005272,
0.0151423,µm^3,Spine,Spine Part Volume,10,6,1,100000000,610000005275,
0.0114384,µm^3,Spine,Spine Part Volume,9,5,1,100000000,610000005277,
0.0478532,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005282,
0.0138313,µm^3,Spine,Spine Part Volume,9,3,1,100000001,610000005284,
0.0650204,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005289,
0.00888352,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005292,
0.012421,µm^3,Spine,Spine Part Volume,4,4,1,100000003,610000005294,
0.019072,µm^3,Spine,Spine Part Volume,8,4,1,100000001,610000005296,
0.0307539,µm^3,Spine,Spine Part Volume,6,2,1,100000002,610000005298,
0.0217433,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005301,
0.00714882,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005304,
0.0258028,µm^3,Spine,Spine Part Volume,13,3,1,100000000,610000005306,
0.0523744,µm^3,Spine,Spine Part Volume,10,3,1,100000001,610000005309,
0.0296188,µm^3,Spine,Spine Part Volume,5,3,1,100000000,610000005311,
0.0147447,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005314,
0.0202288,µm^3,Spine,Spine Part Volume,11,3,1,100000000,610000005319,
0.0332218,µm^3,Spine,Spine Part Volume,7,3,1,100000000,610000005322,
0.0363238,µm^3,Spine,Spine Part Volume,7,2,1,100000000,610000005326,
0.0116126,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005329,
0.0201531,µm^3,Spine,Spine Part Volume,11,3,1,100000000,610000005333,
0.0167727,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005335,
0.0210594,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005337,
0.00877197,µm^3,Spine,Spine Part Volume,10,4,1,100000001,610000005341,
0.12256,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005348,
0.0102916,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005352,
0.0924234,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005357,
0.14488,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005363,
0.0128021,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005365,
0.0395701,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005367,
0.0367157,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000005370,
0.0198047,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000005377,
0.155936,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005381,
0.0443544,µm^3,Spine,Spine Part Volume,6,2,1,100000001,610000005384,
0.0250869,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005386,
0.0278817,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005390,
0.0347684,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000005392,
0.102161,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005397,
0.023114,µm^3,Spine,Spine Part Volume,13,4,1,100000000,610000005400,
0.014995,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000005403,
0.0363206,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000005406,
0.0139092,µm^3,Spine,Spine Part Volume,11,4,1,100000001,610000005408,
0.140329,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005415,
0.0109989,µm^3,Spine,Spine Part Volume,3,3,1,100000003,610000005420,
0.02982,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005425,
0.0183916,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000005427,
0.120808,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005431,
0.126583,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005436,
0.0332234,µm^3,Spine,Spine Part Volume,12,4,1,100000001,610000005443,
0.04088,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005449,
0.0392125,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005452,
0.0969219,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005456,
0.0600565,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005459,
0.0135832,µm^3,Spine,Spine Part Volume,15,7,1,100000001,610000005461,
0.0284005,µm^3,Spine,Spine Part Volume,5,2,1,100000002,610000005465,
0.161903,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005468,
0.0117598,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005473,
0.115222,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005480,
0.0224022,µm^3,Spine,Spine Part Volume,7,2,1,100000000,610000005483,
0.0245335,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005485,
0.023621,µm^3,Spine,Spine Part Volume,9,2,1,100000000,610000005487,
0.133355,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005489,
0.0176478,µm^3,Spine,Spine Part Volume,5,2,1,100000002,610000005496,
0.0380954,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005499,
0.0824822,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005501,
0.0315108,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000005503,
0.106948,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005507,
0.0372737,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005509,
0.0305791,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005514,
0.0592744,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005516,
0.015998,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005520,
0.0312501,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000005522,
0.0499747,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005525,
0.242517,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005531,
0.026728,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005540,
0.0219449,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005542,
0.0277122,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005546,
0.0164849,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005554,
0.113197,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005559,
0.113205,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005561,
0.0484662,µm^3,Spine,Spine Part Volume,10,3,1,100000000,610000005587,
0.0409574,µm^3,Spine,Spine Part Volume,13,3,1,100000000,610000005588,
0.00900449,µm^3,Spine,Spine Part Volume,12,3,1,100000000,610000005589,
0.0195823,µm^3,Spine,Spine Part Volume,11,2,1,100000000,610000005590,
0.0402117,µm^3,Spine,Spine Part Volume,12,3,1,100000000,610000005591,
0.0141974,µm^3,Spine,Spine Part Volume,11,3,1,100000000,610000005592,
0.0100306,µm^3,Spine,Spine Part Volume,11,3,1,100000000,610000005593,
0.0206445,µm^3,Spine,Spine Part Volume,9,2,1,100000000,610000005594,
0.018819,µm^3,Spine,Spine Part Volume,9,2,1,100000000,610000005595,
0.011681,µm^3,Spine,Spine Part Volume,9,2,1,100000000,610000005596,
0.0140831,µm^3,Spine,Spine Part Volume,10,4,1,100000000,610000005597,
0.0624245,µm^3,Spine,Spine Part Volume,7,2,1,100000000,610000005598,
0.00900698,µm^3,Spine,Spine Part Volume,9,2,1,100000000,610000005599,
0.0217932,µm^3,Spine,Spine Part Volume,8,2,1,100000000,610000005600,
0.0454543,µm^3,Spine,Spine Part Volume,7,1,1,100000000,610000005601,
0.0177535,µm^3,Spine,Spine Part Volume,12,6,1,100000000,610000005602,
0.0295948,µm^3,Spine,Spine Part Volume,7,3,1,100000000,610000005603,
0.0134159,µm^3,Spine,Spine Part Volume,5,3,1,100000000,610000005604,
0.036661,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005605,
0.0156384,µm^3,Spine,Spine Part Volume,5,3,1,100000000,610000005606,
0.028493,µm^3,Spine,Spine Part Volume,5,2,1,100000000,610000005607,
0.0328193,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000005608,
0.0232894,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005609,
0.0184733,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005610,
0.00547412,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005611,
0.0104829,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005612,
0.0300291,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005613,
0.0346436,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005614,
0.0180323,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005615,
0.0196804,µm^3,Spine,Spine Part Volume,9,3,1,100000000,610000005617,
0.020461,µm^3,Spine,Spine Part Volume,7,3,1,100000000,610000005618,
0.00881441,µm^3,Spine,Spine Part Volume,4,1,1,100000000,610000005619,
0.0386883,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000005620,
0.0168181,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005621,
0.0360598,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005622,
0.0115601,µm^3,Spine,Spine Part Volume,4,3,1,100000000,610000005623,
0.0105472,µm^3,Spine,Spine Part Volume,4,3,1,100000000,610000005624,
0.0142785,µm^3,Spine,Spine Part Volume,4,3,1,100000000,610000005625,
0.0122036,µm^3,Spine,Spine Part Volume,4,3,1,100000000,610000005626,
0.0136774,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000005627,
0.0102725,µm^3,Spine,Spine Part Volume,4,4,1,100000000,610000005628,
0.0265951,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005629,
0.0186335,µm^3,Spine,Spine Part Volume,14,6,1,100000001,610000005633,
0.0101008,µm^3,Spine,Spine Part Volume,13,6,1,100000001,610000005634,
0.0400873,µm^3,Spine,Spine Part Volume,13,6,1,100000001,610000005635,
0.02915,µm^3,Spine,Spine Part Volume,10,6,1,100000001,610000005636,
0.0140071,µm^3,Spine,Spine Part Volume,10,6,1,100000001,610000005637,
0.0289989,µm^3,Spine,Spine Part Volume,8,5,1,100000001,610000005638,
0.0190693,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000005639,
0.0370708,µm^3,Spine,Spine Part Volume,12,4,1,100000001,610000005640,
0.0213575,µm^3,Spine,Spine Part Volume,12,4,1,100000001,610000005641,
0.0180557,µm^3,Spine,Spine Part Volume,12,4,1,100000001,610000005642,
0.035334,µm^3,Spine,Spine Part Volume,12,4,1,100000001,610000005643,
0.0079036,µm^3,Spine,Spine Part Volume,12,3,1,100000001,610000005644,
0.0313344,µm^3,Spine,Spine Part Volume,10,4,1,100000001,610000005645,
0.0144903,µm^3,Spine,Spine Part Volume,10,3,1,100000001,610000005646,
0.0727773,µm^3,Spine,Spine Part Volume,10,3,1,100000001,610000005647,
0.0215179,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000005648,
0.0363992,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000005649,
0.0151794,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000005650,
0.0281655,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000005651,
0.0211127,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000005652,
0.0207591,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000005653,
0.0172353,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000005654,
0.0126216,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000005655,
0.0120809,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000005656,
0.0522248,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000005657,
0.0114483,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005658,
0.0448182,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000005660,
0.0168928,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000005661,
0.060898,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005662,
0.199422,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005663,
0.0157975,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005664,
0.0159747,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000005671,
0.0161444,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000005672,
0.0219206,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005673,
0.0303077,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005674,
0.0240939,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005675,
0.0256829,µm^3,Spine,Spine Part Volume,4,3,1,100000002,610000005676,
0.00953946,µm^3,Spine,Spine Part Volume,4,3,1,100000002,610000005677,
0.0314698,µm^3,Spine,Spine Part Volume,4,3,1,100000002,610000005678,
0.0119383,µm^3,Spine,Spine Part Volume,3,3,1,100000002,610000005679,
0.0151675,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000005680,
0.0261952,µm^3,Spine,Spine Part Volume,8,3,1,100000002,610000005681,
0.0235709,µm^3,Spine,Spine Part Volume,6,2,1,100000002,610000005682,
0.0092259,µm^3,Spine,Spine Part Volume,4,1,1,100000002,610000005683,
0.0202788,µm^3,Spine,Spine Part Volume,4,1,1,100000002,610000005684,
0.013696,µm^3,Spine,Spine Part Volume,3,1,1,100000002,610000005685,
0.00929443,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000005686,
0.0153579,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005687,
0.0142295,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005688,
0.0364487,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005689,
0.0295468,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005690,
0.0133333,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005691,
0.0143776,µm^3,Spine,Spine Part Volume,4,3,1,100000003,610000005692,
0.00765893,µm^3,Spine,Spine Part Volume,3,3,1,100000003,610000005693,
0.00857401,µm^3,Spine,Spine Part Volume,3,4,1,100000003,610000005694,
0.00814155,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000005695,
0.0174193,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000005696,
