
Soma Intensity Sum of Square Ch=2 Img=1
 ==================== 
Soma Intensity Sum of Square,Unit,Category,Channel,Image,Time,FilamentID,ID,
1.04815e+08,,Soma,2,Image 1,1,100000000,800000000,
1.4943e+08,,Soma,2,Image 1,1,100000001,800000001,
2.30275e+07,,Soma,2,Image 1,1,100000002,800000002,
3.72858e+07,,Soma,2,Image 1,1,100000003,800000003,
