
Spine Intensity StdDev Ch=3 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
46.6943,,Spine,3,0,Image 1,1,1,100000000,610000001938,
32.136,,Spine,3,3,Image 1,1,1,100000000,610000001940,
55.8787,,Spine,3,0,Image 1,1,1,100000000,610000001949,
54.2201,,Spine,3,0,Image 1,1,1,100000000,610000001956,
39.3857,,Spine,3,0,Image 1,1,1,100000000,610000001967,
32.4772,,Spine,3,0,Image 1,1,1,100000000,610000001974,
19.1732,,Spine,3,0,Image 1,1,1,100000000,610000001984,
32.6434,,Spine,3,0,Image 1,1,1,100000000,610000001990,
27.6069,,Spine,3,5,Image 1,3,1,100000000,610000001995,
12.6873,,Spine,3,0,Image 1,1,1,100000000,610000001998,
13.7034,,Spine,3,0,Image 1,1,1,100000000,610000002005,
19.4485,,Spine,3,0,Image 1,1,1,100000000,610000002013,
17.7394,,Spine,3,0,Image 1,1,1,100000000,610000002019,
27.9266,,Spine,3,0,Image 1,1,1,100000000,610000002026,
10.2632,,Spine,3,0,Image 1,1,1,100000000,610000002032,
39.8409,,Spine,3,0,Image 1,1,1,100000000,610000002040,
22.6922,,Spine,3,0,Image 1,1,1,100000001,610000002044,
33.1038,,Spine,3,2,Image 1,2,1,100000001,610000002059,
13.6048,,Spine,3,0,Image 1,1,1,100000000,610000002065,
52.935,,Spine,3,0,Image 1,1,1,100000000,610000002071,
42.1581,,Spine,3,0,Image 1,1,1,100000001,610000002075,
30.676,,Spine,3,0,Image 1,1,1,100000000,610000002081,
17.701,,Spine,3,0,Image 1,1,1,100000000,610000002085,
18.5405,,Spine,3,0,Image 1,1,1,100000000,610000002090,
27.7464,,Spine,3,5,Image 1,3,1,100000000,610000002093,
47.1926,,Spine,3,0,Image 1,1,1,100000000,610000002101,
38.6493,,Spine,3,2,Image 1,2,1,100000001,610000002112,
16.3033,,Spine,3,0,Image 1,1,1,100000001,610000002116,
