
Segment Center Intensity Sum Ch=5 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
595,,Segment,5,2,Image 1,2,1,100000000,510000000009,
1227,,Segment,5,1,Image 1,2,1,100000000,510000000061,
3325,,Segment,5,0,Image 1,1,1,100000000,510000000125,
219,,Segment,5,2,Image 1,3,1,100000000,510000000134,
2178,,Segment,5,0,Image 1,1,1,100000000,510000000197,
5149,,Segment,5,6,Image 1,3,1,100000000,510000000273,
9616,,Segment,5,5,Image 1,2,1,100000000,510000000350,
1474,,Segment,5,4,Image 1,1,1,100000000,510000000358,
2450,,Segment,5,3,Image 1,1,1,100000000,510000000374,
2867,,Segment,5,2,Image 1,1,1,100000000,510000000391,
999,,Segment,5,1,Image 1,1,1,100000000,510000000396,
2751,,Segment,5,0,Image 1,1,1,100000000,510000000415,
1155,,Segment,5,2,Image 1,3,1,100000001,510000000481,
1350,,Segment,5,1,Image 1,2,1,100000001,510000000492,
6062,,Segment,5,0,Image 1,1,1,100000001,510000000542,
2050,,Segment,5,1,Image 1,2,1,100000000,510000000603,
6334,,Segment,5,0,Image 1,1,1,100000000,510000000654,
4040,,Segment,5,0,Image 1,1,1,100000001,510000000716,
7151,,Segment,5,5,Image 1,3,1,100000000,510000000833,
1870,,Segment,5,4,Image 1,2,1,100000000,510000000846,
2406,,Segment,5,3,Image 1,2,1,100000000,510000000871,
226,,Segment,5,3,Image 1,1,1,100000000,510000000875,
1227,,Segment,5,2,Image 1,1,1,100000000,510000000884,
564,,Segment,5,1,Image 1,1,1,100000000,510000000888,
1108,,Segment,5,0,Image 1,1,1,100000000,510000000913,
652,,Segment,5,2,Image 1,2,1,100000000,510000000922,
2063,,Segment,5,1,Image 1,2,1,100000000,510000000939,
1657,,Segment,5,0,Image 1,1,1,100000000,510000000966,
172,,Segment,5,0,Image 1,1,1,100000000,510000000975,
4117,,Segment,5,3,Image 1,2,1,100000000,510000001031,
6004,,Segment,5,2,Image 1,2,1,100000000,510000001096,
2276,,Segment,5,3,Image 1,2,1,100000000,510000001128,
387,,Segment,5,2,Image 1,2,1,100000000,510000001135,
2174,,Segment,5,1,Image 1,1,1,100000000,510000001149,
402,,Segment,5,6,Image 1,2,1,100000000,510000001151,
555,,Segment,5,3,Image 1,3,1,100000000,510000001165,
1268,,Segment,5,6,Image 1,2,1,100000000,510000001185,
876,,Segment,5,5,Image 1,1,1,100000000,510000001191,
475,,Segment,5,3,Image 1,3,1,100000000,510000001200,
3406,,Segment,5,2,Image 1,3,1,100000001,510000001255,
1757,,Segment,5,1,Image 1,2,1,100000001,510000001268,
1176,,Segment,5,0,Image 1,1,1,100000001,510000001283,
7296,,Segment,5,2,Image 1,1,1,100000000,510000001344,
738,,Segment,5,5,Image 1,3,1,100000000,510000001356,
665,,Segment,5,4,Image 1,2,1,100000000,510000001363,
94,,Segment,5,6,Image 1,1,1,100000000,510000001367,
1987,,Segment,5,5,Image 1,2,1,100000000,510000001380,
804,,Segment,5,4,Image 1,3,1,100000000,510000001390,
89,,Segment,5,1,Image 1,1,1,100000000,510000001392,
756,,Segment,5,5,Image 1,2,1,100000000,510000001396,
11743,,Segment,5,2,Image 1,2,1,100000001,510000001494,
1639,,Segment,5,1,Image 1,1,1,100000001,510000001506,
367,,Segment,5,0,Image 1,1,1,100000001,510000001511,
2169,,Segment,5,1,Image 1,2,1,100000000,510000001537,
4461,,Segment,5,0,Image 1,1,1,100000001,510000001597,
2920,,Segment,5,0,Image 1,1,1,100000001,510000001643,
2011,,Segment,5,0,Image 1,1,1,100000001,510000001700,
916,,Segment,5,1,Image 1,2,1,100000000,510000001713,
1171,,Segment,5,1,Image 1,2,1,100000001,510000001729,
1177,,Segment,5,1,Image 1,1,1,100000001,510000001737,
2788,,Segment,5,2,Image 1,2,1,100000001,510000001755,
156,,Segment,5,0,Image 1,1,1,100000001,510000001785,
595,,Segment,5,2,Image 1,1,1,100000001,510000001789,
459,,Segment,5,0,Image 1,1,1,100000000,510000001797,
335,,Segment,5,1,Image 1,1,1,100000001,510000001799,
209,,Segment,5,0,Image 1,1,1,100000001,510000001806,
436,,Segment,5,0,Image 1,1,1,100000001,510000001819,
57,,Segment,5,3,Image 1,2,1,100000000,510000001832,
138,,Segment,5,2,Image 1,2,1,100000001,510000001834,
