
Segment Intensity StdDev Ch=5 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
39.5306,,Segment,5,2,Image 1,2,1,100000000,510000000009,
31.9514,,Segment,5,1,Image 1,2,1,100000000,510000000061,
27.9086,,Segment,5,0,Image 1,1,1,100000000,510000000125,
45.052,,Segment,5,2,Image 1,3,1,100000000,510000000134,
52.7143,,Segment,5,0,Image 1,1,1,100000000,510000000197,
46.7764,,Segment,5,6,Image 1,3,1,100000000,510000000273,
46.6273,,Segment,5,5,Image 1,2,1,100000000,510000000350,
51.3786,,Segment,5,4,Image 1,1,1,100000000,510000000358,
53.1192,,Segment,5,3,Image 1,1,1,100000000,510000000374,
55.8877,,Segment,5,2,Image 1,1,1,100000000,510000000391,
53.6912,,Segment,5,1,Image 1,1,1,100000000,510000000396,
50.0186,,Segment,5,0,Image 1,1,1,100000000,510000000415,
33.5108,,Segment,5,2,Image 1,3,1,100000001,510000000481,
48.7767,,Segment,5,1,Image 1,2,1,100000001,510000000492,
43.8021,,Segment,5,0,Image 1,1,1,100000001,510000000542,
46.8219,,Segment,5,1,Image 1,2,1,100000000,510000000603,
46.8587,,Segment,5,0,Image 1,1,1,100000000,510000000654,
40.8398,,Segment,5,0,Image 1,1,1,100000001,510000000716,
45.5292,,Segment,5,5,Image 1,3,1,100000000,510000000833,
48.119,,Segment,5,4,Image 1,2,1,100000000,510000000846,
39.8725,,Segment,5,3,Image 1,2,1,100000000,510000000871,
33.9327,,Segment,5,3,Image 1,1,1,100000000,510000000875,
38.7684,,Segment,5,2,Image 1,1,1,100000000,510000000884,
27.4342,,Segment,5,1,Image 1,1,1,100000000,510000000888,
39.5882,,Segment,5,0,Image 1,1,1,100000000,510000000913,
33.5091,,Segment,5,2,Image 1,2,1,100000000,510000000922,
31.3952,,Segment,5,1,Image 1,2,1,100000000,510000000939,
43.5143,,Segment,5,0,Image 1,1,1,100000000,510000000966,
14.5578,,Segment,5,0,Image 1,1,1,100000000,510000000975,
30.2314,,Segment,5,3,Image 1,2,1,100000000,510000001031,
52.6982,,Segment,5,2,Image 1,2,1,100000000,510000001096,
30.3349,,Segment,5,3,Image 1,2,1,100000000,510000001128,
34.6278,,Segment,5,2,Image 1,2,1,100000000,510000001135,
45.5218,,Segment,5,1,Image 1,1,1,100000000,510000001149,
41.9275,,Segment,5,6,Image 1,2,1,100000000,510000001151,
21.7754,,Segment,5,3,Image 1,3,1,100000000,510000001165,
32.795,,Segment,5,6,Image 1,2,1,100000000,510000001185,
45.0647,,Segment,5,5,Image 1,1,1,100000000,510000001191,
33.9674,,Segment,5,3,Image 1,3,1,100000000,510000001200,
33.1241,,Segment,5,2,Image 1,3,1,100000001,510000001255,
41.2566,,Segment,5,1,Image 1,2,1,100000001,510000001268,
37.6111,,Segment,5,0,Image 1,1,1,100000001,510000001283,
43.5584,,Segment,5,2,Image 1,1,1,100000000,510000001344,
32.2558,,Segment,5,5,Image 1,3,1,100000000,510000001356,
54.4566,,Segment,5,4,Image 1,2,1,100000000,510000001363,
28.9775,,Segment,5,6,Image 1,1,1,100000000,510000001367,
48.1019,,Segment,5,5,Image 1,2,1,100000000,510000001380,
34.1747,,Segment,5,4,Image 1,3,1,100000000,510000001390,
12.7416,,Segment,5,1,Image 1,1,1,100000000,510000001392,
48.2224,,Segment,5,5,Image 1,2,1,100000000,510000001396,
48.2694,,Segment,5,2,Image 1,2,1,100000001,510000001494,
39.0774,,Segment,5,1,Image 1,1,1,100000001,510000001506,
24.5946,,Segment,5,0,Image 1,1,1,100000001,510000001511,
54.7623,,Segment,5,1,Image 1,2,1,100000000,510000001537,
44.2104,,Segment,5,0,Image 1,1,1,100000001,510000001597,
37.2223,,Segment,5,0,Image 1,1,1,100000001,510000001643,
38.4053,,Segment,5,0,Image 1,1,1,100000001,510000001700,
54.6322,,Segment,5,1,Image 1,2,1,100000000,510000001713,
42.5009,,Segment,5,1,Image 1,2,1,100000001,510000001729,
43.3019,,Segment,5,1,Image 1,1,1,100000001,510000001737,
46.9662,,Segment,5,2,Image 1,2,1,100000001,510000001755,
22.5678,,Segment,5,0,Image 1,1,1,100000001,510000001785,
32.92,,Segment,5,2,Image 1,1,1,100000001,510000001789,
21.1199,,Segment,5,0,Image 1,1,1,100000000,510000001797,
42.6658,,Segment,5,1,Image 1,1,1,100000001,510000001799,
23.6515,,Segment,5,0,Image 1,1,1,100000001,510000001806,
43.8818,,Segment,5,0,Image 1,1,1,100000001,510000001819,
26.4628,,Segment,5,3,Image 1,2,1,100000000,510000001832,
26.5245,,Segment,5,2,Image 1,2,1,100000001,510000001834,
