
Spine Part Length Ground
 ==================== 
Spine Part Length Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.844657,µm,Spine,Spine Part Length,0,1,1,100000001,610000002137,
0.649476,µm,Spine,Spine Part Length,0,1,1,100000001,610000002142,
0.747692,µm,Spine,Spine Part Length,0,1,1,100000000,610000002146,
1.06409,µm,Spine,Spine Part Length,0,1,1,100000000,610000002149,
0.371314,µm,Spine,Spine Part Length,0,1,1,100000000,610000002152,
1.31967,µm,Spine,Spine Part Length,3,2,1,100000000,610000002154,
0.857031,µm,Spine,Spine Part Length,0,1,1,100000001,610000002156,
0.929316,µm,Spine,Spine Part Length,0,1,1,100000001,610000002158,
1.0581,µm,Spine,Spine Part Length,0,1,1,100000001,610000002161,
0.888041,µm,Spine,Spine Part Length,0,1,1,100000001,610000002165,
2.09212,µm,Spine,Spine Part Length,0,1,1,100000000,610000002168,
0.934457,µm,Spine,Spine Part Length,0,1,1,100000000,610000002171,
1.27221,µm,Spine,Spine Part Length,0,1,1,100000001,610000002173,
1.11024,µm,Spine,Spine Part Length,0,1,1,100000001,610000002175,
0.546723,µm,Spine,Spine Part Length,0,1,1,100000001,610000002178,
0.900825,µm,Spine,Spine Part Length,0,1,1,100000000,610000002182,
1.77878,µm,Spine,Spine Part Length,0,1,1,100000000,610000002184,
0.780721,µm,Spine,Spine Part Length,0,1,1,100000001,610000002187,
0.780823,µm,Spine,Spine Part Length,2,1,1,100000000,610000002191,
0.593201,µm,Spine,Spine Part Length,0,1,1,100000000,610000002194,
1.40792,µm,Spine,Spine Part Length,0,1,1,100000001,610000002197,
0.650116,µm,Spine,Spine Part Length,0,1,1,100000000,610000002199,
0.904678,µm,Spine,Spine Part Length,2,2,1,100000001,610000002205,
0.823859,µm,Spine,Spine Part Length,0,1,1,100000001,610000002212,
1.25253,µm,Spine,Spine Part Length,0,1,1,100000000,610000002217,
1.07021,µm,Spine,Spine Part Length,0,1,1,100000000,610000002246,
1.2871,µm,Spine,Spine Part Length,2,1,1,100000000,610000002247,
1.2731,µm,Spine,Spine Part Length,2,1,1,100000000,610000002248,
0.983172,µm,Spine,Spine Part Length,1,2,1,100000000,610000002249,
0.948461,µm,Spine,Spine Part Length,0,1,1,100000000,610000002250,
0.751766,µm,Spine,Spine Part Length,0,1,1,100000000,610000002251,
0.96076,µm,Spine,Spine Part Length,0,1,1,100000000,610000002252,
1.48934,µm,Spine,Spine Part Length,0,1,1,100000000,610000002253,
1.59575,µm,Spine,Spine Part Length,6,3,1,100000000,610000002254,
0.669225,µm,Spine,Spine Part Length,6,1,1,100000000,610000002255,
0.798714,µm,Spine,Spine Part Length,5,3,1,100000000,610000002256,
0.753936,µm,Spine,Spine Part Length,3,2,1,100000000,610000002257,
1.06323,µm,Spine,Spine Part Length,0,1,1,100000000,610000002258,
1.58195,µm,Spine,Spine Part Length,0,1,1,100000000,610000002259,
1.34816,µm,Spine,Spine Part Length,0,1,1,100000000,610000002260,
0.549768,µm,Spine,Spine Part Length,2,2,1,100000001,610000002265,
1.09653,µm,Spine,Spine Part Length,2,1,1,100000001,610000002266,
0.793502,µm,Spine,Spine Part Length,2,3,1,100000001,610000002271,
1.30412,µm,Spine,Spine Part Length,0,1,1,100000001,610000002276,
1.09856,µm,Spine,Spine Part Length,0,1,1,100000001,610000002277,
0.899571,µm,Spine,Spine Part Length,0,1,1,100000001,610000002278,
0.745966,µm,Spine,Spine Part Length,0,1,1,100000001,610000002284,
0.724645,µm,Spine,Spine Part Length,0,1,1,100000001,610000002285,
0.609701,µm,Spine,Spine Part Length,0,1,1,100000001,610000002286,
1.43705,µm,Spine,Spine Part Length,0,1,1,100000001,610000002291,
