
Segment Intensity Mean Ch=1 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
59.5758,,Segment,1,2,Image 1,2,1,100000000,510000000009,
27.6942,,Segment,1,1,Image 1,2,1,100000000,510000000061,
49.2442,,Segment,1,0,Image 1,1,1,100000000,510000000125,
57.2353,,Segment,1,2,Image 1,3,1,100000000,510000000134,
62.6355,,Segment,1,0,Image 1,1,1,100000000,510000000197,
63.766,,Segment,1,6,Image 1,3,1,100000000,510000000273,
87.8025,,Segment,1,5,Image 1,2,1,100000000,510000000350,
109.708,,Segment,1,4,Image 1,1,1,100000000,510000000358,
103.26,,Segment,1,3,Image 1,1,1,100000000,510000000374,
110.609,,Segment,1,2,Image 1,1,1,100000000,510000000391,
110.34,,Segment,1,1,Image 1,1,1,100000000,510000000396,
115.194,,Segment,1,0,Image 1,1,1,100000000,510000000415,
40.3878,,Segment,1,2,Image 1,3,1,100000001,510000000481,
86.899,,Segment,1,1,Image 1,2,1,100000001,510000000492,
94.9576,,Segment,1,0,Image 1,1,1,100000001,510000000542,
70.4187,,Segment,1,1,Image 1,2,1,100000000,510000000603,
103.526,,Segment,1,0,Image 1,1,1,100000000,510000000654,
59.223,,Segment,1,0,Image 1,1,1,100000001,510000000716,
64.1835,,Segment,1,5,Image 1,3,1,100000000,510000000833,
102.911,,Segment,1,4,Image 1,2,1,100000000,510000000846,
72.9214,,Segment,1,3,Image 1,2,1,100000000,510000000871,
42.4107,,Segment,1,3,Image 1,1,1,100000000,510000000875,
90.3507,,Segment,1,2,Image 1,1,1,100000000,510000000884,
88.4169,,Segment,1,1,Image 1,1,1,100000000,510000000888,
77.1377,,Segment,1,0,Image 1,1,1,100000000,510000000913,
77.937,,Segment,1,2,Image 1,2,1,100000000,510000000922,
103.64,,Segment,1,1,Image 1,2,1,100000000,510000000939,
65.2862,,Segment,1,0,Image 1,1,1,100000000,510000000966,
39.2941,,Segment,1,0,Image 1,1,1,100000000,510000000975,
50.697,,Segment,1,3,Image 1,2,1,100000000,510000001031,
87.8521,,Segment,1,2,Image 1,2,1,100000000,510000001096,
46.7441,,Segment,1,3,Image 1,2,1,100000000,510000001128,
44.6173,,Segment,1,2,Image 1,2,1,100000000,510000001135,
98.0657,,Segment,1,1,Image 1,1,1,100000000,510000001149,
114.458,,Segment,1,6,Image 1,2,1,100000000,510000001151,
35.5874,,Segment,1,3,Image 1,3,1,100000000,510000001165,
46.8937,,Segment,1,6,Image 1,2,1,100000000,510000001185,
85.2538,,Segment,1,5,Image 1,1,1,100000000,510000001191,
59.5736,,Segment,1,3,Image 1,3,1,100000000,510000001200,
44.2563,,Segment,1,2,Image 1,3,1,100000001,510000001255,
89.4402,,Segment,1,1,Image 1,2,1,100000001,510000001268,
94.8278,,Segment,1,0,Image 1,1,1,100000001,510000001283,
87.921,,Segment,1,2,Image 1,1,1,100000000,510000001344,
48.6068,,Segment,1,5,Image 1,3,1,100000000,510000001356,
81.3333,,Segment,1,4,Image 1,2,1,100000000,510000001363,
33.1549,,Segment,1,6,Image 1,1,1,100000000,510000001367,
110.274,,Segment,1,5,Image 1,2,1,100000000,510000001380,
63.7769,,Segment,1,4,Image 1,3,1,100000000,510000001390,
23.6106,,Segment,1,1,Image 1,1,1,100000000,510000001392,
90.5597,,Segment,1,5,Image 1,2,1,100000000,510000001396,
105.253,,Segment,1,2,Image 1,2,1,100000001,510000001494,
108.924,,Segment,1,1,Image 1,1,1,100000001,510000001506,
121.843,,Segment,1,0,Image 1,1,1,100000001,510000001511,
102.665,,Segment,1,1,Image 1,2,1,100000000,510000001537,
70.7206,,Segment,1,0,Image 1,1,1,100000001,510000001597,
62.567,,Segment,1,0,Image 1,1,1,100000001,510000001643,
80.0433,,Segment,1,0,Image 1,1,1,100000001,510000001700,
110.37,,Segment,1,1,Image 1,2,1,100000000,510000001713,
71.495,,Segment,1,1,Image 1,2,1,100000001,510000001729,
112.046,,Segment,1,1,Image 1,1,1,100000001,510000001737,
106.288,,Segment,1,2,Image 1,2,1,100000001,510000001755,
78.7959,,Segment,1,0,Image 1,1,1,100000001,510000001785,
103.541,,Segment,1,2,Image 1,1,1,100000001,510000001789,
77.1379,,Segment,1,0,Image 1,1,1,100000000,510000001797,
73.69,,Segment,1,1,Image 1,1,1,100000001,510000001799,
120.933,,Segment,1,0,Image 1,1,1,100000001,510000001806,
66.5791,,Segment,1,0,Image 1,1,1,100000001,510000001819,
40.4328,,Segment,1,3,Image 1,2,1,100000000,510000001832,
44.9556,,Segment,1,2,Image 1,2,1,100000001,510000001834,
