
Segment Center Intensity Max Ch=3 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
141,,Segment,3,2,Image 1,2,1,100000000,510000000009,
109,,Segment,3,1,Image 1,2,1,100000000,510000000061,
105,,Segment,3,0,Image 1,1,1,100000000,510000000125,
74,,Segment,3,2,Image 1,3,1,100000000,510000000134,
161,,Segment,3,0,Image 1,1,1,100000000,510000000197,
165,,Segment,3,6,Image 1,3,1,100000000,510000000273,
174,,Segment,3,5,Image 1,2,1,100000000,510000000350,
182,,Segment,3,4,Image 1,1,1,100000000,510000000358,
179,,Segment,3,3,Image 1,1,1,100000000,510000000374,
187,,Segment,3,2,Image 1,1,1,100000000,510000000391,
187,,Segment,3,1,Image 1,1,1,100000000,510000000396,
191,,Segment,3,0,Image 1,1,1,100000000,510000000415,
111,,Segment,3,2,Image 1,3,1,100000001,510000000481,
158,,Segment,3,1,Image 1,2,1,100000001,510000000492,
174,,Segment,3,0,Image 1,1,1,100000001,510000000542,
133,,Segment,3,1,Image 1,2,1,100000000,510000000603,
180,,Segment,3,0,Image 1,1,1,100000000,510000000654,
162,,Segment,3,0,Image 1,1,1,100000001,510000000716,
153,,Segment,3,5,Image 1,3,1,100000000,510000000833,
172,,Segment,3,4,Image 1,2,1,100000000,510000000846,
161,,Segment,3,3,Image 1,2,1,100000000,510000000871,
95,,Segment,3,3,Image 1,1,1,100000000,510000000875,
175,,Segment,3,2,Image 1,1,1,100000000,510000000884,
129,,Segment,3,1,Image 1,1,1,100000000,510000000888,
131,,Segment,3,0,Image 1,1,1,100000000,510000000913,
113,,Segment,3,2,Image 1,2,1,100000000,510000000922,
156,,Segment,3,1,Image 1,2,1,100000000,510000000939,
148,,Segment,3,0,Image 1,1,1,100000000,510000000966,
61,,Segment,3,0,Image 1,1,1,100000000,510000000975,
121,,Segment,3,3,Image 1,2,1,100000000,510000001031,
187,,Segment,3,2,Image 1,2,1,100000000,510000001096,
145,,Segment,3,3,Image 1,2,1,100000000,510000001128,
109,,Segment,3,2,Image 1,2,1,100000000,510000001135,
176,,Segment,3,1,Image 1,1,1,100000000,510000001149,
161,,Segment,3,6,Image 1,2,1,100000000,510000001151,
80,,Segment,3,3,Image 1,3,1,100000000,510000001165,
124,,Segment,3,6,Image 1,2,1,100000000,510000001185,
161,,Segment,3,5,Image 1,1,1,100000000,510000001191,
110,,Segment,3,3,Image 1,3,1,100000000,510000001200,
143,,Segment,3,2,Image 1,3,1,100000001,510000001255,
165,,Segment,3,1,Image 1,2,1,100000001,510000001268,
146,,Segment,3,0,Image 1,1,1,100000001,510000001283,
183,,Segment,3,2,Image 1,1,1,100000000,510000001344,
114,,Segment,3,5,Image 1,3,1,100000000,510000001356,
163,,Segment,3,4,Image 1,2,1,100000000,510000001363,
38,,Segment,3,6,Image 1,1,1,100000000,510000001367,
172,,Segment,3,5,Image 1,2,1,100000000,510000001380,
105,,Segment,3,4,Image 1,3,1,100000000,510000001390,
32,,Segment,3,1,Image 1,1,1,100000000,510000001392,
181,,Segment,3,5,Image 1,2,1,100000000,510000001396,
193,,Segment,3,2,Image 1,2,1,100000001,510000001494,
171,,Segment,3,1,Image 1,1,1,100000001,510000001506,
127,,Segment,3,0,Image 1,1,1,100000001,510000001511,
188,,Segment,3,1,Image 1,2,1,100000000,510000001537,
168,,Segment,3,0,Image 1,1,1,100000001,510000001597,
145,,Segment,3,0,Image 1,1,1,100000001,510000001643,
146,,Segment,3,0,Image 1,1,1,100000001,510000001700,
163,,Segment,3,1,Image 1,2,1,100000000,510000001713,
126,,Segment,3,1,Image 1,2,1,100000001,510000001729,
179,,Segment,3,1,Image 1,1,1,100000001,510000001737,
182,,Segment,3,2,Image 1,2,1,100000001,510000001755,
85,,Segment,3,0,Image 1,1,1,100000001,510000001785,
139,,Segment,3,2,Image 1,1,1,100000001,510000001789,
92,,Segment,3,0,Image 1,1,1,100000000,510000001797,
142,,Segment,3,1,Image 1,1,1,100000001,510000001799,
121,,Segment,3,0,Image 1,1,1,100000001,510000001806,
151,,Segment,3,0,Image 1,1,1,100000001,510000001819,
30,,Segment,3,3,Image 1,2,1,100000000,510000001832,
82,,Segment,3,2,Image 1,2,1,100000001,510000001834,
