
Spine Center Intensity Median Ch=3 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.0625,,Spine,3,0,Image 1,1,1,100000000,610000001938,
29.0156,,Spine,3,3,Image 1,1,1,100000000,610000001940,
80.125,,Spine,3,0,Image 1,1,1,100000000,610000001949,
84.625,,Spine,3,0,Image 1,1,1,100000000,610000001956,
95.5625,,Spine,3,0,Image 1,1,1,100000000,610000001967,
118.062,,Spine,3,0,Image 1,1,1,100000000,610000001974,
119.062,,Spine,3,0,Image 1,1,1,100000000,610000001984,
107.562,,Spine,3,0,Image 1,1,1,100000000,610000001990,
86.0625,,Spine,3,5,Image 1,3,1,100000000,610000001995,
31.0078,,Spine,3,0,Image 1,1,1,100000000,610000001998,
108.031,,Spine,3,0,Image 1,1,1,100000000,610000002005,
113.531,,Spine,3,0,Image 1,1,1,100000000,610000002013,
97.0625,,Spine,3,0,Image 1,1,1,100000000,610000002019,
112.062,,Spine,3,0,Image 1,1,1,100000000,610000002026,
129.016,,Spine,3,0,Image 1,1,1,100000000,610000002032,
61.0625,,Spine,3,0,Image 1,1,1,100000000,610000002040,
56.5156,,Spine,3,0,Image 1,1,1,100000001,610000002044,
104.938,,Spine,3,2,Image 1,2,1,100000001,610000002059,
111.531,,Spine,3,0,Image 1,1,1,100000000,610000002065,
53.125,,Spine,3,0,Image 1,1,1,100000000,610000002071,
58.0625,,Spine,3,0,Image 1,1,1,100000001,610000002075,
123.062,,Spine,3,0,Image 1,1,1,100000000,610000002081,
74.0156,,Spine,3,0,Image 1,1,1,100000000,610000002085,
116.031,,Spine,3,0,Image 1,1,1,100000000,610000002090,
75.0625,,Spine,3,5,Image 1,3,1,100000000,610000002093,
98.0625,,Spine,3,0,Image 1,1,1,100000000,610000002101,
108.625,,Spine,3,2,Image 1,2,1,100000001,610000002112,
76.0312,,Spine,3,0,Image 1,1,1,100000001,610000002116,
115.531,,Spine,3,0,Image 1,1,1,100000001,610000002121,
77.0078,,Spine,3,0,Image 1,1,1,100000000,610000002124,
98.0312,,Spine,3,0,Image 1,1,1,100000001,610000002127,
83.0156,,Spine,3,0,Image 1,1,1,100000001,610000002131,
113.016,,Spine,3,0,Image 1,1,1,100000001,610000002134,
55.0312,,Spine,3,0,Image 1,1,1,100000001,610000002137,
91.0312,,Spine,3,0,Image 1,1,1,100000001,610000002142,
67.0625,,Spine,3,0,Image 1,1,1,100000000,610000002146,
112.562,,Spine,3,0,Image 1,1,1,100000000,610000002149,
82.5625,,Spine,3,0,Image 1,1,1,100000000,610000002152,
67.0625,,Spine,3,3,Image 1,2,1,100000000,610000002154,
86.0312,,Spine,3,0,Image 1,1,1,100000001,610000002156,
101.004,,Spine,3,0,Image 1,1,1,100000001,610000002158,
108.016,,Spine,3,0,Image 1,1,1,100000001,610000002161,
135.516,,Spine,3,0,Image 1,1,1,100000001,610000002165,
146.062,,Spine,3,0,Image 1,1,1,100000000,610000002168,
121.016,,Spine,3,0,Image 1,1,1,100000000,610000002171,
84.5625,,Spine,3,0,Image 1,1,1,100000001,610000002173,
93.5625,,Spine,3,0,Image 1,1,1,100000001,610000002175,
69.0625,,Spine,3,0,Image 1,1,1,100000001,610000002178,
78,,Spine,3,0,Image 1,1,1,100000000,610000002182,
151.031,,Spine,3,0,Image 1,1,1,100000000,610000002184,
132.016,,Spine,3,0,Image 1,1,1,100000001,610000002187,
128.062,,Spine,3,2,Image 1,1,1,100000000,610000002191,
110.516,,Spine,3,0,Image 1,1,1,100000000,610000002194,
79.5312,,Spine,3,0,Image 1,1,1,100000001,610000002197,
142.516,,Spine,3,0,Image 1,1,1,100000000,610000002199,
120.062,,Spine,3,2,Image 1,2,1,100000001,610000002205,
125.062,,Spine,3,0,Image 1,1,1,100000001,610000002212,
153.016,,Spine,3,0,Image 1,1,1,100000000,610000002217,
14.0156,,Spine,3,0,Image 1,1,1,100000000,610000002246,
110.125,,Spine,3,2,Image 1,1,1,100000000,610000002247,
152.531,,Spine,3,2,Image 1,1,1,100000000,610000002248,
99.0312,,Spine,3,1,Image 1,2,1,100000000,610000002249,
8.51562,,Spine,3,0,Image 1,1,1,100000000,610000002250,
37.0156,,Spine,3,0,Image 1,1,1,100000000,610000002251,
60.0039,,Spine,3,0,Image 1,1,1,100000000,610000002252,
30.5156,,Spine,3,0,Image 1,1,1,100000000,610000002253,
38.5625,,Spine,3,6,Image 1,3,1,100000000,610000002254,
19.0312,,Spine,3,6,Image 1,1,1,100000000,610000002255,
53.5625,,Spine,3,5,Image 1,3,1,100000000,610000002256,
77.5625,,Spine,3,3,Image 1,2,1,100000000,610000002257,
164.016,,Spine,3,0,Image 1,1,1,100000000,610000002258,
113.562,,Spine,3,0,Image 1,1,1,100000000,610000002259,
45.5312,,Spine,3,0,Image 1,1,1,100000000,610000002260,
139.008,,Spine,3,2,Image 1,2,1,100000001,610000002265,
110.531,,Spine,3,2,Image 1,1,1,100000001,610000002266,
30.0039,,Spine,3,2,Image 1,3,1,100000001,610000002271,
137.031,,Spine,3,0,Image 1,1,1,100000001,610000002276,
137.031,,Spine,3,0,Image 1,1,1,100000001,610000002277,
162.002,,Spine,3,0,Image 1,1,1,100000001,610000002278,
38.5078,,Spine,3,0,Image 1,1,1,100000001,610000002284,
38.0078,,Spine,3,0,Image 1,1,1,100000001,610000002285,
55.5312,,Spine,3,0,Image 1,1,1,100000001,610000002286,
117.508,,Spine,3,0,Image 1,1,1,100000001,610000002291,
