
Segment Intensity Min Ch=1 Img=1
 ==================== 
Segment Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Segment,1,2,Image 1,2,1,100000000,510000000009,
0,,Segment,1,1,Image 1,2,1,100000000,510000000061,
2,,Segment,1,0,Image 1,1,1,100000000,510000000125,
3,,Segment,1,2,Image 1,3,1,100000000,510000000134,
0,,Segment,1,0,Image 1,1,1,100000000,510000000197,
0,,Segment,1,6,Image 1,3,1,100000000,510000000273,
1,,Segment,1,5,Image 1,2,1,100000000,510000000350,
3,,Segment,1,4,Image 1,1,1,100000000,510000000358,
1,,Segment,1,3,Image 1,1,1,100000000,510000000374,
2,,Segment,1,2,Image 1,1,1,100000000,510000000391,
0,,Segment,1,1,Image 1,1,1,100000000,510000000396,
4,,Segment,1,0,Image 1,1,1,100000000,510000000415,
0,,Segment,1,2,Image 1,3,1,100000001,510000000481,
2,,Segment,1,1,Image 1,2,1,100000001,510000000492,
5,,Segment,1,0,Image 1,1,1,100000001,510000000542,
3,,Segment,1,1,Image 1,2,1,100000000,510000000603,
4,,Segment,1,0,Image 1,1,1,100000000,510000000654,
1,,Segment,1,0,Image 1,1,1,100000001,510000000716,
0,,Segment,1,5,Image 1,3,1,100000000,510000000833,
9,,Segment,1,4,Image 1,2,1,100000000,510000000846,
5,,Segment,1,3,Image 1,2,1,100000000,510000000871,
6,,Segment,1,3,Image 1,1,1,100000000,510000000875,
5,,Segment,1,2,Image 1,1,1,100000000,510000000884,
12,,Segment,1,1,Image 1,1,1,100000000,510000000888,
10,,Segment,1,0,Image 1,1,1,100000000,510000000913,
6,,Segment,1,2,Image 1,2,1,100000000,510000000922,
14,,Segment,1,1,Image 1,2,1,100000000,510000000939,
4,,Segment,1,0,Image 1,1,1,100000000,510000000966,
21,,Segment,1,0,Image 1,1,1,100000000,510000000975,
1,,Segment,1,3,Image 1,2,1,100000000,510000001031,
2,,Segment,1,2,Image 1,2,1,100000000,510000001096,
1,,Segment,1,3,Image 1,2,1,100000000,510000001128,
5,,Segment,1,2,Image 1,2,1,100000000,510000001135,
3,,Segment,1,1,Image 1,1,1,100000000,510000001149,
19,,Segment,1,6,Image 1,2,1,100000000,510000001151,
3,,Segment,1,3,Image 1,3,1,100000000,510000001165,
2,,Segment,1,6,Image 1,2,1,100000000,510000001185,
2,,Segment,1,5,Image 1,1,1,100000000,510000001191,
0,,Segment,1,3,Image 1,3,1,100000000,510000001200,
0,,Segment,1,2,Image 1,3,1,100000001,510000001255,
4,,Segment,1,1,Image 1,2,1,100000001,510000001268,
13,,Segment,1,0,Image 1,1,1,100000001,510000001283,
4,,Segment,1,2,Image 1,1,1,100000000,510000001344,
1,,Segment,1,5,Image 1,3,1,100000000,510000001356,
1,,Segment,1,4,Image 1,2,1,100000000,510000001363,
2,,Segment,1,6,Image 1,1,1,100000000,510000001367,
5,,Segment,1,5,Image 1,2,1,100000000,510000001380,
5,,Segment,1,4,Image 1,3,1,100000000,510000001390,
2,,Segment,1,1,Image 1,1,1,100000000,510000001392,
10,,Segment,1,5,Image 1,2,1,100000000,510000001396,
1,,Segment,1,2,Image 1,2,1,100000001,510000001494,
2,,Segment,1,1,Image 1,1,1,100000001,510000001506,
72,,Segment,1,0,Image 1,1,1,100000001,510000001511,
0,,Segment,1,1,Image 1,2,1,100000000,510000001537,
3,,Segment,1,0,Image 1,1,1,100000001,510000001597,
0,,Segment,1,0,Image 1,1,1,100000001,510000001643,
5,,Segment,1,0,Image 1,1,1,100000001,510000001700,
2,,Segment,1,1,Image 1,2,1,100000000,510000001713,
8,,Segment,1,1,Image 1,2,1,100000001,510000001729,
8,,Segment,1,1,Image 1,1,1,100000001,510000001737,
10,,Segment,1,2,Image 1,2,1,100000001,510000001755,
38,,Segment,1,0,Image 1,1,1,100000001,510000001785,
20,,Segment,1,2,Image 1,1,1,100000001,510000001789,
39,,Segment,1,0,Image 1,1,1,100000000,510000001797,
4,,Segment,1,1,Image 1,1,1,100000001,510000001799,
77,,Segment,1,0,Image 1,1,1,100000001,510000001806,
14,,Segment,1,0,Image 1,1,1,100000001,510000001819,
11,,Segment,1,3,Image 1,2,1,100000000,510000001832,
2,,Segment,1,2,Image 1,2,1,100000001,510000001834,
