
Segment Center Intensity StdDev Ch=5 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
35.9056,,Segment,5,2,Image 1,2,1,100000000,510000000009,
30.4137,,Segment,5,1,Image 1,2,1,100000000,510000000061,
26.0703,,Segment,5,0,Image 1,1,1,100000000,510000000125,
19.02,,Segment,5,2,Image 1,3,1,100000000,510000000134,
49.2754,,Segment,5,0,Image 1,1,1,100000000,510000000197,
56.139,,Segment,5,6,Image 1,3,1,100000000,510000000273,
32.2851,,Segment,5,5,Image 1,2,1,100000000,510000000350,
15.9915,,Segment,5,4,Image 1,1,1,100000000,510000000358,
39.7283,,Segment,5,3,Image 1,1,1,100000000,510000000374,
21.3042,,Segment,5,2,Image 1,1,1,100000000,510000000391,
12.9196,,Segment,5,1,Image 1,1,1,100000000,510000000396,
37.773,,Segment,5,0,Image 1,1,1,100000000,510000000415,
35.3278,,Segment,5,2,Image 1,3,1,100000001,510000000481,
25.6141,,Segment,5,1,Image 1,2,1,100000001,510000000492,
21.86,,Segment,5,0,Image 1,1,1,100000001,510000000542,
44.4566,,Segment,5,1,Image 1,2,1,100000000,510000000603,
40.4372,,Segment,5,0,Image 1,1,1,100000000,510000000654,
46.8515,,Segment,5,0,Image 1,1,1,100000001,510000000716,
40.3981,,Segment,5,5,Image 1,3,1,100000000,510000000833,
25.8338,,Segment,5,4,Image 1,2,1,100000000,510000000846,
35.6589,,Segment,5,3,Image 1,2,1,100000000,510000000871,
25.5844,,Segment,5,3,Image 1,1,1,100000000,510000000875,
40.8119,,Segment,5,2,Image 1,1,1,100000000,510000000884,
9.62081,,Segment,5,1,Image 1,1,1,100000000,510000000888,
41.4571,,Segment,5,0,Image 1,1,1,100000000,510000000913,
27.4292,,Segment,5,2,Image 1,2,1,100000000,510000000922,
14.9883,,Segment,5,1,Image 1,2,1,100000000,510000000939,
37.9088,,Segment,5,0,Image 1,1,1,100000000,510000000966,
13.647,,Segment,5,0,Image 1,1,1,100000000,510000000975,
24.9786,,Segment,5,3,Image 1,2,1,100000000,510000001031,
34.6664,,Segment,5,2,Image 1,2,1,100000000,510000001096,
35.5447,,Segment,5,3,Image 1,2,1,100000000,510000001128,
26.1865,,Segment,5,2,Image 1,2,1,100000000,510000001135,
26.5969,,Segment,5,1,Image 1,1,1,100000000,510000001149,
35.393,,Segment,5,6,Image 1,2,1,100000000,510000001151,
20.73,,Segment,5,3,Image 1,3,1,100000000,510000001165,
32.646,,Segment,5,6,Image 1,2,1,100000000,510000001185,
37.8774,,Segment,5,5,Image 1,1,1,100000000,510000001191,
28.5386,,Segment,5,3,Image 1,3,1,100000000,510000001200,
28.0052,,Segment,5,2,Image 1,3,1,100000001,510000001255,
26.3405,,Segment,5,1,Image 1,2,1,100000001,510000001268,
24.1917,,Segment,5,0,Image 1,1,1,100000001,510000001283,
24.6833,,Segment,5,2,Image 1,1,1,100000000,510000001344,
30.3344,,Segment,5,5,Image 1,3,1,100000000,510000001356,
39.8009,,Segment,5,4,Image 1,2,1,100000000,510000001363,
13.5853,,Segment,5,6,Image 1,1,1,100000000,510000001367,
22.5372,,Segment,5,5,Image 1,2,1,100000000,510000001380,
21.228,,Segment,5,4,Image 1,3,1,100000000,510000001390,
2.62467,,Segment,5,1,Image 1,1,1,100000000,510000001392,
30.8312,,Segment,5,5,Image 1,2,1,100000000,510000001396,
47.6264,,Segment,5,2,Image 1,2,1,100000001,510000001494,
24.8425,,Segment,5,1,Image 1,1,1,100000001,510000001506,
5.24934,,Segment,5,0,Image 1,1,1,100000001,510000001511,
39.1691,,Segment,5,1,Image 1,2,1,100000000,510000001537,
32.9792,,Segment,5,0,Image 1,1,1,100000001,510000001597,
39.3621,,Segment,5,0,Image 1,1,1,100000001,510000001643,
22.6008,,Segment,5,0,Image 1,1,1,100000001,510000001700,
54.9967,,Segment,5,1,Image 1,2,1,100000000,510000001713,
34.1724,,Segment,5,1,Image 1,2,1,100000001,510000001729,
23.2026,,Segment,5,1,Image 1,1,1,100000001,510000001737,
23.903,,Segment,5,2,Image 1,2,1,100000001,510000001755,
7,,Segment,5,0,Image 1,1,1,100000001,510000001785,
18.6226,,Segment,5,2,Image 1,1,1,100000001,510000001789,
9.3586,,Segment,5,0,Image 1,1,1,100000000,510000001797,
31.0519,,Segment,5,1,Image 1,1,1,100000001,510000001799,
16.5,,Segment,5,0,Image 1,1,1,100000001,510000001806,
41.9941,,Segment,5,0,Image 1,1,1,100000001,510000001819,
1.5,,Segment,5,3,Image 1,2,1,100000000,510000001832,
13,,Segment,5,2,Image 1,2,1,100000001,510000001834,
