
Segment Center Number of Voxel Ch=1 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
9,,Segment,1,2,Image 1,2,1,100000000,510000000009,
53,,Segment,1,1,Image 1,2,1,100000000,510000000061,
57,,Segment,1,0,Image 1,1,1,100000000,510000000125,
5,,Segment,1,2,Image 1,3,1,100000000,510000000134,
57,,Segment,1,0,Image 1,1,1,100000000,510000000197,
73,,Segment,1,6,Image 1,3,1,100000000,510000000273,
78,,Segment,1,5,Image 1,2,1,100000000,510000000350,
9,,Segment,1,4,Image 1,1,1,100000000,510000000358,
17,,Segment,1,3,Image 1,1,1,100000000,510000000374,
18,,Segment,1,2,Image 1,1,1,100000000,510000000391,
6,,Segment,1,1,Image 1,1,1,100000000,510000000396,
19,,Segment,1,0,Image 1,1,1,100000000,510000000415,
44,,Segment,1,2,Image 1,3,1,100000001,510000000481,
12,,Segment,1,1,Image 1,2,1,100000001,510000000492,
44,,Segment,1,0,Image 1,1,1,100000001,510000000542,
41,,Segment,1,1,Image 1,2,1,100000000,510000000603,
48,,Segment,1,0,Image 1,1,1,100000000,510000000654,
59,,Segment,1,0,Image 1,1,1,100000001,510000000716,
94,,Segment,1,5,Image 1,3,1,100000000,510000000833,
14,,Segment,1,4,Image 1,2,1,100000000,510000000846,
26,,Segment,1,3,Image 1,2,1,100000000,510000000871,
5,,Segment,1,3,Image 1,1,1,100000000,510000000875,
10,,Segment,1,2,Image 1,1,1,100000000,510000000884,
5,,Segment,1,1,Image 1,1,1,100000000,510000000888,
16,,Segment,1,0,Image 1,1,1,100000000,510000000913,
10,,Segment,1,2,Image 1,2,1,100000000,510000000922,
15,,Segment,1,1,Image 1,2,1,100000000,510000000939,
28,,Segment,1,0,Image 1,1,1,100000000,510000000966,
5,,Segment,1,0,Image 1,1,1,100000000,510000000975,
57,,Segment,1,3,Image 1,2,1,100000000,510000001031,
66,,Segment,1,2,Image 1,2,1,100000000,510000001096,
33,,Segment,1,3,Image 1,2,1,100000000,510000001128,
8,,Segment,1,2,Image 1,2,1,100000000,510000001135,
15,,Segment,1,1,Image 1,1,1,100000000,510000001149,
3,,Segment,1,6,Image 1,2,1,100000000,510000001151,
15,,Segment,1,3,Image 1,3,1,100000000,510000001165,
21,,Segment,1,6,Image 1,2,1,100000000,510000001185,
7,,Segment,1,5,Image 1,1,1,100000000,510000001191,
10,,Segment,1,3,Image 1,3,1,100000000,510000001200,
56,,Segment,1,2,Image 1,3,1,100000001,510000001255,
14,,Segment,1,1,Image 1,2,1,100000001,510000001268,
10,,Segment,1,0,Image 1,1,1,100000001,510000001283,
57,,Segment,1,2,Image 1,1,1,100000000,510000001344,
13,,Segment,1,5,Image 1,3,1,100000000,510000001356,
8,,Segment,1,4,Image 1,2,1,100000000,510000001363,
5,,Segment,1,6,Image 1,1,1,100000000,510000001367,
14,,Segment,1,5,Image 1,2,1,100000000,510000001380,
11,,Segment,1,4,Image 1,3,1,100000000,510000001390,
3,,Segment,1,1,Image 1,1,1,100000000,510000001392,
5,,Segment,1,5,Image 1,2,1,100000000,510000001396,
99,,Segment,1,2,Image 1,2,1,100000001,510000001494,
13,,Segment,1,1,Image 1,1,1,100000001,510000001506,
3,,Segment,1,0,Image 1,1,1,100000001,510000001511,
27,,Segment,1,1,Image 1,2,1,100000000,510000001537,
60,,Segment,1,0,Image 1,1,1,100000001,510000001597,
32,,Segment,1,0,Image 1,1,1,100000001,510000001643,
17,,Segment,1,0,Image 1,1,1,100000001,510000001700,
10,,Segment,1,1,Image 1,2,1,100000000,510000001713,
17,,Segment,1,1,Image 1,2,1,100000001,510000001729,
8,,Segment,1,1,Image 1,1,1,100000001,510000001737,
19,,Segment,1,2,Image 1,2,1,100000001,510000001755,
2,,Segment,1,0,Image 1,1,1,100000001,510000001785,
5,,Segment,1,2,Image 1,1,1,100000001,510000001789,
6,,Segment,1,0,Image 1,1,1,100000000,510000001797,
3,,Segment,1,1,Image 1,1,1,100000001,510000001799,
2,,Segment,1,0,Image 1,1,1,100000001,510000001806,
11,,Segment,1,0,Image 1,1,1,100000001,510000001819,
2,,Segment,1,3,Image 1,2,1,100000000,510000001832,
2,,Segment,1,2,Image 1,2,1,100000001,510000001834,
