
Segment Intensity Max Ch=5 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
155,,Segment,5,2,Image 1,2,1,100000000,510000000009,
155,,Segment,5,1,Image 1,2,1,100000000,510000000061,
131,,Segment,5,0,Image 1,1,1,100000000,510000000125,
155,,Segment,5,2,Image 1,3,1,100000000,510000000134,
198,,Segment,5,0,Image 1,1,1,100000000,510000000197,
189,,Segment,5,6,Image 1,3,1,100000000,510000000273,
191,,Segment,5,5,Image 1,2,1,100000000,510000000350,
186,,Segment,5,4,Image 1,1,1,100000000,510000000358,
185,,Segment,5,3,Image 1,1,1,100000000,510000000374,
198,,Segment,5,2,Image 1,1,1,100000000,510000000391,
198,,Segment,5,1,Image 1,1,1,100000000,510000000396,
198,,Segment,5,0,Image 1,1,1,100000000,510000000415,
127,,Segment,5,2,Image 1,3,1,100000001,510000000481,
182,,Segment,5,1,Image 1,2,1,100000001,510000000492,
182,,Segment,5,0,Image 1,1,1,100000001,510000000542,
175,,Segment,5,1,Image 1,2,1,100000000,510000000603,
180,,Segment,5,0,Image 1,1,1,100000000,510000000654,
162,,Segment,5,0,Image 1,1,1,100000001,510000000716,
190,,Segment,5,5,Image 1,3,1,100000000,510000000833,
190,,Segment,5,4,Image 1,2,1,100000000,510000000846,
169,,Segment,5,3,Image 1,2,1,100000000,510000000871,
129,,Segment,5,3,Image 1,1,1,100000000,510000000875,
175,,Segment,5,2,Image 1,1,1,100000000,510000000884,
152,,Segment,5,1,Image 1,1,1,100000000,510000000888,
171,,Segment,5,0,Image 1,1,1,100000000,510000000913,
152,,Segment,5,2,Image 1,2,1,100000000,510000000922,
166,,Segment,5,1,Image 1,2,1,100000000,510000000939,
169,,Segment,5,0,Image 1,1,1,100000000,510000000966,
83,,Segment,5,0,Image 1,1,1,100000000,510000000975,
152,,Segment,5,3,Image 1,2,1,100000000,510000001031,
198,,Segment,5,2,Image 1,2,1,100000000,510000001096,
145,,Segment,5,3,Image 1,2,1,100000000,510000001128,
154,,Segment,5,2,Image 1,2,1,100000000,510000001135,
185,,Segment,5,1,Image 1,1,1,100000000,510000001149,
189,,Segment,5,6,Image 1,2,1,100000000,510000001151,
96,,Segment,5,3,Image 1,3,1,100000000,510000001165,
133,,Segment,5,6,Image 1,2,1,100000000,510000001185,
181,,Segment,5,5,Image 1,1,1,100000000,510000001191,
152,,Segment,5,3,Image 1,3,1,100000000,510000001200,
154,,Segment,5,2,Image 1,3,1,100000001,510000001255,
173,,Segment,5,1,Image 1,2,1,100000001,510000001268,
180,,Segment,5,0,Image 1,1,1,100000001,510000001283,
190,,Segment,5,2,Image 1,1,1,100000000,510000001344,
142,,Segment,5,5,Image 1,3,1,100000000,510000001356,
185,,Segment,5,4,Image 1,2,1,100000000,510000001363,
133,,Segment,5,6,Image 1,1,1,100000000,510000001367,
193,,Segment,5,5,Image 1,2,1,100000000,510000001380,
141,,Segment,5,4,Image 1,3,1,100000000,510000001390,
62,,Segment,5,1,Image 1,1,1,100000000,510000001392,
184,,Segment,5,5,Image 1,2,1,100000000,510000001396,
194,,Segment,5,2,Image 1,2,1,100000001,510000001494,
184,,Segment,5,1,Image 1,1,1,100000001,510000001506,
184,,Segment,5,0,Image 1,1,1,100000001,510000001511,
198,,Segment,5,1,Image 1,2,1,100000000,510000001537,
182,,Segment,5,0,Image 1,1,1,100000001,510000001597,
171,,Segment,5,0,Image 1,1,1,100000001,510000001643,
172,,Segment,5,0,Image 1,1,1,100000001,510000001700,
198,,Segment,5,1,Image 1,2,1,100000000,510000001713,
184,,Segment,5,1,Image 1,2,1,100000001,510000001729,
182,,Segment,5,1,Image 1,1,1,100000001,510000001737,
191,,Segment,5,2,Image 1,2,1,100000001,510000001755,
120,,Segment,5,0,Image 1,1,1,100000001,510000001785,
189,,Segment,5,2,Image 1,1,1,100000001,510000001789,
126,,Segment,5,0,Image 1,1,1,100000000,510000001797,
173,,Segment,5,1,Image 1,1,1,100000001,510000001799,
153,,Segment,5,0,Image 1,1,1,100000001,510000001806,
180,,Segment,5,0,Image 1,1,1,100000001,510000001819,
122,,Segment,5,3,Image 1,2,1,100000000,510000001832,
107,,Segment,5,2,Image 1,2,1,100000001,510000001834,
